,ID_transaccion,Rut,Fecha,Monto,Local
664,20926,18282864,00:43.9,57724,L12
665,12102,18282864,43:48.2,47214,L9
666,20570,18282864,20:09.8,76533,L7
667,11007,18282864,01:19.9,53893,L3
668,11776,18282864,04:14.4,51686,L17
669,18302,18282864,33:02.2,85498,L15
670,20439,18282864,39:45.6,4545,L14
671,14552,18282864,55:24.0,21201,L4
672,12150,18282864,30:36.7,27249,L11
673,19125,18282864,56:42.1,88246,L9
674,14389,18282864,39:27.1,13014,L2
675,20765,18285673,50:55.3,63762,L2
676,20606,18285673,11:24.9,32339,L7
677,15131,18285673,13:17.6,59762,L4
678,11989,18285673,59:56.2,83093,L13
679,10534,18285673,02:19.9,47516,L9
680,17461,18285673,33:04.8,80502,L13
681,19801,18285673,56:12.9,87868,L15
682,14940,18285673,06:15.0,83906,L6
683,21170,18285673,58:33.7,66945,L1
684,15494,18285673,18:55.4,75072,L4
685,14839,18285673,46:48.5,69180,L17
686,10875,18285673,27:33.5,85777,L16
687,20942,18285673,44:59.9,6731,L10
688,19768,18285673,17:34.3,21834,L11
689,12237,18285673,37:24.8,30774,L1
690,11760,18285673,20:09.2,80080,L9
691,13807,18285673,23:28.2,24308,L13
692,21555,18285673,05:13.2,46359,L2
693,16456,18285673,40:00.2,85605,L3
694,11840,18285673,24:19.1,27394,L12
695,21323,18285673,42:29.2,29903,L7
696,15379,18288044,08:59.5,49831,L9
697,11399,18288044,32:09.8,62164,L1
698,13378,18288044,20:54.0,47421,L1
699,12762,18288044,30:45.5,52532,L2
700,11562,18288044,18:13.0,39366,L14
701,16499,18288044,28:04.2,53509,L16
702,10272,18288044,25:17.1,22653,L5
703,21891,18288044,07:12.9,67572,L16
704,18785,18288044,13:04.7,82253,L1
705,19064,18288044,57:27.2,42357,L15
706,11272,18288044,40:52.6,81405,L3
707,20562,18288044,43:23.9,46482,L8
708,16599,18288044,49:46.8,87868,L6
709,12320,18288044,16:29.3,24561,L8
710,11212,18288044,04:48.3,69185,L3
711,13597,18288044,59:43.9,42915,L5
712,13062,18288044,13:20.0,51935,L3
713,18643,18288044,58:34.2,15430,L5
714,13269,18288044,24:22.7,29984,L7
715,18213,18300033,23:18.0,82417,L11
716,11138,18300033,04:22.9,52100,L10
717,18175,18300033,01:20.5,73689,L1
718,14702,18300033,18:44.9,57578,L2
719,17497,18300033,29:34.7,40562,L13
720,11632,18300033,25:21.5,28161,L6
721,17078,18300033,33:35.6,81685,L6
722,16122,18300033,54:45.6,15783,L2
723,13657,18300033,21:18.2,65426,L2
724,14314,18300848,26:22.7,59726,L8
725,18010,18300848,46:47.1,86156,L13
726,12596,18300848,18:45.2,34069,L12
727,16640,18300848,56:12.6,52562,L4
728,21077,18300848,56:09.3,16917,L2
729,11457,18300848,56:18.1,45274,L6
730,11559,18300848,50:55.6,18596,L17
731,20339,18300848,52:46.5,72998,L4
732,10426,18307886,12:33.1,47650,L14
733,21716,18307886,37:58.7,9261,L16
734,22260,18307886,29:45.5,62045,L16
735,14210,18307886,47:55.8,26738,L7
736,12912,18307886,56:44.2,18141,L1
737,10590,18307886,47:55.6,83158,L4
738,17554,18307886,50:48.8,69474,L15
739,16244,18310304,49:33.6,58089,L12
740,12665,18310304,55:02.0,60456,L17
741,17209,18310304,02:16.7,15734,L4
742,13878,18310304,05:14.1,39648,L9
743,21945,18310304,21:36.1,71112,L10
744,12932,18310304,05:14.7,56595,L16
745,16700,18310304,06:26.7,43528,L8
746,18618,18310304,29:22.7,57653,L8
747,17021,18310304,55:18.4,33478,L5
748,17970,18310304,46:26.9,19121,L10
749,18867,18310304,00:19.0,84221,L16
750,21098,18310304,20:04.8,5751,L1
751,19246,18310304,40:14.8,77437,L15
752,13375,18310304,21:21.5,83884,L11
753,19081,18321718,27:15.1,57100,L16
754,17880,18321718,39:16.6,28930,L15
755,13872,18321718,02:55.0,67449,L4
756,12729,18321718,14:51.6,89243,L9
757,21442,18321718,27:10.1,39851,L4
758,10925,18321718,17:33.7,71334,L4
759,17200,18321718,53:49.7,25065,L11
760,19791,18321718,10:43.1,62268,L15
761,20473,18321718,19:58.0,78236,L11
762,20583,18321718,46:09.3,18995,L2
763,20413,18321718,11:48.3,83033,L2
764,21372,18321718,41:33.3,8847,L3
765,17438,18321718,18:53.4,8042,L10
766,20611,18321718,19:23.5,61615,L13
767,13800,18323900,05:02.7,67337,L17
768,12818,18323900,33:02.8,28817,L3
769,13037,18323900,29:31.2,88120,L1
770,15194,18323900,52:27.5,29548,L2
771,17520,18323900,25:24.4,87952,L16
772,14831,18323900,11:10.0,25543,L9
773,18066,18323900,23:29.4,82273,L3
774,22181,18323900,00:49.8,39775,L8
775,19230,18323900,30:23.6,44444,L5
776,10868,18323900,23:19.7,62095,L2
777,14736,18323900,15:57.7,12408,L8
778,17907,18323900,55:56.2,16163,L9
779,10571,18323900,06:46.3,88146,L13
780,10237,18336125,03:15.5,27985,L1
781,18594,18336125,40:32.7,62779,L5
782,21443,18336125,39:54.0,65633,L4
783,21375,18336125,08:53.3,47653,L4
784,11403,18336125,13:27.6,71922,L6
785,20027,18336125,26:29.7,15748,L10
786,21252,18336125,08:02.7,84597,L9
787,18335,18336125,02:00.3,13746,L5
788,11115,18336125,45:26.6,17103,L9
789,18988,18336125,20:40.2,89349,L7
790,14397,18336125,50:33.9,20082,L11
791,21470,18336125,55:50.0,29069,L2
792,11384,18336125,49:27.2,65291,L2
793,16989,18336125,46:16.0,16738,L12
794,10428,18336125,36:07.2,21401,L10
795,19704,18341718,53:46.2,66074,L6
796,17539,18341718,56:28.4,38567,L13
797,18574,18341718,51:31.6,15582,L17
798,18329,18341718,25:55.2,5859,L17
799,14269,18341718,39:01.4,48711,L7
800,18556,18341718,45:11.0,26104,L13
801,16460,18341718,15:26.7,35324,L15
802,21723,18341718,38:11.0,32928,L9
803,20875,18341718,11:09.1,55403,L17
804,12423,18341718,47:18.7,68066,L15
805,19853,18341718,50:20.4,58851,L8
806,13954,18341718,52:42.7,55083,L8
807,15308,18341718,17:25.3,78049,L11
808,17316,18341718,48:23.9,86852,L7
809,12698,18341718,58:35.4,56562,L3
810,22207,18341718,43:54.4,24407,L13
811,18113,18341718,29:15.9,29594,L14
812,20763,18341718,40:21.0,35087,L17
813,22238,18341718,15:01.5,14190,L16
814,16395,18341718,21:46.9,18679,L13
815,11283,18341718,12:38.1,8567,L13
816,10068,18341718,37:48.8,13428,L5
817,11319,18341718,46:47.6,52465,L10
818,11123,18341718,10:30.8,57020,L16
819,13542,18341718,33:01.9,5635,L11
820,17033,18341718,08:04.7,67716,L3
821,12207,18341718,09:17.9,49824,L8
822,12609,18341718,15:47.2,37529,L16
823,17813,18351277,03:17.0,84199,L1
824,19735,18351277,21:07.1,53676,L8
825,18346,18351277,09:00.9,18823,L10
826,14693,18351277,00:40.1,81751,L2
827,21551,18351277,43:18.9,81621,L5
828,19919,18351277,27:37.3,59560,L15
829,19651,18351277,22:45.2,57204,L7
830,20696,18351277,30:24.4,5616,L7
831,19333,18351277,58:18.7,85253,L17
832,12247,18351277,15:57.4,68618,L2
833,16854,18351277,24:04.2,21402,L2
834,21331,18351277,29:00.1,45001,L5
835,10605,18351277,36:24.2,27616,L3
836,18222,18351277,34:47.9,45304,L5
837,16750,18351277,41:49.1,48286,L11
838,21092,18351277,17:18.2,38725,L10
839,14227,18351277,34:59.3,1595,L16
840,10391,18354780,44:29.5,67252,L7
841,12857,18354780,47:44.7,50774,L13
842,14866,18354780,59:22.2,55172,L7
843,11083,18354780,52:40.4,26677,L1
844,15787,18354780,50:46.5,61898,L1
845,18501,18354780,37:05.4,46232,L9
846,19556,18354780,31:58.4,42373,L6
847,15096,18354780,12:29.9,20120,L4
848,20518,18354780,25:30.6,6271,L4
849,20910,18354780,57:09.4,70513,L14
850,19002,18354780,23:56.6,31980,L10
851,12323,18357114,07:30.8,80651,L5
852,10147,18357114,30:27.1,46404,L10
853,12533,18357114,43:59.0,35666,L13
854,10150,18357114,25:56.3,75232,L15
855,11141,18357114,22:31.4,69430,L14
856,13615,18357114,36:24.8,35079,L3
857,17625,18357114,18:47.2,30803,L1
858,19686,18357114,07:59.7,51705,L10
859,12354,18357114,17:56.9,35989,L10
860,17655,18357114,24:22.1,2594,L15
861,20494,18357114,53:28.4,48802,L12
862,11714,18376232,12:46.6,85758,L2
863,19584,18376232,05:13.2,63358,L1
864,20235,18376232,58:31.0,49060,L9
865,14280,18376232,41:38.0,60329,L10
866,15222,18376232,19:07.7,65844,L16
867,10286,18376232,33:01.3,49645,L1
868,17494,18376232,21:11.8,26896,L9
869,21866,18376232,07:52.1,68125,L17
870,15683,18376232,29:56.3,29578,L1
871,16940,18376232,32:50.2,57259,L1
872,13616,18376232,55:15.8,31347,L9
873,14990,18376232,57:14.0,68587,L7
874,16567,18376232,59:27.2,48351,L7
875,13111,18376232,32:54.9,36577,L10
876,10338,18376232,16:08.3,11185,L15
877,11527,18376232,34:27.7,55836,L15
878,21025,18376232,33:34.7,16052,L13
879,21512,18383044,47:22.8,6388,L8
880,16874,18383044,15:35.2,27706,L13
881,20273,18383044,10:55.1,37990,L1
882,20469,18383044,43:05.5,64417,L13
883,14102,18383044,30:59.6,4049,L1
884,12655,18383044,16:45.7,66721,L10
885,10969,18383044,55:27.2,55191,L3
886,17004,18383044,04:26.4,45881,L3
887,12275,18383044,16:09.4,51345,L17
888,21308,18383044,59:42.4,86890,L14
889,14495,18383044,48:46.5,32453,L10
890,14735,18383044,14:49.8,54451,L1
891,11642,18383044,51:03.2,23809,L3
892,14712,18383044,46:25.1,36220,L4
893,10576,18388401,30:28.2,77573,L10
894,19305,18388401,32:02.5,16187,L7
895,14184,18388401,10:34.6,3992,L2
896,11143,18388401,52:39.8,84814,L1
897,12629,18388401,31:05.1,47022,L17
898,16476,18388401,42:02.8,29199,L14
899,11829,18388401,04:11.7,20682,L4
900,14636,18388401,50:20.4,27313,L11
901,20120,18388401,27:07.2,38466,L17
902,20805,18388401,00:04.4,76488,L9
903,16457,18388401,05:36.0,34373,L15
904,11932,18388401,26:40.8,58165,L11
905,14465,18388401,54:27.8,57929,L11
906,14342,18401660,12:35.2,45133,L4
907,11065,18401660,30:24.4,87791,L3
908,17995,18401660,03:37.5,3537,L9
909,14650,18401660,36:17.2,3134,L7
910,13775,18401660,18:33.2,18610,L12
911,15900,18401660,36:23.0,41867,L3
912,11625,18401660,13:12.4,30345,L4
913,17905,18401660,36:40.0,9359,L8
914,13096,18401660,40:37.4,78102,L15
915,18249,18401660,31:55.2,65010,L16
916,13481,18401660,16:43.7,35552,L5
917,19162,18401660,00:29.6,3454,L9
918,16045,18401660,01:33.1,23239,L6
919,11950,18401660,10:40.4,31392,L1
920,13966,18401660,29:03.4,86345,L8
921,17393,18401660,22:38.2,53140,L10
922,14514,18401660,38:15.7,49238,L12
923,13869,18401660,57:09.1,21850,L15
924,12505,18412649,46:23.6,64306,L6
925,17793,18412649,01:31.9,67184,L12
926,15018,18412649,11:05.9,89034,L1
927,16191,18412649,06:23.7,66981,L14
928,10323,18412649,12:53.3,37892,L3
929,14340,18412649,32:01.0,81729,L5
930,18253,18412649,49:59.4,65204,L4
931,10830,18412649,52:53.5,55480,L2
932,18186,18412649,42:14.0,19520,L1
933,12089,18412649,38:29.7,83173,L8
934,16509,18412649,08:05.6,52618,L16
935,16126,18412649,57:16.4,83713,L6
936,13951,18412649,18:53.9,88359,L14
937,13537,18412649,11:29.9,71101,L8
938,14953,18412902,38:06.3,66911,L4
939,19908,18412902,37:39.4,23161,L2
940,18827,18412902,08:27.3,24076,L5
941,19201,18412902,23:34.1,38387,L17
942,17247,18412902,05:13.2,73676,L7
943,13690,18412902,53:47.1,9767,L13
944,16549,18412902,55:54.1,8200,L11
945,21133,18412902,09:52.4,1684,L11
946,22006,18412902,38:16.0,48867,L9
947,17384,18412902,55:29.2,25953,L15
948,15533,18412902,00:11.7,48918,L10
949,20050,18412902,22:27.9,81314,L1
950,14988,18412902,59:44.5,29896,L2
951,17336,18412902,20:47.2,28777,L2
952,13760,18412902,46:25.1,32995,L11
953,12774,18412902,57:36.3,68959,L17
954,17096,18412902,01:13.2,65692,L9
955,10888,18412902,56:16.7,49340,L4
956,17817,18412902,47:09.6,56305,L6
957,13128,18412902,07:53.0,59425,L3
958,13417,18412902,43:46.7,32658,L15
959,10721,18412902,27:00.1,20102,L13
960,10437,18412902,07:56.5,32359,L4
961,19457,18413825,22:02.2,78528,L16
962,11974,18413825,23:10.9,48600,L10
963,11894,18413825,17:59.2,55989,L16
964,16764,18413825,46:50.9,80930,L7
965,19117,18413825,29:53.7,35157,L15
966,14527,18413825,46:13.4,69872,L17
967,15349,18413825,53:05.2,82984,L4
968,18584,18413825,39:32.1,10943,L4
969,21107,18413825,14:26.7,37821,L4
970,13818,18413825,35:38.5,85683,L4
971,21610,18413825,02:27.5,36295,L8
972,11789,18413825,24:44.9,57227,L1
973,15429,18413825,45:51.2,32455,L9
974,21980,18413825,15:35.8,5147,L11
975,17206,18413825,40:04.9,10176,L16
976,13105,18413825,53:00.6,29399,L1
977,17268,18413825,01:07.9,69353,L16
978,22005,18413825,55:39.2,54711,L2
979,10230,18422450,43:16.9,30657,L17
980,16796,18422450,33:36.5,40527,L10
981,13754,18422450,09:58.9,24920,L3
982,16429,18422450,14:33.1,81495,L14
983,16906,18422450,59:25.5,34488,L7
984,20010,18422450,31:21.5,49020,L13
985,17543,18422450,52:53.8,52793,L2
986,21116,18422450,36:08.1,57536,L4
987,15059,18434634,26:59.0,37685,L17
988,11495,18434634,05:25.8,70426,L7
989,18615,18434634,50:14.9,59148,L5
990,10065,18434634,59:14.9,12724,L14
991,19220,18434634,26:01.0,24864,L14
992,21265,18434634,25:01.3,59375,L11
993,17550,18434634,44:33.9,43258,L5
994,14177,18434634,14:20.0,51230,L5
995,21921,18434634,52:20.4,72527,L5
996,20221,18434634,57:12.6,15489,L10
997,12202,18434634,19:39.6,85497,L4
998,14318,18434634,25:05.1,84047,L10
999,16454,18434634,45:01.7,88164,L10
1000,18280,18434634,30:53.4,66338,L12
1001,21828,18438026,32:51.7,29580,L16
1002,18813,18438026,53:14.9,80598,L14
1003,17866,18438026,13:26.7,85456,L13
1004,14667,18438026,01:56.8,3318,L9
1005,20624,18438026,40:59.3,12616,L6
1006,14725,18438026,37:32.1,3990,L2
1007,11521,18438026,25:55.4,86640,L13
1008,12708,18438026,12:53.0,16448,L11
1009,17826,18438026,29:05.4,57280,L13
1010,18503,18438026,21:31.4,1752,L5
1011,17860,18438026,17:17.6,57088,L13
1012,21426,18438026,47:12.8,50802,L3
1013,18939,18438026,24:04.8,76417,L6
1014,18812,18438026,07:37.2,26927,L9
1015,20888,18438026,24:36.4,67138,L13
1016,17390,18468999,26:31.7,83424,L8
1017,12137,18468999,53:19.0,63898,L9
1018,13984,18468999,46:16.0,53843,L8
1019,14117,18468999,19:32.6,45453,L1
1020,14998,18468999,00:36.6,61412,L13
1021,21515,18468999,52:38.3,35819,L12
1022,20395,18468999,07:00.0,45428,L1
1023,18420,18468999,00:34.0,9493,L4
1024,21930,18468999,50:15.5,58277,L9
1025,10492,18468999,03:04.1,63099,L13
1026,19303,18468999,44:58.2,79285,L11
1027,20937,18469776,04:41.9,4920,L13
1028,11959,18469776,04:29.0,9894,L6
1029,19882,18469776,20:27.0,35806,L1
1030,19653,18469776,22:17.4,73739,L3
1031,16261,18469776,39:37.7,53765,L2
1032,12182,18469776,20:14.1,26478,L1
1033,11806,18469776,59:02.0,51698,L8
1034,16762,18469776,28:35.8,64239,L13
1035,18888,18469776,58:56.8,5406,L9
1036,15615,18469776,09:30.5,3992,L15
1037,14320,18469776,01:22.3,64065,L9
1038,14671,18469776,26:09.8,19614,L16
1039,11743,18469776,24:10.1,18552,L17
1040,10934,18469776,09:13.5,5638,L13
1041,15667,18469776,54:57.3,33380,L2
1042,18006,18470768,14:04.2,42293,L14
1043,10876,18470768,37:06.3,40360,L4
1044,14135,18470768,38:01.1,52297,L10
1045,14973,18470768,59:41.0,76460,L11
1046,21023,18470768,00:17.3,45453,L8
1047,11422,18470768,55:23.4,80137,L6
1048,18315,18470768,53:45.0,3558,L8
1049,19321,18470768,05:26.4,64077,L7
1050,21901,18470768,57:08.2,16773,L17
1051,22038,18470768,46:27.4,38262,L3
1052,10817,18470768,46:15.7,37623,L1
1053,18341,18470768,10:56.8,77708,L8
1054,10588,18470768,07:54.8,83742,L3
1055,13059,18470768,03:37.5,44368,L10
1056,18732,18470768,17:22.9,82819,L5
1057,21157,18470768,46:35.6,32168,L6
1058,13554,18470768,16:21.4,85093,L10
1059,20249,18474947,38:20.4,26656,L13
1060,22291,18474947,24:32.0,5230,L5
1061,19104,18474947,26:58.1,8275,L15
1062,10175,18474947,18:38.1,50334,L16
1063,12690,18474947,09:22.3,69881,L8
1064,10983,18474947,29:28.8,40110,L3
1065,19202,18474947,00:19.9,2235,L17
1066,11005,18474947,34:28.9,48069,L14
1067,11976,18474947,46:55.0,2154,L8
1068,18853,18474947,06:46.0,79579,L13
1069,17777,18474947,00:10.2,49367,L12
1070,14634,18474947,08:08.5,77051,L15
1071,15676,18474947,24:58.1,81483,L1
1072,11836,18474947,57:14.0,84675,L14
1073,12683,18474947,50:49.4,18858,L5
1074,12405,18474947,41:40.6,5235,L7
1075,17677,18474947,23:28.8,36217,L2
1076,11169,18474947,47:56.7,60891,L17
1077,15253,18474947,33:08.4,58085,L16
1078,10224,18474947,35:56.7,7637,L7
1079,18743,18474947,29:33.5,62302,L6
1080,16630,18474947,43:11.0,38109,L6
1081,12878,18474947,22:53.4,56143,L4
1082,18049,18474947,01:21.4,71687,L3
1083,12177,18474947,44:57.0,17460,L10
1084,10344,18475111,12:47.5,59714,L11
1085,15650,18475111,07:29.0,14170,L5
1086,21040,18475111,02:30.7,31751,L6
1087,12362,18475111,24:30.3,30459,L6
1088,12092,18475111,33:21.2,4621,L9
1089,16073,18475111,59:17.8,52135,L16
1090,10807,18475111,27:11.3,29662,L5
1091,15321,18475111,48:33.9,2595,L17
1092,17999,18475111,19:48.1,6943,L8
1093,19330,18475111,35:34.7,31243,L11
1094,10467,18475111,03:01.5,43648,L10
1095,15789,18475111,44:52.0,41930,L17
1096,15385,18475111,58:54.1,49140,L15
1097,20406,18475111,41:48.2,55786,L16
1098,11570,18478234,22:44.9,43850,L6
1099,21238,18478234,47:30.1,64310,L13
1100,20943,18478234,13:24.1,45619,L11
1101,14163,18478234,52:48.8,28884,L11
1102,13276,18478234,30:44.6,31169,L1
1103,21038,18478234,13:41.3,2811,L2
1104,16539,18478234,11:06.5,70451,L14
1105,20646,18478234,04:46.9,66473,L17
1106,10805,18478234,13:41.3,84257,L14
1107,22090,18478234,00:27.2,56958,L16
1108,10754,18478234,04:15.5,84831,L5
1109,13485,18478234,51:29.8,3324,L4
1110,21467,18478234,26:25.6,73910,L10
1111,11764,18478234,03:59.7,37290,L15
1112,21529,18478234,28:41.1,75550,L4
1113,14848,18478234,48:25.4,30867,L12
1114,15936,18479274,01:29.3,9098,L7
1115,11965,18479274,56:55.6,47899,L5
1116,14225,18479274,30:15.4,7836,L12
1117,20861,18479274,42:42.1,46276,L3
1118,16309,18479274,40:48.5,14339,L8
1119,18245,18479274,32:19.5,87861,L10
1120,22112,18479274,40:47.6,86230,L16
1121,10740,18479274,33:28.8,7033,L2
1122,13560,18479274,47:28.0,56890,L9
1123,14996,18479274,07:33.7,16825,L6
1124,12305,18479274,06:36.9,71019,L6
1125,10173,18479274,56:58.2,18647,L10
1126,10255,18479274,26:42.6,11761,L5
1127,19336,18479274,01:24.0,49085,L16
1128,10932,18479274,42:32.1,43045,L5
1129,17892,18479274,02:51.2,82089,L5
1130,16991,18479274,15:44.6,3346,L14
1131,22253,18479274,56:19.9,58859,L14
1132,18263,18485349,03:46.8,44812,L14
1133,14444,18485349,55:24.0,40452,L5
1134,21423,18485349,18:19.1,66874,L7
1135,10712,18485349,15:37.2,85300,L6
1136,17768,18485349,39:00.2,17091,L11
1137,17705,18485349,48:54.4,15731,L8
1138,20291,18485349,15:21.1,84279,L5
1139,11166,18485349,56:32.5,69747,L8
1140,14628,18485349,07:00.6,38131,L2
1141,16015,18485349,51:14.6,51689,L9
1142,10961,18485349,18:13.8,68528,L4
1143,13293,18485349,35:14.5,11536,L11
1144,14286,18485349,04:08.2,17495,L14
1145,17594,18485349,51:51.8,60438,L10
1146,20306,18485349,21:46.9,83698,L7
1147,17109,18485349,50:37.1,22357,L12
1148,22192,18485349,57:26.6,73069,L5
1149,20059,18485349,15:00.1,61900,L9
1150,14969,18485349,08:36.0,59178,L9
1151,11522,18485349,56:37.4,9425,L16
1152,16703,18490998,59:37.2,29550,L11
1153,13659,18490998,25:51.3,19884,L12
1154,10654,18490998,38:45.3,87666,L3
1155,15567,18490998,22:29.7,33573,L8
1156,14244,18490998,02:19.9,73414,L16
1157,17603,18490998,31:43.2,16073,L16
1158,21337,18490998,16:17.1,86177,L7
1159,15735,18490998,55:24.9,55892,L7
1160,16103,18490998,16:22.3,63291,L17
1161,12187,18490998,06:47.7,63752,L11
1162,14928,18490998,28:03.6,75528,L15
1163,20838,18490998,16:26.7,58864,L17
1164,18707,18491263,29:57.5,86079,L10
1165,19537,18491263,16:20.3,36187,L14
1166,17156,18491263,24:20.9,11559,L15
1167,13784,18491263,20:47.8,38241,L1
1168,21044,18491263,29:42.3,80405,L2
1169,12294,18491263,05:10.6,34634,L8
1170,18109,18491263,55:04.4,69239,L8
1171,14133,18491263,33:01.3,43494,L2
1172,11547,18491263,36:08.7,68149,L4
1173,15062,18491263,20:38.4,62661,L9
1174,15247,18491263,54:39.5,76521,L3
1175,19678,18491263,38:47.0,89436,L12
1176,11287,18491263,04:41.9,58271,L6
1177,15926,18491263,03:43.0,51512,L7
1178,17889,18491263,34:02.2,80264,L1
1179,13999,18491263,54:51.8,32372,L14
1180,18948,18491263,19:31.1,63536,L4
1181,13572,18497881,04:14.7,23918,L3
1182,21988,18497881,27:35.8,30292,L16
1183,14754,18497881,45:45.0,21370,L13
1184,12081,18497881,24:46.7,35648,L6
1185,20378,18497881,49:43.3,85664,L6
1186,15037,18497881,06:00.9,70700,L10
1187,17831,18497881,04:05.9,41236,L3
1188,19087,18497881,56:02.9,57443,L6
1189,16910,18497881,16:07.7,47097,L2
1190,19912,18497881,01:56.2,11907,L9
1191,13173,18497881,36:47.0,41045,L14
1192,16379,18501507,51:02.6,86037,L17
1193,20548,18501507,53:03.2,59165,L12
1194,11133,18501507,01:37.2,28895,L13
1195,19513,18501507,07:56.5,56521,L1
1196,21306,18501507,17:09.4,22733,L15
1197,14694,18501507,32:30.3,3269,L16
1198,15611,18501507,56:24.9,69543,L13
1199,14052,18501507,00:14.9,25974,L14
1200,19301,18501507,48:26.9,53133,L15
1201,17513,18501507,22:17.1,11017,L16
1202,11347,18501507,00:57.7,42832,L2
1203,19637,18501507,48:53.2,39259,L13
1204,12180,18501507,47:23.1,24946,L1
1205,13955,18501507,29:25.0,78319,L7
1206,20649,18501507,31:51.4,59991,L11
1207,20334,18501507,41:59.9,9052,L5
1208,11266,18501507,14:31.7,34793,L11
1209,19181,18501507,59:18.1,43064,L3
1210,11155,18501507,35:21.5,31693,L3
1211,21073,18501507,36:55.5,21850,L16
1212,15977,18501507,22:29.7,49857,L12
1213,20282,18501507,01:03.8,50964,L12
1214,20946,18501507,09:03.3,51173,L1
1215,13918,18501507,46:52.6,53563,L1
1216,11149,18501507,01:46.3,26941,L7
1217,16176,18501507,55:00.3,55471,L10
1218,15837,18501507,18:53.9,59602,L15
1219,15625,18501507,02:41.9,41852,L12
1220,17721,18502426,38:46.1,39958,L3
1221,20352,18502426,14:46.3,67894,L13
1222,19978,18502426,20:11.2,32486,L16
1223,15844,18502426,50:43.6,60150,L5
1224,19999,18502426,27:10.7,53019,L2
1225,20366,18502426,11:49.8,12221,L8
1226,13407,18502426,20:35.5,73083,L17
1227,17173,18502426,34:17.4,64218,L17
1228,19142,18502426,55:06.7,88787,L4
1229,15744,18502426,37:30.3,7790,L14
1230,18224,18502426,03:29.0,53199,L3
1231,17621,18502426,37:14.2,64293,L8
1232,18218,18502426,51:25.7,69122,L8
