codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago
RES-01317;10-08-25;10-08-25;16-08-25;ejecutada;24693299-9;"pedro rojas";si;"cabana 11";"santa cruz";720000;720000;transferencia;05-08-25
RES-01318;20-08-25;20-08-25;21-08-25;cancelada;10934689-6;"pedro rojas";no;"cabana 9";"la florida";120000;0;;19-08-25
RES-01320;20-12-25;20-12-25;27-12-25;cancelada;23503123-k;"ana silva";no;"cabana 12";"la florida";840000;0;;20-12-25
RES-01321;05-12-25;05-12-25;11-12-25;reservada;12465454-8;"pedro rojas";si;"cabana 6";"santa cruz";720000;0;;01-12-25
RES-01325;05-04-25;05-04-25;"05-04-25 14:00";ejecutada;16257735-2;"maria gonzalez";no;"cancha basquetbol techada";"la florida";35000;35000;tarjeta;05-04-25
RES-01327;12-09-25;12-09-25;/05/25;reservada;16253483-1;"maria gonzalez";no;"cabana 4";"la florida";480000;0;;12-09-25
RES-01328;05-03-25;05-03-25;13-03-25;reservada;7261443-7;"ana silva";si;"cabana 6";providencia;960000;0;;01-03-25
RES-01331;08-10-25;08-10-25;13-10-25;reservada;24471464-1;"luis contreras";no;"cabana 19";providencia;600000;0;;03-10-25
RES-01334;14-04-25;14-04-25;18-04-25;reservada;15505908-7;"ana silva";no;"cabana 20";"santa cruz";480000;0;;10-04-25
RES-01335;10-01-25;10-01-25;14-01-25;ejecutada;5135966-6;"pedro rojas";si;"cabana 1";"santiago centro";480000;480000;efectivo;10-01-25
RES-01336;02-10-25;02-10-25;09-10-25;ejecutada;5633053-4;"maria gonzalez";no;"cabana 8";"santa cruz";840000;840000;efectivo;02-10-25
RES-01337;10-02-25;31/02/25;15-02-25;ejecutada;12922397-9;"maria gonzalez";si;"cabana 10";"santiago centro";600000;600000;tarjeta;09-02-25
RES-01338;12-05-25;12-05-25;14-05-25;reservada;10776000-8;"luis contreras";si;"cabana 6";providencia;240000;0;;11-05-25
RES-01341;18-11-25;18-11-25;27-11-25;cancelada;16408231-8;juan;si;"cabana 4";providencia;1080000;0;;13-11-25
RES-01343;15//25;07-01-25;08-01-25;ejecutada;18329134-3;"pedro rojas";no;"cabana 7";"santiago centro";120000;120000;tarjeta;03-01-25
RES-01344;14-10-25;14-10-25;20-10-25;ejecutada;19544570-2;"maria gonzalez";no;"cabana 8";"santa cruz";720000;720000;transferencia;11-10-25
RES-01347;14-10-25;14-10-25;21-10-25;ejecutada;9183641-6;"maria gonzalez";si;"cabana 17";providencia;840000;840000;efectivo;10-10-25
RES-01350;14-04-25;14-04-25;18-04-25;cancelada;20328291-5;"juan perez";si;"cabana 8";"la florida";480000;0;;10-04-25
RES-01351;14-11-25;14-11-25;18-11-25;reservada;10120385-9;"maria gonzalez";si;"cabana 11";providencia;480000;0;;10-11-25
RES-01352;07-11-25;07-11-25;13-11-25;ejecutada;19142269-4;"pedro rojas";no;"cabana 18";"santiago centro";720000;720000;efectivo;02-11-25
RES-01353;17-12-25;17-12-25;23-12-25;ejecutada;16288155-8;"ana silva";no;"cabana 2";"santiago centro";720000;720000;efectivo;12-12-25
RES-01354;05-05-25;05-05-25;11-05-25;cancelada;12027524-0;"juan perez";no;"cabana 9";providencia;720000;0;;02-05-25
RES-01355;17-01-25;17-01-25;26-01-25;reservada;19211618-k;"luis contreras";no;"cabana 3";"santa cruz";1080000;0;;12-01-25
RES-01357;04-05-25;04-05-25;07-05-25;reservada;9418221-2;"ana silva";si;"cabana 10";providencia;360000;0;;03-05-25
RES-01358;06-03-25;06-03-25;13-03-25;cancelada;9842967-0;"luis contreras";si;"cabana 10";"la florida";840000;0;;01-03-25
RES-01359;09-11-25;09-11-25;13-11-25;reservada;18053720-1;"ana silva";no;"cabana 3";"la florida";480000;0;;04-11-25
RES-01360;02-08-25;02-08-25;06-08-25;ejecutada;7295878-0;"maria gonzalez";no;"cabana 14";"santa cruz";480000;480000;tarjeta;30-07-25
RES-01361;13-02-25;13-02-25;20-02-25;reservada;18468277-k;"luis contreras";no;"cabana 3";providencia;840000;0;;12-02-25
RES-01362;15-11-25;15-11-25;22-11-25;reservada;23388767-6;"juan perez";no;"cabana 2";"la florida";840000;0;;15-11-25
RES-01363;04-10-25;04-10-25;10-10-25;ejecutada;11450455-6;"luis contreras";si;"cabana 13";"santa cruz";720000;720000;efectivo;30-09-25
RES-01364;14-02-25;14-02-25;16-02-25;ejecutada;11727551-5;"maria gonzalez";no;"cabana 14";providencia;240000;240000;transferencia;10-02-25
RES-01365;08-08-25;abc/12/25;15-08-25;ejecutada;10701066-6;"maria gonzalez";si;"cabana 9";"santa cruz";840000;840000;efectivo;06-08-25
RES-01366;01-08-25;01-08-25;09-08-25;reservada;22051085-9;"ana silva";si;"cabana 9";"santa cruz";960000;0;;27-07-25
RES-01367;08-01-25;08-01-25;15-01-25;reservada;22378728-2;"maria gonzalez";si;"cabana 4";"santiago centro";840000;0;;04-01-25
RES-01368;03-07-25;03-07-25;11-07-25;cancelada;5854603-8;"luis contreras";si;"cabana 14";"santiago centro";960000;0;;01-07-25
RES-01371;02-10-25;02-10-25;12-10-25;reservada;13734270-7;"luis contreras";si;"cabana 6";"santa cruz";1200000;0;;27-09-25
RES-01372;17-06-25;17-06-25;21-06-25;cancelada;19161282-5;"luis contreras";no;"cabana 8";"santa cruz";480000;0;;14-06-25
RES-01373;09-12-25;09-12-25;13-12-25;reservada;24179315-k;"luis contreras";si;"cabana 20";"santiago centro";480000;0;;07-12-25
RES-01374;20-06-25;20-06-25;23-06-25;reservada;5116250-1;"pedro rojas";si;"cabana 11";"santa cruz";360000;0;;15-06-25
RES-01375;13-08-25;13-08-25;19-08-25;reservada;19544570-2;"maria gonzalez";no;"cabana 12";providencia;720000;0;;08-08-25
RES-01377;10-02-25;10-02-25;17-02-25;cancelada;12875377-k;"maria gonzalez";no;"cabana 1";providencia;840000;0;;09-02-25
RES-01378;04-02-25;04-02-25;11-02-25;cancelada;14254375-3;"pedro rojas";si;"cabana 18";"santa cruz";840000;0;;01-02-25
RES-01380;09-10-25;09-10-25;18-10-25;cancelada;7997541-9;"ana silva";no;"cabana 16";"la florida";1080000;0;;04-10-25
RES-01382;04-12-25;04-12-25;13-12-25;cancelada;9183641-6;"maria gonzalez";si;"cabana 5";"santiago centro";1080000;0;;30-11-25
RES-01383;05-01-25;05-01-25;14-01-25;ejecutada;22423432-5;"ana silva";no;"cabana 14";providencia;1080000;1080000;transferencia;02-01-25
RES-01385;02-04-25;02-04-25;06-04-25;ejecutada;5983819-9;"ana silva";no;"cabana 11";"santiago centro";480000;480000;tarjeta;02-04-25
RES-01386;04-08-25;04-08-25;11-08-25;ejecutada;7130867-7;"luis contreras";no;"cabana 20";"santa cruz";840000;840000;tarjeta;02-08-25
RES-01387;19-05-25;19-05-25;25-05-25;ejecutada;19937737-k;"luis contreras";no;"cabana 3";"santa cruz";720000;720000;transferencia;19-05-25
RES-01389;09-04-25;09-04-25;12-04-25;ejecutada;17453904-9;"ana silva";no;"cabana 14";"santa cruz";360000;360000;efectivo;05-04-25
RES-01391;07-01-25;07-01-25;13-01-25;reservada;23451242-0;"juan perez";si;"cabana 16";"santiago centro";720000;0;;06-01-25
RES-01395;15-10-25;15-10-25;20-10-25;reservada;21882154-5;"maria gonzalez";no;"cabana 3";"la florida";600000;0;;11-10-25
RES-01396;01-05-25;01-05-25;07-05-25;cancelada;12353825-0;"ana silva";si;"cabana 17";"santiago centro";720000;0;;26-04-25
RES-01397;01-08-25;01-08-25;06-08-25;cancelada;20175120-9;"maria gonzalez";no;"cabana 6";"santa cruz";600000;0;;31-07-25
RES-01398;05-02-25;05-02-25;13-02-25;cancelada;13761426-k;"maria gonzalez";no;"cabana 3";providencia;960000;0;;02-02-25
RES-01399;11-03-25;11-03-25;20-03-25;cancelada;23731597-9;"juan perez";no;"cabana 20";"santiago centro";1080000;0;;10-03-25
RES-01401;19-11-25;19-11-25;26-11-25;reservada;8309406-0;"luis contreras";si;"cabana 3";"la florida";840000;0;;19-11-25
RES-01402;09-01-25;09-01-25;10-01-25;reservada;5204506-1;"ana silva";si;"cabana 18";"santiago centro";120000;0;;08-01-25
RES-01404;01-03-25;01-03-25;02-03-25;ejecutada;24795565-8;"luis contreras";no;"cabana 20";"santa cruz";120000;120000;efectivo;01-03-25
RES-01406;09-09-25;09-09-25;16-09-25;ejecutada;24447412-8;"juan perez";si;"cabana 10";"santa cruz";840000;840000;efectivo;04-09-25
RES-01407;16-10-25;16-10-25;22-10-25;ejecutada;7777224-3;"maria gonzalez";no;"cabana 9";"santiago centro";720000;720000;tarjeta;14-10-25
RES-01408;09-12-25;09-12-25;10-12-25;ejecutada;15115625-8;"juan perez";no;"cabana 2";"santiago centro";120000;120000;efectivo;08-12-25
RES-01409;13-02-25;13-02-25;15-02-25;cancelada;9039992-6;"ana silva";no;"cabana 14";"santa cruz";240000;0;;11-02-25
RES-01410;11-09-25;/05/25;15-09-25;reservada;23498184-2;"juan perez";no;"cabana 4";"santiago centro";480000;0;;06-09-25
RES-01411;20-09-25;20-09-25;27-09-25;reservada;18876546-7;"juan perez";si;"cabana 15";"santa cruz";840000;0;;19-09-25
RES-01414;09-08-25;09-08-25;19-08-25;reservada;23435811-1;"pedro rojas";no;"cabana 17";"la florida";1200000;0;;09-08-25
RES-01416;17-11-25;17-11-25;25-11-25;ejecutada;15941454-k;"pedro rojas";si;"cabana 9";providencia;960000;960000;efectivo;15-11-25
RES-01419;14-12-25;10/10/;23-12-25;cancelada;10119752-4;"juan perez";no;"cabana 12";"la florida";1080000;0;;11-12-25
RES-01421;04-01-25;04-01-25;09-01-25;ejecutada;14155657-6;"pedro rojas";si;"cabana 19";providencia;600000;600000;tarjeta;04-01-25
RES-01422;20-03-25;20-03-25;29-03-25;reservada;10645717-4;"pedro rojas";si;"cabana 8";providencia;1080000;0;;16-03-25
RES-01423;02-11-25;02-11-25;12-11-25;ejecutada;23302730-8;"maria gonzalez";si;"cabana 20";"santiago centro";1200000;1200000;efectivo;02-11-25
RES-01424;01-11-25;01-11-25;08-11-25;reservada;23835968-6;"juan perez";si;"cabana 3";"santa cruz";840000;0;;31-10-25
RES-01429;13-11-25;13-11-25;22-11-25;reservada;23939713-1;"pedro rojas";no;"cabana 1";"la florida";1080000;0;;08-11-25
RES-01431;12-05-25;12-05-25;16-05-25;ejecutada;8482497-6;"ana silva";no;"cabana 7";"santiago centro";480000;480000;transferencia;12-05-25
RES-01434;11-10-25;11-10-25;18-10-25;cancelada;24949712-6;"luis contreras";no;"cabana 19";"santa cruz";840000;0;;09-10-25
RES-01435;03-05-25;03-05-25;06-05-25;cancelada;22071602-3;"pedro rojas";si;"cabana 12";"la florida";360000;0;;03-05-25
RES-01437;12-03-25;12-03-25;22-03-25;ejecutada;7864408-7;"maria gonzalez";no;"cabana 6";"santa cruz";1200000;1200000;tarjeta;12-03-25
RES-01438;13-07-25;13-07-25;16-07-25;reservada;5135966-6;"pedro rojas";no;"cabana 4";"la florida";360000;0;;10-07-25
RES-01440;15//25;02-12-25;07-12-25;cancelada;5645014-9;"pedro rojas";si;"cabana 1";"la florida";600000;0;;27-11-25
RES-01443;19-03-25;19-03-25;24-03-25;cancelada;7500349-8;"pedro rojas";si;"cabana 17";"la florida";600000;0;;16-03-25
RES-01445;06-10-25;06-10-25;"06-10-25 12:00";cancelada;12275678-5;"juan perez";si;"cancha tenis aire libre";"santa cruz";25000;0;;06-10-25
RES-01447;11-03-25;11-03-25;20-03-25;cancelada;8119421-1;"pedro rojas";no;"cabana 9";providencia;1080000;0;;07-03-25
RES-01448;08-10-25;08-10-25;09-10-25;ejecutada;14379495-4;"luis contreras";no;"cabana 12";providencia;120000;120000;efectivo;04-10-25
RES-01449;06-09-25;06-09-25;15-09-25;cancelada;13775714-1;"luis contreras";si;"cabana 15";"santa cruz";1080000;0;;04-09-25
RES-01450;03-02-25;03-02-25;08-02-25;cancelada;17186404-6;"ana silva";no;"cabana 17";providencia;600000;0;;02-02-25
RES-01451;08-03-25;08-03-25;14-03-25;cancelada;16012079-7;"ana silva";no;"cabana 9";"santiago centro";720000;0;;07-03-25
RES-01452;03-06-25;03-06-25;12-06-25;ejecutada;19443419-7;"pedro rojas";si;"cabana 5";"santa cruz";1080000;1080000;tarjeta;31-05-25
RES-01453;06-06-25;06-06-25;07-06-25;cancelada;18647741-3;"ana silva";no;"cabana 13";providencia;120000;0;;04-06-25
RES-01454;07-09-25;07-09-25;11-09-25;ejecutada;6807678-1;"pedro rojas";no;"cabana 6";"santiago centro";480000;480000;efectivo;07-09-25
RES-01455;14-04-25;14-04-25;10/10/;reservada;15600733-8;"luis contreras";no;"cabana 12";"santa cruz";960000;0;;14-04-25
RES-01457;17-10-25;17-10-25;23-10-25;cancelada;14254375-3;"pedro rojas";si;"cabana 13";providencia;720000;0;;15-10-25
RES-01458;16-03-25;16-03-25;21-03-25;ejecutada;7101185-2;"pedro rojas";si;"cabana 3";"la florida";600000;600000;efectivo;13-03-25
RES-01459;02-03-25;02-03-25;10/10/;reservada;17470694-8;"pedro rojas";no;"cabana 3";"la florida";720000;0;;25-02-25
RES-01460;15-07-25;15-07-25;21-07-25;ejecutada;21178138-6;"ana silva";no;"cabana 10";"la florida";720000;720000;transferencia;15-07-25
RES-01462;18-12-25;18-12-25;26-12-25;ejecutada;16889614-k;"pedro rojas";no;"cabana 10";"la florida";960000;960000;efectivo;16-12-25
RES-01464;07-04-25;07-04-25;11-04-25;reservada;16054257-8;"luis contreras";no;"cabana 17";"la florida";480000;0;;07-04-25
RES-01468;12-12-25;12-12-25;"12-12-25 14:00";ejecutada;22071602-3;"pedro rojas";no;"cancha basquetbol techada";"la florida";35000;35000;efectivo;12-12-25
RES-01469;02-09-25;02-09-25;10-09-25;cancelada;17623443-1;"maria gonzalez";si;"cabana 20";"la florida";960000;0;;02-09-25
RES-01470;13-02-25;13-02-25;23-02-25;ejecutada;24090729-1;"pedro rojas";si;"cabana 13";"santiago centro";1200000;1200000;tarjeta;08-02-25
RES-01471;06-05-25;06-05-25;07-05-25;ejecutada;11483413-0;"ana silva";no;"cabana 7";providencia;120000;120000;transferencia;01-05-25
RES-01472;16-12-25;16-12-25;23-12-25;cancelada;24826693-7;"luis contreras";si;"cabana 16";"la florida";840000;0;;15-12-25
RES-01473;14-02-25;14-02-25;18-02-25;reservada;14582283-1;"luis contreras";no;"cabana 4";providencia;480000;0;;11-02-25
RES-01474;abc/12/25;17-07-25;20-07-25;ejecutada;23835968-7;"juan perez";no;"cabana 7";"santiago centro";360000;360000;tarjeta;14-07-25
RES-01475;10-12-25;10-12-25;14-12-25;cancelada;20548964-9;"maria gonzalez";si;"cabana 1";"santa cruz";480000;0;;07-12-25
RES-01477;01-10-25;01-10-25;11-10-25;ejecutada;8309406-0;"luis contreras";no;"cabana 16";providencia;1200000;1200000;tarjeta;28-09-25
RES-01479;01-04-25;01-04-25;09-04-25;cancelada;16094679-2;"ana silva";si;"cabana 4";"santa cruz";960000;0;;27-03-25
RES-01480;17-06-25;17-06-25;26-06-25;ejecutada;12809545-4;"juan perez";si;"cabana 5";"santa cruz";1080000;1080000;tarjeta;13-06-25
RES-01481;13-10-25;13-10-25;23-10-25;cancelada;17096666-k;"juan perez";si;"cabana 7";"la florida";1200000;0;;09-10-25
RES-01482;13-01-25;15//25;22-01-25;reservada;23939713-7;"pedro rojas";no;"cabana 8";providencia;1080000;0;;13-01-25
RES-01483;10-11-25;10-11-25;14-11-25;reservada;15594513-3;"pedro rojas";si;"cabana 9";"santa cruz";480000;0;;10-11-25
RES-01485;11-05-25;11-05-25;17-05-25;cancelada;18467664-8;"pedro rojas";si;"cabana 17";"santiago centro";720000;0;;11-05-25
RES-01487;11-12-25;11-12-25;13-12-25;ejecutada;19132405-6;"luis contreras";si;"cabana 18";"la florida";240000;240000;efectivo;11-12-25
RES-01489;03-06-25;03-06-25;06-06-25;reservada;10238227-7;"ana silva";si;"cabana 9";"santa cruz";360000;0;;31-05-25
RES-01491;19-07-25;19-07-25;26-07-25;cancelada;20713143-1;"luis contreras";no;"cabana 3";providencia;840000;0;;16-07-25
RES-01492;18-10-25;18-10-25;"18-10-25 09:00";reservada;11414686-2;"maria gonzalez";no;"cancha tenis aire libre";"santiago centro";25000;0;;18-10-25
RES-01496;15-05-25;15-05-25;23-05-25;cancelada;7500349-8;"pedro rojas";no;"cabana 17";"santiago centro";960000;0;;15-05-25
RES-01497;02-03-25;02-03-25;03-03-25;cancelada;24949712-6;"luis contreras";si;"cabana 11";"santa cruz";120000;0;;28-02-25
RES-01500;14-03-25;14-03-25;18-03-25;cancelada;24693299-9;"pedro rojas";no;"cabana 19";"santa cruz";480000;0;;12-03-25
RES-01501;12-07-25;12-07-25;18-07-25;reservada;11885348-2;"pedro rojas";no;"cabana 20";providencia;720000;0;;09-07-25
RES-01502;13-05-25;13-05-25;16-05-25;cancelada;10464361-2;"luis contreras";no;"cabana 12";"la florida";360000;0;;11-05-25
RES-01503;17-03-25;17-03-25;26-03-25;ejecutada;16550967-6;"ana silva";no;"cabana 4";providencia;1080000;1080000;tarjeta;16-03-25
RES-01504;18-02-25;18-02-25;23-02-25;cancelada;22367120-9;"pedro rojas";no;"cabana 9";providencia;600000;0;;18-02-25
RES-01506;07-04-25;07-04-25;11-04-25;cancelada;13650113-5;"pedro rojas";no;"cabana 10";"santiago centro";480000;0;;07-04-25
RES-01508;03-01-25;03-01-25;07-01-25;reservada;11450455-6;"luis contreras";si;"cabana 8";"santiago centro";480000;0;;29-12-24
RES-01509;16-07-25;16-07-25;17-07-25;ejecutada;21217431-9;"juan perez";no;"cabana 7";providencia;120000;120000;efectivo;14-07-25
RES-01510;05-09-25;05-09-25;13-09-25;cancelada;22329198-8;"luis contreras";no;"cabana 20";"la florida";960000;0;;01-09-25
RES-01511;18-03-25;18-03-25;28-03-25;ejecutada;9978267-6;"pedro rojas";no;"cabana 18";"la florida";1200000;1200000;tarjeta;14-03-25
RES-01513;15-05-25;15-05-25;19-05-25;cancelada;23021174-4;"maria gonzalez";si;"cabana 2";providencia;480000;0;;11-05-25
RES-01514;01-06-25;01-06-25;08-06-25;ejecutada;16987649-5;"maria gonzalez";si;"cabana 7";"la florida";840000;840000;transferencia;01-06-25
RES-01517;08-12-25;08-12-25;11-12-25;ejecutada;22156789-7;"luis contreras";no;"cabana 6";"santiago centro";360000;360000;tarjeta;04-12-25
RES-01518;12-09-25;12-09-25;18-09-25;cancelada;11885348-2;"pedro rojas";si;"cabana 14";"la florida";720000;0;;07-09-25
RES-01519;01-08-25;01-08-25;03-08-25;reservada;16460920-0;"maria gonzalez";si;"cabana 9";"la florida";240000;0;;30-07-25
RES-01520;04-10-25;04-10-25;14-10-25;reservada;15804334-3;"luis contreras";no;"cabana 11";"santa cruz";1200000;0;;04-10-25
RES-01521;17-12-25;17-12-25;25-12-25;ejecutada;22287381-9;"ana silva";si;"cabana 18";"santa cruz";960000;960000;efectivo;17-12-25
RES-01522;10-11-25;10-11-25;20-11-25;cancelada;15562742-5;"maria gonzalez";no;"cabana 20";"santa cruz";1200000;0;;10-11-25
RES-01523;12-03-25;12-03-25;19-03-25;cancelada;17503226-6;"juan perez";no;"cabana 13";"santa cruz";840000;0;;08-03-25
RES-01524;05-02-25;05-02-25;13-02-25;reservada;19895777-1;"juan perez";si;"cabana 8";"santa cruz";960000;0;;04-02-25
RES-01525;11-02-25;11-02-25;15-02-25;reservada;5033421-k;"maria gonzalez";no;"cabana 5";"la florida";480000;0;;06-02-25
RES-01530;12-06-25;12-06-25;13-06-25;reservada;13775714-1;"luis contreras";si;"cabana 4";"la florida";120000;0;;08-06-25
RES-01531;08-06-25;08-06-25;12-06-25;ejecutada;19161282-5;"luis contreras";no;"cabana 17";providencia;480000;480000;transferencia;06-06-25
RES-01532;08-02-25;08-02-25;12-02-25;reservada;10776000-3;"luis contreras";si;"cabana 17";"santiago centro";480000;0;;08-02-25
RES-01533;10-09-25;10-09-25;12-09-25;ejecutada;5137322-7;"juan perez";no;"cabana 15";"la florida";240000;240000;transferencia;09-09-25
RES-01534;04-07-25;04-07-25;09-07-25;cancelada;16170965-4;"luis contreras";no;"cabana 7";providencia;600000;0;;29-06-25
RES-01535;11-02-25;11-02-25;14-02-25;cancelada;19195488-2;"pedro rojas";no;"cabana 15";providencia;360000;0;;09-02-25
RES-01536;03-02-25;03-02-25;13-02-25;ejecutada;18692916-0;"ana silva";si;"cabana 6";providencia;1200000;1200000;tarjeta;01-02-25
RES-01537;02-08-25;15//25;08-08-25;ejecutada;18647741-3;"ana silva";no;"cabana 19";providencia;720000;720000;transferencia;02-08-25
RES-01538;15-11-25;15-11-25;23-11-25;cancelada;19937737-k;"luis contreras";no;"cabana 19";"santa cruz";960000;0;;13-11-25
RES-01539;04-04-25;04-04-25;07-04-25;cancelada;20672079-4;"juan perez";si;"cabana 18";"santa cruz";360000;0;;04-04-25
RES-01540;03-02-25;03-02-25;05-02-25;cancelada;15819975-0;"pedro rojas";si;"cabana 15";"santa cruz";240000;0;;02-02-25
RES-01542;/05/25;12-12-25;13-12-25;reservada;16107528-0;"juan perez";si;"cabana 17";"santiago centro";120000;0;;08-12-25
RES-01543;10-10-25;10-10-25;14-10-25;reservada;15088563-9;"pedro rojas";no;"cabana 9";"santa cruz";480000;0;;05-10-25
RES-01544;07-05-25;07-05-25;11-05-25;reservada;15790934-7;"maria gonzalez";no;"cabana 1";providencia;480000;0;;07-05-25
RES-01545;09-03-25;09-03-25;10-03-25;cancelada;20086756-4;"maria gonzalez";no;"cabana 7";providencia;120000;0;;08-03-25
RES-01546;05-06-25;05-06-25;12-06-25;ejecutada;6884770-2;"luis contreras";si;"cabana 20";"santiago centro";840000;840000;efectivo;04-06-25
RES-01548;04-02-25;04-02-25;11-02-25;cancelada;14756759-6;"juan perez";no;"cabana 10";"la florida";840000;0;;03-02-25
RES-01549;04-04-25;04-04-25;06-04-25;reservada;7416582-6;"pedro rojas";no;"cabana 14";providencia;240000;0;;01-04-25
RES-01550;10-06-25;10-06-25;15-06-25;ejecutada;13014055-6;"maria gonzalez";no;"cabana 1";"santa cruz";600000;600000;efectivo;09-06-25
RES-01552;10-09-25;10-09-25;16-09-25;reservada;22287381-9;"ana silva";si;"cabana 13";"la florida";720000;0;;09-09-25
RES-01553;18-03-25;18-03-25;23-03-25;cancelada;10289799-4;"maria gonzalez";no;"cabana 20";providencia;600000;0;;16-03-25
RES-01555;20-09-25;20-09-25;26-09-25;cancelada;6436217-8;"pedro rojas";no;"cabana 9";"santiago centro";720000;0;;16-09-25
RES-01556;20-01-25;20-01-25;24-01-25;ejecutada;13650113-5;"pedro rojas";no;"cabana 11";"la florida";480000;480000;efectivo;20-01-25
RES-01560;01-08-25;01-08-25;10-08-25;ejecutada;6126593-7;"juan perez";si;"cabana 5";"santiago centro";1080000;1080000;tarjeta;31-07-25
RES-01561;15-09-25;15-09-25;16-09-25;reservada;21156024-5;"maria gonzalez";si;"cabana 2";providencia;120000;0;;15-09-25
RES-01562;13-08-25;13-08-25;22-08-25;ejecutada;15826885-k;"juan perez";no;"cabana 12";"santiago centro";1080000;1080000;efectivo;09-08-25
RES-01563;31/02/25;04-04-25;14-04-25;cancelada;14394380-1;"pedro rojas";si;"cabana 19";"la florida";1200000;0;;04-04-25
RES-01566;05-01-25;05-01-25;13-01-25;reservada;13014055-6;"maria gonzalez";no;"cabana 6";"la florida";960000;0;;31-12-24
RES-01567;07-03-25;07-03-25;11-03-25;cancelada;5427877-2;"juan perez";si;"cabana 4";"la florida";480000;0;;02-03-25
RES-01568;03-12-25;03-12-25;05-12-25;reservada;21349217-9;"luis contreras";no;"cabana 2";"la florida";240000;0;;29-11-25
RES-01570;18-04-25;18-04-25;"18-04-25 21:00";ejecutada;15338995-0;"ana silva";si;"salon eventos 3";"santiago centro";100000;100000;transferencia;15-04-25
RES-01571;18-09-25;18-09-25;22-09-25;cancelada;20859114-2;"luis contreras";si;"cabana 15";"santiago centro";480000;0;;18-09-25
RES-01572;18-06-25;18-06-25;22-06-25;cancelada;9354610-5;"luis contreras";si;"cabana 10";"la florida";480000;0;;16-06-25
RES-01577;07-05-25;07-05-25;11-05-25;cancelada;24090729-1;"pedro rojas";si;"cabana 19";"santa cruz";480000;0;;03-05-25
RES-01578;18-07-25;18-07-25;23-07-25;ejecutada;24945636-5;"ana silva";si;"cabana 14";"la florida";600000;600000;efectivo;17-07-25
RES-01579;08-07-25;08-07-25;18-07-25;cancelada;7416582-6;"pedro rojas";no;"cabana 17";"santiago centro";1200000;0;;04-07-25
RES-01580;01-05-25;01-05-25;04-05-25;reservada;18646254-8;"pedro rojas";si;"cabana 5";"la florida";360000;0;;27-04-25
RES-01581;09-09-25;09-09-25;19-09-25;reservada;13203913-5;maria;si;"cabana 1";"santiago centro";1200000;0;;06-09-25
RES-01582;03-01-25;03-01-25;11-01-25;reservada;13014055-6;"maria gonzalez";no;"cabana 18";"santiago centro";960000;0;;30-12-24
RES-01584;02-02-25;abc/12/25;08-02-25;ejecutada;13006208-3;"luis contreras";si;"cabana 8";"la florida";720000;720000;efectivo;30-01-25
RES-01585;09-02-25;09-02-25;16-02-25;reservada;21178138-6;"ana silva";si;"cabana 20";"santa cruz";840000;0;;06-02-25
RES-01586;05-11-25;05-11-25;13-11-25;reservada;21454415-6;"maria gonzalez";no;"cabana 18";"la florida";960000;0;;05-11-25
RES-01591;18-02-25;18-02-25;26-02-25;cancelada;6807678-1;"pedro rojas";no;"cabana 19";providencia;960000;0;;14-02-25
RES-01593;11-03-25;11-03-25;16-03-25;reservada;7607462-3;"pedro rojas";si;"cabana 20";"santa cruz";600000;0;;09-03-25
RES-01594;19-08-25;19-08-25;21-08-25;cancelada;16012079-7;"ana silva";si;"cabana 1";providencia;240000;0;;16-08-25
RES-01598;19-11-25;19-11-25;28-11-25;reservada;14254375-3;"pedro rojas";si;"cabana 7";"santa cruz";1080000;0;;14-11-25
RES-01599;18-11-25;18-11-25;20-11-25;reservada;16887747-1;"luis contreras";si;"cabana 14";providencia;240000;0;;16-11-25
RES-01600;01-04-25;01-04-25;07-04-25;reservada;14565689-3;"pedro rojas";no;"cabana 18";providencia;720000;0;;27-03-25
RES-01601;13-11-25;13-11-25;19-11-25;ejecutada;19715915-4;"luis contreras";no;"cabana 13";"santiago centro";720000;720000;tarjeta;13-11-25
RES-01603;10-10-25;10-10-25;11-10-25;cancelada;18193118-3;"luis contreras";si;"cabana 19";providencia;120000;0;;05-10-25
RES-01604;11-01-25;11-01-25;13-01-25;cancelada;19052661-5;"maria gonzalez";no;"cabana 14";providencia;240000;0;;06-01-25
RES-01605;04-12-25;04-12-25;11-12-25;reservada;15838325-k;maria;si;"cabana 3";"la florida";840000;0;;04-12-25
RES-01606;16-07-25;16-07-25;19-07-25;cancelada;18053720-1;"ana silva";si;"cabana 20";providencia;360000;0;;13-07-25
RES-01607;04-07-25;04-07-25;08-07-25;ejecutada;20086756-4;"maria gonzalez";no;"cabana 9";"santa cruz";480000;480000;transferencia;01-07-25
RES-01608;15-03-25;15-03-25;16-03-25;reservada;15083988-2;"juan perez";no;"cabana 19";"santiago centro";120000;0;;10-03-25
RES-01611;17-01-25;17-01-25;23-01-25;ejecutada;6512346-0;"maria gonzalez";si;"cabana 4";"santa cruz";720000;720000;transferencia;13-01-25
RES-01612;19-10-25;19-10-25;23-10-25;cancelada;14651959-8;"maria gonzalez";no;"cabana 16";"santa cruz";480000;0;;19-10-25
RES-01615;03-05-25;03-05-25;12-05-25;ejecutada;19599688-1;"juan perez";si;"cabana 5";providencia;1080000;1080000;transferencia;03-05-25
