pago_id;run_socio_titular;nombre_socio_titular;anio_membresia;mes_cuota;fecha_vencimiento;monto_membresia;monto_adicionales;monto_total;estado_pago;fecha_pago;medio_pago
5166;12170069-7;"oscar contreras lagos";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-05;tarjeta_credito
5167;12170069-7;"oscar contreras lagos";2026;11;2026-11-05;35000;0;35000;atrasado;;
5168;12170069-7;"oscar contreras lagos";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-04;efectivo
5169;24692054-0;"loreto duarte quezada";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-02;transferencia
5170;24692054-0;"loreto duarte quezada";2026;2;2026-02-05;35000;0;35000;atrasado;;
5171;24692054-0;"loreto duarte quezada";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-01;tarjeta_credito
5172;24692054-0;"loreto duarte quezada";2026;4;2026-04-05;35000;0;35000;atrasado;;
5173;24692054-0;"loreto duarte quezada";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-05;efectivo
5174;24692054-0;"loreto duarte quezada";2026;6;2026-06-05;35000;0;35000;atrasado;;
5175;24692054-0;"loreto duarte quezada";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-03;transferencia
5176;24692054-0;"loreto duarte quezada";2026;8;2026-08-05;35000;0;35000;atrasado;;
5177;24692054-0;"loreto duarte quezada";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-02;tarjeta_credito
5178;24692054-0;"loreto duarte quezada";2026;10;2026-10-05;35000;0;35000;atrasado;;
5179;24692054-0;"loreto duarte quezada";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-04;efectivo
5180;24692054-0;"loreto duarte quezada";2026;12;2026-12-05;35000;0;35000;atrasado;;
5181;17862474-9;"patricia barrera pardo";2026;1;2026-01-05;35000;0;35000;atrasado;;
5182;17862474-9;"patricia barrera pardo";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-04;transferencia
5183;17862474-9;"patricia barrera pardo";2026;3;2026-03-05;35000;0;35000;atrasado;;
5184;17862474-9;"patricia barrera pardo";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-02;tarjeta_credito
5185;17862474-9;"patricia barrera pardo";2026;5;2026-05-05;35000;0;35000;atrasado;;
5186;17862474-9;"patricia barrera pardo";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-05;efectivo
5187;17862474-9;"patricia barrera pardo";2026;7;2026-07-05;35000;0;35000;atrasado;;
5188;17862474-9;"patricia barrera pardo";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-01;transferencia
5189;17862474-9;"patricia barrera pardo";2026;9;2026-09-05;35000;0;35000;atrasado;;
5190;17862474-9;"patricia barrera pardo";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-02;tarjeta_credito
5191;17862474-9;"patricia barrera pardo";2026;11;2026-11-05;35000;0;35000;atrasado;;
5192;17862474-9;"patricia barrera pardo";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-04;efectivo
5193;16701421-6;"felicia henriquez nunez";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-01;transferencia
5194;16701421-6;"felicia henriquez nunez";2026;2;2026-02-05;35000;0;35000;atrasado;;
5195;16701421-6;"felicia henriquez nunez";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-05;tarjeta_credito
5196;16701421-6;"felicia henriquez nunez";2026;4;2026-04-05;35000;0;35000;atrasado;;
5197;16701421-6;"felicia henriquez nunez";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-03;efectivo
5198;16701421-6;"felicia henriquez nunez";2026;6;2026-06-05;35000;0;35000;atrasado;;
5199;16701421-6;"felicia henriquez nunez";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-02;transferencia
5200;16701421-6;"felicia henriquez nunez";2026;8;2026-08-05;35000;0;35000;atrasado;;
5201;16701421-6;"felicia henriquez nunez";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-01;tarjeta_credito
5202;16701421-6;"felicia henriquez nunez";2026;10;2026-10-05;35000;0;35000;atrasado;;
5203;16701421-6;"felicia henriquez nunez";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-04;efectivo
5204;16701421-6;"felicia henriquez nunez";2026;12;2026-12-05;35000;0;35000;atrasado;;
5205;22924363-2;"beatriz jara ortiz";2026;1;2026-01-05;35000;0;35000;atrasado;;
5206;22924363-2;"beatriz jara ortiz";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-03;transferencia
5207;22924363-2;"beatriz jara ortiz";2026;3;2026-03-05;35000;0;35000;atrasado;;
5208;22924363-2;"beatriz jara ortiz";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-05;tarjeta_credito
5209;22924363-2;"beatriz jara ortiz";2026;5;2026-05-05;35000;0;35000;atrasado;;
5210;22924363-2;"beatriz jara ortiz";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-02;efectivo
5211;22924363-2;"beatriz jara ortiz";2026;7;2026-07-05;35000;0;35000;atrasado;;
5212;22924363-2;"beatriz jara ortiz";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-05;transferencia
5213;22924363-2;"beatriz jara ortiz";2026;9;2026-09-05;35000;0;35000;atrasado;;
5214;22924363-2;"beatriz jara ortiz";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-01;tarjeta_credito
5215;22924363-2;"beatriz jara ortiz";2026;11;2026-11-05;35000;0;35000;atrasado;;
5216;22924363-2;"beatriz jara ortiz";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-04;efectivo
5217;12620839-1;"diego gonzalez";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-02;transferencia
5218;12620839-1;"patricia quezada iturra";2026;2;2026-02-05;35000;0;35000;atrasado;;
5219;12620839-1;"patricia quezada iturra";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-05;tarjeta_credito
5220;12620839-1;"patricia quezada iturra";2026;4;2026-04-05;35000;0;35000;atrasado;;
5221;12620839-1;"patricia quezada iturra";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-01;efectivo
5222;12620839-1;"patricia quezada iturra";2026;6;2026-06-05;35000;0;35000;atrasado;;
5223;12620839-1;"patricia quezada iturra";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-03;transferencia
5224;12620839-1;"patricia quezada iturra";2026;8;2026-08-05;35000;0;35000;atrasado;;
5225;12620839-1;"patricia quezada iturra";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-04;tarjeta_credito
5226;12620839-1;"patricia quezada iturra";2026;10;2026-10-05;35000;0;35000;atrasado;;
5227;12620839-1;"patricia quezada iturra";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-02;efectivo
5228;12620839-1;"patricia quezada iturra";2026;12;2026-12-05;35000;0;35000;atrasado;;
5229;5093909-9;"javiera barrera duarte";2026;1;2026-01-05;35000;0;35000;atrasado;;
5230;5093909-9;"javiera barrera duarte";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-01;transferencia
5231;5093909-9;"javiera barrera duarte";2026;3;2026-03-05;35000;0;35000;atrasado;;
5232;5093909-9;"javiera barrera duarte";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-03;tarjeta_credito
5233;5093909-9;"javiera barrera duarte";2026;5;2026-05-05;35000;0;35000;atrasado;;
5234;5093909-9;"javiera barrera duarte";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-05;efectivo
5235;5093909-9;"javiera barrera duarte";2026;7;2026-07-05;35000;0;35000;atrasado;;
5236;5093909-9;"javiera barrera duarte";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-02;transferencia
5237;5093909-9;"javiera barrera duarte";2026;9;2026-09-05;35000;0;35000;atrasado;;
5238;5093909-9;"javiera barrera duarte";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-04;tarjeta_credito
5239;5093909-9;"javiera barrera duarte";2026;11;2026-11-05;35000;0;35000;atrasado;;
5240;5093909-9;"javiera barrera duarte";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-01;efectivo
5241;19556227-9;"mauricio fuentes contreras";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-03;transferencia
5242;19556227-9;"mauricio fuentes contreras";2026;2;2026-02-05;35000;0;35000;atrasado;;
5243;19556227-9;"juan gonzalez";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-05;tarjeta_credito
5244;19556227-9;"mauricio fuentes contreras";2026;4;2026-04-05;35000;0;35000;atrasado;;
5245;19556227-9;"mauricio fuentes contreras";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-01;efectivo
5246;19556227-9;"mauricio fuentes contreras";2026;6;2026-06-05;35000;0;35000;atrasado;;
5247;19556227-9;"mauricio fuentes contreras";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-04;transferencia
5248;19556227-9;"mauricio fuentes contreras";2026;8;2026-08-05;35000;0;35000;atrasado;;
5249;19556227-9;"mauricio fuentes contreras";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-01;tarjeta_credito
5250;19556227-9;"mauricio fuentes contreras";2026;10;2026-10-05;35000;0;35000;atrasado;;
5251;19556227-9;"mauricio fuentes contreras";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-03;efectivo
5252;19556227-9;"mauricio fuentes contreras";2026;12;2026-12-05;35000;0;35000;atrasado;;
5253;17877848-0;"mauricio henriquez espinoza";2026;1;2026-01-05;35000;0;35000;atrasado;;
5254;17877848-0;"mauricio henriquez espinoza";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-02;transferencia
5255;17877848-0;"mauricio henriquez espinoza";2026;3;2026-03-05;35000;0;35000;atrasado;;
5256;17877848-0;"camila gonzalez";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-04;tarjeta_credito
5257;17877848-0;"mauricio henriquez espinoza";2026;5;2026-05-05;35000;0;35000;atrasado;;
5258;17877848-0;"mauricio henriquez espinoza";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-04;efectivo
5259;17877848-0;"mauricio henriquez espinoza";2026;7;2026-07-05;35000;0;35000;atrasado;;
5260;17877848-0;"mauricio henriquez espinoza";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-05;transferencia
5261;17877848-0;"mauricio henriquez espinoza";2026;9;2026-09-05;35000;0;35000;atrasado;;
5262;17877848-0;"mauricio henriquez espinoza";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-03;tarjeta_credito
5263;17877848-0;"mauricio henriquez espinoza";2026;11;2026-11-05;35000;0;35000;atrasado;;
5264;17877848-0;"mauricio henriquez espinoza";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-01;efectivo
5265;12735469-3;"daniela quezada nunez";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-01;transferencia
5266;12735469-3;"daniela quezada nunez";2026;2;2026-02-05;35000;0;35000;atrasado;;
5267;12735469-3;"daniela quezada nunez";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-02;tarjeta_credito
5268;12735469-3;"daniela quezada nunez";2026;4;2026-04-05;35000;0;35000;atrasado;;
5269;12735469-3;"daniela quezada nunez";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-03;efectivo
5270;12735469-3;"daniela quezada nunez";2026;6;2026-06-05;35000;0;35000;atrasado;;
5271;12735469-3;"daniela quezada nunez";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-05;transferencia
5272;12735469-3;"daniela quezada nunez";2026;8;2026-08-05;35000;0;35000;atrasado;;
5273;12735469-3;"daniela quezada nunez";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-04;tarjeta_credito
5274;12735469-3;"daniela quezada nunez";2026;10;2026-10-05;35000;0;35000;atrasado;;
5275;12735469-3;"daniela quezada nunez";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-02;efectivo
5276;12735469-3;"daniela quezada nunez";2026;12;2026-12-05;35000;0;35000;atrasado;;
5277;21265551-1;"enrique quezada mendez";2026;1;2026-01-05;35000;0;35000;atrasado;;
5278;21265551-1;"enrique quezada mendez";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-03;transferencia
5279;21265551-1;"enrique quezada mendez";2026;3;2026-03-05;35000;0;35000;atrasado;;
5280;21265551-1;"enrique quezada mendez";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-05;tarjeta_credito
5281;21265551-1;"enrique quezada mendez";2026;5;2026-05-05;35000;0;35000;atrasado;;
5282;21265551-1;"enrique quezada mendez";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-01;efectivo
5283;21265551-1;"enrique quezada mendez";2026;7;2026-07-05;35000;0;35000;atrasado;;
5284;21265551-1;"enrique quezada mendez";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-04;transferencia
5285;21265551-1;"enrique quezada mendez";2026;9;2026-09-05;35000;0;35000;atrasado;;
5286;21265551-1;"enrique quezada mendez";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-02;tarjeta_credito
5287;21265551-1;"enrique quezada mendez";2026;11;2026-11-05;35000;0;35000;atrasado;;
5288;21265551-1;"enrique quezada mendez";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-05;efectivo
5289;20789127-4;"daniela henriquez duarte";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-04;transferencia
5290;20789127-4;"daniela henriquez duarte";2026;2;2026-02-05;35000;0;35000;atrasado;;
5291;20789127-4;"daniela henriquez duarte";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-01;tarjeta_credito
5292;20789127-4;"daniela henriquez duarte";2026;4;2026-04-05;35000;0;35000;atrasado;;
5293;20789127-4;"daniela henriquez duarte";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-03;efectivo
5294;20789127-4;"daniela henriquez duarte";2026;6;2026-06-05;35000;0;35000;atrasado;;
5295;20789127-4;"daniela henriquez duarte";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-01;transferencia
5296;20789127-4;"daniela henriquez duarte";2026;8;2026-08-05;35000;0;35000;atrasado;;
5297;20789127-4;"daniela henriquez duarte";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-04;tarjeta_credito
5298;20789127-4;"daniela henriquez duarte";2026;10;2026-10-05;35000;0;35000;atrasado;;
5299;20789127-4;"daniela henriquez duarte";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-05;efectivo
5300;20789127-4;"daniela henriquez duarte";2026;12;2026-12-05;35000;0;35000;atrasado;;
5301;8054887-4;"daniela quezada espinoza";2026;1;2026-01-05;35000;0;35000;atrasado;;
5302;8054887-4;"daniela quezada espinoza";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-01;transferencia
5303;8054887-4;"daniela quezada espinoza";2026;3;2026-03-05;35000;0;35000;atrasado;;
5304;8054887-4;"daniela quezada espinoza";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-02;tarjeta_credito
5305;8054887-4;"daniela quezada espinoza";2026;5;2026-05-05;35000;0;35000;atrasado;;
5306;8054887-4;"daniela quezada espinoza";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-04;efectivo
5307;8054887-4;"daniela quezada espinoza";2026;7;2026-07-05;35000;0;35000;atrasado;;
5308;8054887-4;"daniela quezada espinoza";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-02;transferencia
5309;8054887-4;"daniela quezada espinoza";2026;9;2026-09-05;35000;0;35000;atrasado;;
5310;8054887-4;"daniela quezada espinoza";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-03;tarjeta_credito
5311;8054887-4;"daniela quezada espinoza";2026;11;2026-11-05;35000;0;35000;atrasado;;
5312;8054887-4;"daniela quezada espinoza";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-01;efectivo
5313;6344903-3;"ignacio pardo pardo";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-03;transferencia
5314;6344903-3;"ignacio pardo pardo";2026;2;2026-02-05;35000;0;35000;atrasado;;
5315;6344903-3;"ignacio pardo pardo";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-04;tarjeta_credito
5316;6344903-3;"ignacio pardo pardo";2026;4;2026-04-05;35000;0;35000;atrasado;;
5317;6344903-3;"ignacio pardo pardo";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-05;efectivo
5318;6344903-3;"ignacio pardo pardo";2026;6;2026-06-05;35000;0;35000;atrasado;;
5319;6344903-3;"ignacio pardo pardo";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-01;transferencia
5320;6344903-3;"ignacio pardo pardo";2026;8;2026-08-05;35000;0;35000;atrasado;;
5321;6344903-3;"ignacio pardo pardo";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-02;tarjeta_credito
5322;6344903-3;"ignacio pardo pardo";2026;10;2026-10-05;35000;0;35000;atrasado;;
5323;6344903-3;"ignacio pardo pardo";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-03;efectivo
5324;6344903-3;"ignacio pardo pardo";2026;12;2026-12-05;35000;0;35000;atrasado;;
5325;6016578-3;"natalia galdames contreras";2026;1;2026-01-05;35000;0;35000;atrasado;;
5326;6016578-3;"natalia galdames contreras";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-04;transferencia
5327;6016578-3;"natalia galdames contreras";2026;3;2026-03-05;35000;0;35000;atrasado;;
5328;6016578-3;"natalia galdames contreras";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-01;tarjeta_credito
5329;6016578-3;"natalia galdames contreras";2026;5;2026-05-05;35000;0;35000;atrasado;;
5330;6016578-3;"natalia galdames contreras";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-02;efectivo
5331;6016578-3;"natalia galdames contreras";2026;7;2026-07-05;35000;0;35000;atrasado;;
5332;6016578-3;"natalia galdames contreras";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-05;transferencia
5333;6016578-3;"natalia galdames contreras";2026;9;2026-09-05;35000;0;35000;atrasado;;
5334;6016578-3;"natalia galdames contreras";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-04;tarjeta_credito
5335;6016578-3;"natalia galdames contreras";2026;11;2026-11-05;35000;0;35000;atrasado;;
5336;6016578-3;"natalia galdames contreras";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-03;efectivo
5337;21896425-6;"beatriz galdames espinoza";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-05;transferencia
5338;21896425-6;"beatriz galdames espinoza";2026;2;2026-02-05;35000;0;35000;atrasado;;
5339;21896425-6;"beatriz galdames espinoza";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-02;tarjeta_credito
5340;21896425-6;"beatriz galdames espinoza";2026;4;2026-04-05;35000;0;35000;atrasado;;
5341;21896425-6;"beatriz galdames espinoza";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-04;efectivo
5342;21896425-6;"beatriz galdames espinoza";2026;6;2026-06-05;35000;0;35000;atrasado;;
5343;21896425-6;"beatriz galdames espinoza";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-01;transferencia
5344;21896425-6;"beatriz galdames espinoza";2026;8;2026-08-05;35000;0;35000;atrasado;;
5345;21896425-6;"beatriz galdames espinoza";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-03;tarjeta_credito
5346;21896425-6;"beatriz galdames espinoza";2026;10;2026-10-05;35000;0;35000;atrasado;;
5347;21896425-6;"beatriz galdames espinoza";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-01;efectivo
5348;21896425-6;"beatriz galdames espinoza";2026;12;2026-12-05;35000;0;35000;atrasado;;
5349;17526820-0;"ignacio espinoza galdames";2026;1;2026-01-05;35000;0;35000;atrasado;;
5350;17526820-0;"ignacio espinoza galdames";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-02;transferencia
5351;17526820-0;"ignacio espinoza galdames";2026;3;2026-03-05;35000;0;35000;atrasado;;
5352;17526820-0;"ignacio espinoza galdames";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-05;tarjeta_credito
5353;17526820-0;"ignacio espinoza galdames";2026;5;2026-05-05;35000;0;35000;atrasado;;
5354;17526820-0;"ignacio espinoza galdames";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-03;efectivo
5355;17526820-0;"ignacio espinoza galdames";2026;7;2026-07-05;35000;0;35000;atrasado;;
5356;17526820-0;"ignacio espinoza galdames";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-04;transferencia
5357;17526820-0;"ignacio espinoza galdames";2026;9;2026-09-05;35000;0;35000;atrasado;;
5358;17526820-0;"ignacio espinoza galdames";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-02;tarjeta_credito
5359;17526820-0;"ignacio espinoza galdames";2026;11;2026-11-05;35000;0;35000;atrasado;;
5360;17526820-0;"ignacio espinoza galdames";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-05;efectivo
5361;16103628-5;"helena alvarez mendez";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-01;transferencia
5362;16103628-5;"helena alvarez mendez";2026;2;2026-02-05;35000;0;35000;atrasado;;
5363;16103628-5;"helena alvarez mendez";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-04;tarjeta_credito
5364;16103628-5;"helena alvarez mendez";2026;4;2026-04-05;35000;0;35000;atrasado;;
5365;16103628-5;"helena alvarez mendez";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-02;efectivo
5366;16103628-5;"helena alvarez mendez";2026;6;2026-06-05;35000;0;35000;atrasado;;
5367;16103628-5;"helena alvarez mendez";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-03;transferencia
5368;16103628-5;"helena alvarez mendez";2026;8;2026-08-05;35000;0;35000;atrasado;;
5369;16103628-5;"helena alvarez mendez";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-01;tarjeta_credito
5370;16103628-5;"helena alvarez mendez";2026;10;2026-10-05;35000;0;35000;atrasado;;
5371;16103628-5;"helena alvarez mendez";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-04;efectivo
5372;16103628-5;"helena alvarez mendez";2026;12;2026-12-05;35000;0;35000;atrasado;;
5373;24941085-3;"natalia contreras jara";2026;1;2026-01-05;35000;0;35000;atrasado;;
5374;24941085-3;"natalia contreras jara";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-01;transferencia
5375;24941085-3;"natalia contreras jara";2026;3;2026-03-05;35000;0;35000;atrasado;;
5376;24941085-3;"natalia contreras jara";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-02;tarjeta_credito
5377;24941085-3;"natalia contreras jara";2026;5;2026-05-05;35000;0;35000;atrasado;;
5378;24941085-3;"natalia contreras jara";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-05;efectivo
5379;24941085-3;"natalia contreras jara";2026;7;2026-07-05;35000;0;35000;atrasado;;
5380;24941085-3;"natalia contreras jara";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-03;transferencia
5381;24941085-3;"ana rojas";2026;9;2026-09-05;35000;0;35000;atrasado;;
5382;24941085-3;"natalia contreras jara";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-04;tarjeta_credito
5383;24941085-3;"natalia contreras jara";2026;11;2026-11-05;35000;0;35000;atrasado;;
5384;24941085-3;"natalia contreras jara";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-02;efectivo
5385;21325038-8;"loreto nunez henriquez";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-01;transferencia
5386;21325038-8;"loreto nunez henriquez";2026;2;2026-02-05;35000;0;35000;atrasado;;
5387;21325038-8;"loreto nunez henriquez";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-05;tarjeta_credito
5388;21325038-8;"loreto nunez henriquez";2026;4;2026-04-05;35000;0;35000;atrasado;;
5389;21325038-8;"loreto nunez henriquez";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-03;efectivo
5390;21325038-8;"loreto nunez henriquez";2026;6;2026-06-05;35000;0;35000;atrasado;;
5391;21325038-8;"loreto nunez henriquez";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-02;transferencia
5392;21325038-8;"loreto nunez henriquez";2026;8;2026-08-05;35000;0;35000;atrasado;;
5393;21325038-8;"loreto nunez henriquez";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-01;tarjeta_credito
5394;21325038-8;"loreto nunez henriquez";2026;10;2026-10-05;35000;0;35000;atrasado;;
5395;21325038-8;"loreto nunez henriquez";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-04;efectivo
5396;21325038-8;"loreto nunez henriquez";2026;12;2026-12-05;35000;0;35000;atrasado;;
5397;18257455-3;"kevin iturra nunez";2026;1;2026-01-05;35000;0;35000;atrasado;;
5398;18257455-3;"kevin iturra nunez";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-01;transferencia
5399;18257455-3;"kevin iturra nunez";2026;3;2026-03-05;35000;0;35000;atrasado;;
5400;18257455-3;"kevin iturra nunez";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-04;tarjeta_credito
5401;18257455-3;"kevin iturra nunez";2026;5;2026-05-05;35000;0;35000;atrasado;;
5402;18257455-3;"kevin iturra nunez";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-05;efectivo
5403;18257455-3;"kevin iturra nunez";2026;7;2026-07-05;35000;0;35000;atrasado;;
5404;18257455-3;"kevin iturra nunez";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-02;transferencia
5405;18257455-3;"kevin iturra nunez";2026;9;2026-09-05;35000;0;35000;atrasado;;
5406;18257455-3;"kevin iturra nunez";2026;10;2026-10-05;35000;0;35000;pagado;2026-10-03;tarjeta_credito
5407;18257455-3;"kevin iturra nunez";2026;11;2026-11-05;35000;0;35000;atrasado;;
5408;18257455-3;"sofia gonzalez";2026;12;2026-12-05;35000;0;35000;pagado;2026-12-02;efectivo
5409;13588977-8;"oscar quezada ortiz";2026;1;2026-01-05;35000;0;35000;pagado;2026-01-03;transferencia
5410;13588977-8;"oscar quezada ortiz";2026;2;2026-02-05;35000;0;35000;atrasado;;
5411;13588977-8;"oscar quezada ortiz";2026;3;2026-03-05;35000;0;35000;pagado;2026-03-01;tarjeta_credito
5412;13588977-8;"oscar quezada ortiz";2026;4;2026-04-05;35000;0;35000;atrasado;;
5413;13588977-8;"oscar quezada ortiz";2026;5;2026-05-05;35000;0;35000;pagado;2026-05-04;efectivo
5414;13588977-8;"oscar quezada ortiz";2026;6;2026-06-05;35000;0;35000;atrasado;;
5415;13588977-8;"oscar quezada ortiz";2026;7;2026-07-05;35000;0;35000;pagado;2026-07-05;transferencia
5416;13588977-8;"oscar quezada ortiz";2026;8;2026-08-05;35000;0;35000;atrasado;;
5417;13588977-8;"oscar quezada ortiz";2026;9;2026-09-05;35000;0;35000;pagado;2026-09-02;tarjeta_credito
5418;13588977-8;"oscar quezada ortiz";2026;10;2026-10-05;35000;0;35000;atrasado;;
5419;13588977-8;"sofia gonzalez";2026;11;2026-11-05;35000;0;35000;pagado;2026-11-01;efectivo
5420;13588977-8;"oscar quezada ortiz";2026;12;2026-12-05;35000;0;35000;atrasado;;
5421;9666051-2;"helena henriquez fuentes";2026;1;2026-01-05;35000;0;35000;atrasado;;
5422;9666051-2;"helena henriquez fuentes";2026;2;2026-02-05;35000;0;35000;pagado;2026-02-02;transferencia
5423;9666051-2;"helena henriquez fuentes";2026;3;2026-03-05;35000;0;35000;atrasado;;
5424;9666051-2;"helena henriquez fuentes";2026;4;2026-04-05;35000;0;35000;pagado;2026-04-05;tarjeta_credito
5425;9666051-2;"helena henriquez fuentes";2026;5;2026-05-05;35000;0;35000;atrasado;;
5426;9666051-2;"helena henriquez fuentes";2026;6;2026-06-05;35000;0;35000;pagado;2026-06-03;efectivo
5427;9666051-2;"helena henriquez fuentes";2026;7;2026-07-05;35000;0;35000;atrasado;;
5428;9666051-2;"helena henriquez fuentes";2026;8;2026-08-05;35000;0;35000;pagado;2026-08-01;transferencia
