evento_id;nombre_evento;fecha_contratación;fecha_evento;lugar_nombre;sucursal_nombre;tipo_cliente;run_cliente;nombre_cliente;rut_contacto_empresa;nombre_contacto_empresa;cargo_contacto;lista_asistentes;monto_total_evento;monto_pagado_reserva;monto_pagado_ejecucion
48;"gala de navidad";2026-01-15;2026-07-16;saloneventos4;"santa cruz";empresa;76000029-9;"austral ltda.";13822293-4;"gumersindo arancibia mondaca";gerente;"sofia lagos;pablo tapia;antonella gonzalez;camila mendez;luis vidal;diego iturra;diego iturra;juan contreras;pedro perez;diego perez;pedro iturra;elena rojas;pablo contreras;diego rojas;sofia perez;diego rojas;diego contreras;pablo perez;sofia vidal;lucas mendez;juan vidal;antonella tapia;antonella rojas;antonella gonzalez;lucas gonzalez;pablo contreras;luis iturra;sofia lagos;sofia vidal;elena lagos;camila tapia;diego iturra;diego mendez;pablo mendez;diego lagos;camila tapia;diego contreras;sofia mendez;sofia silva;maria perez;sofia rojas;elena rojas;lucas mendez;sofia gonzalez;pedro vidal";26500000;13250000;
49;"incentivo laboral";2025-10-22;2026-02-13;saloneventos2;"santiago centro";empresa;76000030-2;"cumbre ltda.";18434420-3;"eulogio mondaca ubilla";consultor;"pedro tapia;ana gonzalez;luis contreras;elena mendez;diego rojas;antonella iturra;ana iturra;antonella perez;diego contreras;antonella gonzalez;diego rojas;elena silva;maria vidal;ana tapia;lucas gonzalez;sofia silva;juan gonzalez;sofia mendez;pedro silva;pedro silva;pedro perez;elena vidal;sofia rojas;sofia mendez;antonella lagos;ana mendez;maria iturra;sofia iturra;juan gonzalez;camila iturra;luis mendez;lucas gonzalez;maria iturra;camila rojas;sofia contreras;antonella lagos;ana lagos;elena gonzalez;pablo contreras;camila perez;antonella iturra;lucas perez;pablo lagos;elena perez;pedro contreras";11300000;5650000;5650000
50;"firma de autografos";2025-12-11;2026-02-08;saloneventos4;"santa cruz";empresa;76000031-0;"valle ltda.";17371783-0;"eulogio mondaca calderon";promotor;"juan gonzalez;juan perez;ana gonzalez;pablo rojas;pedro contreras;diego gonzalez;juan vidal;pedro gonzalez;pablo perez;lucas contreras;camila lagos;lucas rojas;antonella contreras;pablo gonzalez;camila mendez;juan vidal;luis rojas;camila silva;pedro vidal;maria iturra;pedro gonzalez;juan lagos;lucas contreras;lucas lagos;pedro gonzalez;lucas tapia;camila lagos;pedro perez;sofia mendez;pablo silva;pedro tapia;lucas iturra;maria contreras;luis lagos;luis rojas;pablo iturra;maria silva;antonella tapia;pedro silva;ana iturra;elena rojas;pablo gonzalez;pedro iturra;luis contreras;pedro vidal";8700000;4350000;4350000
53;"taller pintura";2025-11-09;2026-02-13;saloneventos1;"santiago centro";persona;11688814-9;"eulogio arancibia estay";;;instructor;"diego lagos;ana contreras;maria contreras;elena mendez;juan vidal;ana perez;diego perez;lucas perez;juan iturra;antonella vidal;pedro vidal;camila mendez;maria tapia;maria contreras;pedro iturra;juan tapia;maria lagos;luis gonzalez;camila silva;luis rojas;juan perez;juan mendez;lucas vidal;maria mendez;ana rojas;luis vidal;diego contreras;pedro rojas;maria silva;elena silva;ana silva;maria gonzalez;maria rojas;pedro silva;luis tapia;maria rojas;pedro tapia;elena contreras;sofia vidal;ana gonzalez;elena iturra;elena perez;ana lagos;pablo iturra;elena iturra";7200000;3600000;3600000
55;"charla de salud";2025-10-22;2026-02-20;saloneventos3;"santiago centro";empresa;76000032-9;"rio ltda.";22624207-4;"casimiro estay estay";medico;"elena rojas;maria gonzalez;elena perez;lucas silva;camila vidal;sofia vidal;antonella contreras;antonella contreras;ana perez;antonella rojas;pedro rojas;pedro gonzalez;luis contreras;elena vidal;diego contreras;pablo rojas;luis tapia;pablo iturra;sofia rojas;juan tapia;pedro tapia;luis rojas;juan silva;maria perez;lucas lagos;juan rojas;maria silva;juan mendez;luis vidal;antonella perez;juan vidal;camila mendez;ana mendez;ana lagos;antonella lagos;luis gonzalez;ana contreras;ana gonzalez;elena lagos;ana vidal;ana iturra;ana rojas;ana tapia;elena mendez;antonella gonzalez";10300000;5150000;5150000
56;"cena de aniversario";2025-11-03;2026-02-19;saloneventos4;"santiago centro";empresa;76000033-7;"bosque ltda.";22459370-8;"casimiro olavarria estay";maa®tre;"pablo gonzalez;sofia lagos;juan gonzalez;luis tapia;lucas iturra;diego gonzalez;elena mendez;lucas tapia;maria gonzalez;elena contreras;luis lagos;sofia lagos;camila silva;pedro lagos;camila silva;lucas contreras;juan vidal;maria silva;diego rojas;camila vidal;juan tapia;ana lagos;antonella iturra;luis mendez;maria iturra;ana tapia;diego perez;camila perez;lucas vidal;ana contreras;pedro iturra;camila lagos;lucas iturra;elena mendez;maria gonzalez;lucas mendez;juan vidal;maria vidal;antonella lagos;luis iturra;lucas vidal;luis gonzalez;camila contreras;elena iturra;lucas vidal";18500000;9250000;9250000
57;"dia del nino";2025-09-17;2026-02-14;saloneventos1;"la florida";empresa;76000034-5;"altos ltda.";16034310-9;"gumersindo estay arancibia";animador;"pablo gonzalez;antonella contreras;ana perez;pablo contreras;sofia rojas;camila vidal;antonella gonzalez;ana silva;pablo perez;juan silva;pedro vidal;elena silva;pablo iturra;maria tapia;juan silva;pablo lagos;diego mendez;luis iturra;elena rojas;juan rojas;ana lagos;sofia perez;ana lagos;juan gonzalez;camila contreras;pedro rojas;diego rojas;diego lagos;luis tapia;antonella rojas;pablo mendez;luis mendez;ana lagos;maria rojas;pedro contreras;lucas silva;elena contreras;antonella rojas;pedro silva;camila silva;ana silva;elena mendez;luis contreras;juan rojas;antonella rojas";22400000;11200000;11200000
58;"curso de yoga";2025-10-18;2026-02-10;saloneventos4;providencia;empresa;76000035-3;"nova ltda.";15917401-8;"demetria arancibia calderon";monitor;"diego perez;pablo iturra;pedro vidal;ana perez;elena rojas;antonella vidal;ana mendez;antonella lagos;antonella rojas;maria iturra;elena contreras;lucas mendez;elena gonzalez;sofia perez;camila contreras;luis tapia;sofia contreras;ana vidal;diego lagos;camila iturra;elena mendez;elena gonzalez;camila rojas;antonella perez;juan tapia;elena lagos;juan silva;maria tapia;maria rojas;lucas silva;elena mendez;sofia iturra;luis silva;antonella mendez;pablo lagos;juan gonzalez;luis rojas;ana vidal;antonella mendez;diego lagos;lucas silva;ana vidal;maria mendez;luis contreras;luis perez";9100000;4550000;4550000
59;"venta nocturna";2025-11-11;2026-02-07;saloneventos1;providencia;empresa;76000036-1;"prisma ltda.";22376693-5;"casimiro mondaca mondaca";gerente;"sofia silva;antonella rojas;antonella silva;diego lagos;antonella perez;camila iturra;pablo tapia;antonella perez;sofia iturra;diego tapia;antonella silva;lucas tapia;elena mendez;elena lagos;luis vidal;lucas gonzalez;pedro gonzalez;lucas perez;maria contreras;lucas lagos;juan gonzalez;camila vidal;elena vidal;diego rojas;maria tapia;camila contreras;elena gonzalez;antonella iturra;pablo silva;sofia vidal;antonella lagos;maria mendez;lucas vidal;diego contreras;diego rojas;ana tapia;elena lagos;luis vidal;pedro lagos;camila gonzalez;sofia silva;elena rojas;pedro perez;lucas vidal;pablo lagos";15800000;7900000;7900000
60;"jornada de adopcion";2025-10-02;2026-02-26;saloneventos4;"santiago centro";empresa;76000037-k;"vertice ltda.";21701530-8;"eulogio estay estay";voluntario;"maria silva;lucas perez;juan rojas;juan rojas;ana perez;camila contreras;lucas lagos;antonella vidal;elena iturra;elena rojas;pedro silva;maria silva;diego perez;antonella iturra;lucas gonzalez;sofia gonzalez;diego tapia;lucas mendez;sofia contreras;juan gonzalez;juan rojas;pablo mendez;sofia gonzalez;lucas vidal;elena tapia;diego perez;elena perez;pablo rojas;antonella lagos;sofia lagos;sofia perez;antonella tapia;ana gonzalez;pedro vidal;ana tapia;elena vidal;ana rojas;juan gonzalez;ana rojas;elena vidal;antonella iturra;camila gonzalez;ana vidal;diego vidal;camila perez";7600000;3800000;3800000
61;"congreso regional";2025-11-05;2026-02-27;saloneventos1;providencia;empresa;76000038-8;"horizonte ltda.";10315706-4;"gumersindo ubilla calderon";socio;"ana gonzalez;camila perez;maria perez;diego tapia;lucas contreras;ana rojas;luis contreras;lucas tapia;sofia silva;maria rojas;camila gonzalez;pablo iturra;ana tapia;juan perez;lucas rojas;ana iturra;lucas gonzalez;lucas gonzalez;ana contreras;ana gonzalez;juan mendez;camila contreras;ana rojas;sofia silva;luis tapia;pablo perez;ana tapia;lucas perez;pedro rojas;camila perez;antonella gonzalez;elena tapia;maria lagos;antonella contreras;luis lagos;maria contreras;sofia contreras;elena iturra;elena perez;pedro tapia;pablo gonzalez;antonella silva;diego vidal;maria tapia;pablo rojas";21500000;10750000;10750000
62;"lanzamiento tecnologico";2025-09-12;2026-02-07;saloneventos1;providencia;empresa;76000039-6;"punto ltda.";13014360-1;"gumersindo olavarria olavarria";"gerente ti";"maria perez;sofia contreras;juan vidal;lucas lagos;antonella rojas;lucas rojas;pedro mendez;elena rojas;ana tapia;sofia perez;lucas contreras;diego perez;pedro silva;maria perez;camila silva;antonella iturra;pablo vidal;camila silva;pablo silva;juan mendez;lucas mendez;ana perez;camila iturra;pedro vidal;luis rojas;pablo mendez;luis lagos;antonella silva;ana mendez;diego contreras;pedro gonzalez;pablo mendez;sofia vidal;diego iturra;sofia lagos;maria silva;elena rojas;antonella tapia;pablo mendez;camila lagos;elena vidal;ana iturra;sofia rojas;pedro gonzalez;luis vidal";29400000;14700000;14700000
63;"almuerzo de socios";2025-09-20;2026-02-13;saloneventos1;providencia;empresa;76000040-k;"andes comercial ltda.";24162469-2;"gumersindo estay estay";director;"antonella perez;lucas mendez;pedro contreras;lucas iturra;juan rojas;pablo silva;elena gonzalez;pablo lagos;diego rojas;camila contreras;sofia contreras;camila contreras;juan silva;juan gonzalez;pablo mendez;luis gonzalez;elena vidal;antonella vidal;pedro contreras;camila lagos;maria lagos;pedro gonzalez;pablo gonzalez;diego lagos;lucas perez;juan contreras;pedro iturra;diego mendez;diego lagos;maria vidal;diego silva;juan lagos;pedro tapia;pedro mendez;maria mendez;ana contreras;pablo perez;antonella tapia;ana silva;lucas silva;diego gonzalez;juan silva;pablo iturra;luis iturra;sofia silva";16700000;8350000;8350000
64;"seminario academico";2025-09-10;2026-02-25;saloneventos1;providencia;empresa;76000041-8;"pacifico comercial ltda.";22564422-5;"casimiro olavarria olavarria";decano;"juan contreras;sofia vidal;elena silva;elena tapia;antonella iturra;maria vidal;elena gonzalez;luis rojas;elena gonzalez;pablo vidal;maria lagos;ana vidal;maria gonzalez;sofia perez;elena contreras;luis iturra;ana vidal;ana lagos;camila perez;pedro perez;pedro gonzalez;lucas tapia;pedro perez;sofia silva;ana silva;sofia vidal;ana silva;pablo tapia;lucas gonzalez;ana lagos;antonella perez;ana rojas;elena silva;diego lagos;pedro contreras;ana silva;antonella lagos;elena gonzalez;elena iturra;pedro mendez;diego contreras;diego iturra;ana mendez;sofia tapia;juan contreras";12800000;6400000;6400000
66;"aniversario institucional";2025-11-04;2026-02-13;saloneventos4;"la florida";empresa;76000042-6;"patagonia comercial ltda.";12457946-5;"aurelio benavides benavides";presidente;"pedro mendez;ana mendez;lucas perez;pedro contreras;sofia perez;sofia vidal;luis vidal;lucas tapia;ana contreras;luis lagos;antonella perez;pedro gonzalez;maria perez;camila contreras;camila mendez;antonella lagos;lucas tapia;luis iturra;pablo gonzalez;elena perez;camila contreras;pedro tapia;pablo tapia;pedro lagos;lucas lagos;sofia gonzalez;pablo silva;sofia vidal;lucas vidal;pedro tapia;pedro tapia;pablo perez;pablo iturra;elena rojas;juan contreras;sofia rojas;maria contreras;sofia rojas;antonella contreras;ana silva;maria gonzalez;sofia lagos;pedro perez;luis contreras;sofia rojas";19300000;9650000;9650000
67;"evento de networking";2025-12-16;2026-02-27;saloneventos2;"santiago centro";empresa;76000043-4;"mapocho comercial ltda.";20917888-5;"eulogio olavarria estay";coordinadora;"maria lagos;pablo rojas;ana iturra;elena mendez;lucas mendez;pedro rojas;pedro tapia;maria rojas;juan lagos;ana vidal;pedro gonzalez;diego gonzalez;pablo mendez;pablo silva;pablo tapia;ana vidal;luis vidal;juan perez;elena mendez;diego vidal;lucas vidal;pablo silva;pedro perez;pedro tapia;luis iturra;luis silva;sofia rojas;juan contreras;lucas silva;ana rojas;antonella iturra;pablo tapia;diego iturra;elena lagos;elena silva;diego contreras;pablo silva;antonella tapia;antonella perez;antonella lagos;camila vidal;camila contreras;sofia rojas;pablo rojas;elena tapia";8400000;4200000;4200000
68;"taller de verano";2025-11-09;2026-02-03;saloneventos1;providencia;persona;24409488-0;"gumersindo benavides mondaca";;;instructor;"maria perez;antonella lagos;camila contreras;lucas gonzalez;ana silva;sofia contreras;sofia gonzalez;pablo mendez;maria lagos;ana gonzalez;lucas tapia;pedro rojas;elena iturra;lucas silva;sofia rojas;elena vidal;antonella contreras;elena mendez;maria rojas;pablo rojas;lucas mendez;camila iturra;diego gonzalez;sofia iturra;maria tapia;elena mendez;diego perez;camila silva;pablo mendez;camila tapia;antonella lagos;antonella perez;diego iturra;elena iturra;antonella gonzalez;juan perez;pedro tapia;diego tapia;juan lagos;pablo gonzalez;diego perez;camila contreras;elena mendez;pablo lagos;pablo perez";5900000;2950000;2950000
69;"gala de caridad";2026-01-05;2026-07-16;saloneventos2;"santiago centro";empresa;76000044-2;"cordillera comercial ltda.";17370259-0;"aurelio calderon arancibia";director;"elena gonzalez;ana silva;sofia rojas;lucas silva;luis silva;lucas tapia;diego silva;antonella rojas;camila lagos;elena silva;camila rojas;elena mendez;pablo perez;pedro perez;sofia mendez;camila rojas;pablo mendez;pedro iturra;luis lagos;maria iturra;elena tapia;juan tapia;pedro mendez;ana gonzalez;maria perez;ana rojas;pedro mendez;diego lagos;luis rojas;lucas silva;lucas gonzalez;juan tapia;pablo tapia;maria lagos;ana rojas;lucas rojas;lucas contreras;juan mendez;camila vidal;lucas tapia;elena perez;diego gonzalez;camila silva;lucas contreras;ana mendez";23600000;11800000;
70;"cena de clausura";2025-08-29;2026-02-16;saloneventos4;"santiago centro";empresa;76000045-0;"norte comercial ltda.";23189345-8;"demetria arancibia olavarria";maa®tre;"camila contreras;maria perez;ana lagos;sofia lagos;maria iturra;pablo lagos;elena rojas;pablo mendez;luis contreras;lucas vidal;ana lagos;pablo tapia;elena perez;antonella iturra;ana vidal;juan lagos;lucas iturra;lucas silva;maria lagos;maria mendez;lucas contreras;diego perez;lucas perez;pablo perez;diego tapia;maria tapia;lucas gonzalez;luis contreras;camila silva;camila mendez;diego perez;camila silva;pedro contreras;elena tapia;pedro silva;luis rojas;pedro silva;luis silva;elena lagos;pablo perez;camila perez;sofia gonzalez;pablo lagos;elena contreras;ana mendez";14100000;7050000;7050000
71;"workshop corporativo";2025-12-27;2026-02-23;saloneventos4;"la florida";empresa;76000046-9;"sur comercial ltda.";16502744-2;"gumersindo arancibia benavides";facilitador;"luis gonzalez;juan vidal;antonella silva;camila vidal;maria silva;pablo tapia;antonella contreras;luis silva;elena vidal;luis gonzalez;pedro silva;camila rojas;diego tapia;maria gonzalez;antonella vidal;pablo gonzalez;ana perez;camila lagos;diego iturra;lucas silva;juan tapia;antonella perez;camila rojas;diego vidal;pedro perez;sofia iturra;elena gonzalez;sofia vidal;sofia vidal;diego perez;juan silva;elena mendez;luis vidal;camila vidal;lucas mendez;ana mendez;sofia iturra;ana rojas;pedro vidal;pablo contreras;lucas tapia;pedro iturra;luis silva;maria tapia;ana perez";11200000;5600000;5600000
73;"reunion ejecutiva";2025-11-17;2026-02-02;saloneventos1;"la florida";empresa;76000047-7;"litoral comercial ltda.";11717236-8;"eulogio benavides calderon";socio;"pablo silva;camila mendez;sofia mendez;antonella contreras;pablo perez;sofia perez;ana contreras;luis perez;antonella gonzalez;luis contreras;camila lagos;juan iturra;lucas silva;pablo perez;juan gonzalez;antonella tapia;pedro perez;ana perez;antonella silva;luis mendez;pablo vidal;camila iturra;antonella iturra;ana silva;juan contreras;pedro iturra;juan gonzalez;luis perez;elena mendez;antonella tapia;elena rojas;antonella mendez;sofia rojas;ana vidal;elena lagos;sofia perez;pablo mendez;sofia contreras;maria tapia;ana vidal;lucas vidal;pedro iturra;juan iturra;ana lagos;camila rojas";7400000;3700000;3700000
74;"lanzamiento editorial";2025-08-14;2026-02-02;saloneventos2;"la florida";empresa;76000048-5;"aconcagua comercial ltda.";18203420-7;"herminda arancibia benavides";editora;"lucas gonzalez;camila rojas;sofia lagos;maria silva;pablo rojas;juan silva;luis rojas;antonella vidal;pedro perez;camila tapia;luis rojas;maria tapia;pedro mendez;camila rojas;ana lagos;lucas mendez;diego silva;sofia perez;elena perez;diego iturra;ana perez;sofia iturra;pablo silva;lucas iturra;luis mendez;maria lagos;antonella rojas;sofia mendez;pedro tapia;pedro gonzalez;luis vidal;maria lagos;antonella lagos;juan silva;lucas tapia;lucas tapia;antonella mendez;maria mendez;lucas mendez;sofia vidal;antonella rojas;camila contreras;maria silva;elena mendez;lucas lagos";13200000;6600000;6600000
75;"cocktail social";2025-10-17;2026-02-15;saloneventos2;"santiago centro";empresa;76000049-3;"austral comercial ltda.";20471068-6;"eulogio benavides olavarria";"relaciones publicas";"pedro perez;pablo gonzalez;ana rojas;camila iturra;luis iturra;pedro mendez;diego gonzalez;luis contreras;lucas gonzalez;camila lagos;pedro gonzalez;elena rojas;maria perez;lucas gonzalez;ana rojas;elena mendez;maria vidal;juan contreras;pablo contreras;pablo vidal;luis vidal;ana tapia;maria lagos;diego rojas;luis vidal;elena rojas;maria gonzalez;sofia mendez;maria gonzalez;pablo rojas;diego iturra;elena perez;diego iturra;ana vidal;maria silva;maria tapia;diego tapia;juan silva;maria iturra;ana iturra;pedro contreras;pedro perez;sofia rojas;pablo contreras;diego gonzalez";18900000;9450000;9450000
