codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago
RES-01592;2025-03-09;"2025-03-09 22:00";"2025-03-09 23:00";ejecutada;8160344-8;"luis contreras";no;"salon eventos 3";"santa cruz";100000;100000;tarjeta;2025-03-04
RES-01595;2025-06-17;"2025-06-17 18:00";"2025-06-17 19:00";cancelada;18647741-3;"ana silva";no;"cancha futbolito techada";"la florida";35000;0;;2025-06-13
RES-01596;2025-02-01;"2025-02-01 10:00";"2025-02-01 11:00";cancelada;15505875-7;"pedro rojas";no;"piscina 1";"santiago centro";20000;0;;2025-02-01
RES-01597;2025-10-16;"2025-10-16 16:00";"2025-10-16 17:00";ejecutada;16336276-7;"pedro rojas";no;"cancha tenis techada";"santa cruz";35000;35000;transferencia;2025-10-11
RES-01602;2025-09-10;"2025-09-10 08:00";"2025-09-10 09:00";reservada;12578522-0;"ana silva";no;"piscina 1";providencia;20000;0;;2025-09-05
RES-01609;2025-07-20;"2025-07-20 19:00";"2025-07-20 20:00";reservada;13650113-5;"pedro rojas";no;"salon eventos 1";"la florida";100000;0;;2025-07-20
RES-01610;2025-06-20;"2025-06-20 20:00";"2025-06-20 21:00";reservada;17654518-6;"luis contreras";si;"cancha basquetbol techada";"santa cruz";35000;0;;2025-06-20
RES-01613;2025-02-11;"2025-02-11 12:00";"2025-02-11 13:00";ejecutada;10934689-6;"pedro rojas";no;"salon eventos 3";"la florida";100000;100000;tarjeta;2025-02-11
RES-01614;2026-05-13;"2026-05-15 15:30";"2026-05-15 16:30";reservada;13015768-8;"pedro rojas";si;"restaurant 1";providencia;30000;0;transferencia;2025-11-02
RES-01618;2025-07-13;"2025-07-13 20:00";"2025-07-13 21:00";ejecutada;16887747-1;luis;si;"cancha padel aire libre";"la florida";25000;25000;transferencia;2025-07-12
RES-01622;2025-03-19;"2025-03-19 19:00";"2025-03-19 20:00";reservada;5204506-1;"ana silva";no;"piscina 1";providencia;20000;0;;2025-03-16
RES-01623;2025-06-06;"2025-06-06 11:00";"2025-06-06 12:00";cancelada;13203913-5;"maria gonzalez";si;"restaurant 1";"la florida";30000;0;;2025-06-01
RES-01624;2026-07-27;"2026-07-29 12:30";"2026-08-08 12:30";reservada;12469531-7;"pedro rojas";si;"cabana 6";providencia;1200000;0;;2025-05-15
RES-01625;2025-04-14;"2025-04-14 09:00";"2025-04-14 10:00";cancelada;15040048-1;"juan perez";no;"cancha padel aire libre";"santa cruz";25000;0;;2025-04-13
RES-01628;2025-06-12;"2025-06-12 21:00";"2025-06-12 22:00";reservada;19489863-0;"ana silva";no;"salon eventos 4";"la florida";100000;0;;2025-06-07
RES-01631;2025-11-14;"2025-11-14 18:00";"2025-11-14 19:00";cancelada;22885927-3;"luis contreras";si;"piscina 2";"la florida";20000;0;;2025-11-12
RES-01638;2025-03-01;"2025-03-01 09:00";"2025-03-01 10:00";reservada;15878471-8;"maria gonzalez";no;"cancha tenis aire libre";"santa cruz";25000;0;;2025-02-28
RES-01639;2025-12-12;"2025-12-12 18:00";"2025-12-12 19:00";cancelada;13083215-6;"pedro rojas";no;"cancha futbolito aire libre";"santiago centro";25000;0;;2025-12-09
RES-01640;2025-10-05;"2025-10-05 19:00";"2025-10-05 20:00";cancelada;22110547-8;"maria gonzalez";si;"cancha padel aire libre";"santiago centro";25000;0;;2025-10-01
RES-01641;2025-08-19;"2025-08-19 13:00";"2025-08-19 14:00";cancelada;9203394-5;"luis contreras";si;"cancha basquetbol techada";providencia;35000;0;;2025-08-15
RES-01642;2025-09-09;"2025-09-09 18:00";"2025-09-09 19:00";reservada;12578522-0;"ana silva";no;"salon eventos 4";providencia;100000;0;;2025-09-07
RES-01644;2025-02-19;"2025-02-19 12:00";"2025-02-19 13:00";reservada;23939824-3;"juan perez";no;"salon eventos 2";"santa cruz";100000;0;;2025-02-17
RES-01647;2025-09-17;"2025-09-17 16:00";"2025-09-17 17:00";cancelada;24967582-2;maria;si;"cancha padel techada";"santa cruz";35000;0;;2025-09-15
RES-01648;2025-03-09;"2025-03-09 20:00";"2025-03-09 21:00";ejecutada;10578107-5;"luis contreras";si;"cancha padel techada";"santiago centro";35000;35000;transferencia;2025-03-08
RES-01650;2025-11-09;"2025-11-09 20:00";"2025-11-09 21:00";cancelada;22075434-0;"ana silva";si;"cancha futbolito techada";providencia;35000;0;;2025-11-04
RES-01651;2025-07-18;"2025-07-18 15:00";"2025-07-18 16:00";reservada;19652678-1;"juan perez";no;"cancha tenis aire libre";"santiago centro";25000;0;;2025-07-16
RES-01654;2025-09-11;"2025-09-11 10:00";"2025-09-11 11:00";cancelada;19484029-2;"luis contreras";si;"cancha tenis aire libre";providencia;25000;0;;2025-09-06
RES-01655;2025-06-18;"2025-06-18 09:00";"2025-06-18 10:00";ejecutada;19484029-2;"luis contreras";si;"cancha basquetbol aire libre";"la florida";25000;25000;transferencia;2025-06-15
RES-01657;2025-09-17;"2025-09-17 20:00";"2025-09-17 21:00";cancelada;24765561-1;"juan perez";no;"salon eventos 4";providencia;100000;0;;2025-09-13
RES-01662;2025-09-10;"2025-09-10 10:00";"2025-09-10 11:00";ejecutada;21454860-7;"ana silva";si;"cancha tenis aire libre";"santa cruz";25000;25000;efectivo;2025-09-07
RES-01664;2025-06-12;"2025-06-12 14:00";"2025-06-12 15:00";reservada;22512308-k;"pedro rojas";si;"cancha tenis techada";"la florida";35000;0;;2025-06-11
RES-01665;2025-04-14;"2025-04-14 21:00";"2025-04-14 22:00";ejecutada;20408365-7;"maria gonzalez";si;"salon eventos 4";"la florida";100000;100000;tarjeta;2025-04-10
RES-01666;2025-05-03;"2025-05-03 20:00";"2025-05-03 21:00";reservada;12891005-0;"luis contreras";si;"salon eventos 3";"santa cruz";100000;0;;2025-05-03
RES-01667;2025-08-16;"2025-08-16 20:00";"2025-08-16 21:00";ejecutada;12730200-6;"maria gonzalez";no;"cancha tenis techada";providencia;35000;35000;tarjeta;2025-08-16
RES-01669;2025-12-11;"2025-12-11 16:00";"2025-12-11 17:00";cancelada;11984768-0;"luis contreras";si;"restaurant 2";"la florida";30000;0;;2025-12-10
RES-01672;2025-06-18;"2025-06-18 12:00";"2025-06-18 13:00";cancelada;16170965-4;"luis contreras";si;"cancha basquetbol aire libre";"santiago centro";25000;0;;2025-06-13
RES-01675;2025-01-19;"2025-01-19 20:00";"2025-01-19 21:00";reservada;18329134-3;"pedro rojas";no;"cancha padel aire libre";"santiago centro";25000;0;;2025-01-14
RES-01676;2025-01-08;"2025-01-08 15:00";"2025-01-08 16:00";reservada;16276138-2;"ana silva";si;"piscina 1";"la florida";20000;0;;2025-01-05
RES-01680;2025-11-05;"2025-11-05 17:00";"2025-11-05 18:00";ejecutada;13953163-9;"juan perez";no;"cancha basquetbol techada";providencia;35000;35000;efectivo;2025-11-04
RES-01683;2025-09-19;"2025-09-19 10:00";"2025-09-19 11:00";cancelada;22381571-5;"juan perez";si;"restaurant 2";"la florida";30000;0;;2025-09-14
RES-01689;2025-08-16;"2025-08-16 10:00";"2025-08-16 11:00";ejecutada;11247006-9;"luis contreras";no;"cancha tenis aire libre";"la florida";25000;25000;efectivo;2025-08-13
RES-01698;2025-02-20;"2025-02-20 16:00";"2025-02-20 17:00";cancelada;7206185-3;"luis contreras";no;"cancha basquetbol techada";providencia;35000;0;;2025-02-17
RES-01699;2025-09-15;"2025-09-15 22:00";"2025-09-15 23:00";reservada;19489863-0;"ana silva";si;"cancha futbolito techada";"la florida";35000;0;;2025-09-14
RES-01704;2025-01-11;"2025-01-11 08:00";"2025-01-11 09:00";ejecutada;18154120-2;"maria gonzalez";no;"piscina 2";"santiago centro";20000;20000;transferencia;2025-01-08
RES-01705;2025-10-03;"2025-10-03 09:00";"2025-10-03 10:00";cancelada;7101185-2;"pedro rojas";si;"cancha basquetbol aire libre";providencia;25000;0;;2025-09-29
RES-01708;2025-10-08;"2025-10-08 14:00";"2025-10-08 15:00";cancelada;18467664-8;"pedro rojas";no;"cancha tenis aire libre";providencia;25000;0;;2025-10-05
RES-01711;2025-09-05;"2025-09-05 12:00";"2025-09-05 13:00";ejecutada;13006129-k;"pedro rojas";si;"restaurant 1";"la florida";30000;30000;tarjeta;2025-09-01
RES-01712;2025-01-09;"2025-01-09 20:00";"2025-01-09 21:00";reservada;16012079-7;"ana silva";no;"cancha padel aire libre";providencia;25000;0;;2025-01-06
RES-01715;2025-10-14;"2025-10-14 21:00";"2025-10-14 22:00";ejecutada;10427547-8;"ana silva";no;"restaurant 1";providencia;30000;30000;transferencia;2025-10-11
RES-01716;2025-11-05;"2025-11-05 09:00";"2025-11-05 10:00";reservada;20408365-7;"maria gonzalez";no;"piscina 2";"santa cruz";20000;0;;2025-11-05
RES-01717;2025-09-05;"2025-09-05 12:00";"2025-09-05 13:00";cancelada;18568061-4;"ana silva";no;"cancha futbolito techada";providencia;35000;0;;2025-09-05
RES-01719;2025-11-03;"2025-11-03 11:00";"2025-11-03 12:00";reservada;17505864-8;"maria gonzalez";si;"restaurant 2";providencia;30000;0;;2025-11-03
RES-01722;2025-04-20;"2025-04-20 16:00";"2025-04-20 17:00";ejecutada;22078734-6;"pedro rojas";no;"restaurant 2";"santa cruz";30000;30000;efectivo;2025-04-15
RES-01723;2025-04-10;"2025-04-10 14:00";"2025-04-10 15:00";reservada;11177094-8;"maria gonzalez";no;"cancha tenis techada";providencia;35000;0;;2025-04-06
RES-01728;2025-06-03;"2025-06-03 10:00";"2025-06-03 11:00";reservada;9039992-6;"ana silva";no;"cancha basquetbol techada";"santiago centro";35000;0;;2025-06-02
RES-01729;2025-10-04;"2025-10-04 20:00";"2025-10-04 21:00";ejecutada;6626889-6;pedro;no;"restaurant 2";"la florida";30000;30000;transferencia;2025-10-01
RES-01731;2025-08-09;"2025-08-09 21:00";"2025-08-09 22:00";cancelada;10527082-8;"ana silva";si;"salon eventos 2";"santa cruz";100000;0;;2025-08-06
RES-01734;2025-05-13;"2025-05-13 16:00";"2025-05-13 17:00";cancelada;14252158-k;"luis contreras";no;"cancha padel techada";providencia;35000;0;;2025-05-11
RES-01736;2025-02-17;"2025-02-17 11:00";"2025-02-17 12:00";ejecutada;5373421-9;"luis contreras";no;"salon eventos 4";"santa cruz";100000;100000;transferencia;2025-02-16
RES-01738;2025-08-18;"2025-08-18 10:00";"2025-08-18 11:00";cancelada;13734270-7;"luis contreras";si;"salon eventos 3";"santa cruz";100000;0;;2025-08-13
RES-01739;2025-05-20;"2025-05-20 13:00";"2025-05-20 14:00";reservada;19937737-k;"luis contreras";no;"salon eventos 3";"santa cruz";100000;0;;2025-05-19
RES-01740;2025-04-05;"2025-04-05 22:00";"2025-04-05 23:00";cancelada;16972312-5;"juan perez";no;"salon eventos 1";"santiago centro";100000;0;;2025-03-31
RES-01744;2025-06-18;"2025-06-18 13:00";"2025-06-18 14:00";cancelada;23876696-6;"luis contreras";no;"cancha padel aire libre";"la florida";25000;0;;2025-06-13
RES-01745;2025-07-11;"2025-07-11 15:00";"2025-07-11 16:00";reservada;13897062-0;"maria gonzalez";no;"piscina 1";"la florida";20000;0;;2025-07-06
RES-01747;2025-09-15;"2025-09-15 09:00";"2025-09-15 10:00";reservada;14254375-3;pedro;no;"salon eventos 2";"santa cruz";100000;0;;2025-09-15
RES-01748;2025-10-01;"2025-10-01 11:00";"2025-10-01 12:00";cancelada;14756759-6;"juan perez";no;"salon eventos 1";"santa cruz";100000;0;;2025-10-01
RES-01750;2025-04-15;"2025-04-15 17:00";"2025-04-15 18:00";reservada;24967582-2;"maria gonzalez";si;"cancha padel aire libre";providencia;25000;0;;2025-04-12
RES-01751;2025-11-19;"2025-11-19 22:00";"2025-11-19 23:00";reservada;22329198-8;"luis contreras";no;"piscina 1";"santiago centro";20000;0;;2025-11-17
RES-01752;2025-12-05;"2025-12-05 13:00";"2025-12-05 14:00";cancelada;23369020-1;"ana silva";no;"salon eventos 3";providencia;100000;0;;2025-12-01
RES-01755;2025-08-15;"2025-08-15 13:00";"2025-08-15 14:00";reservada;24967582-2;"maria gonzalez";si;"restaurant 1";"la florida";30000;0;;2025-08-14
RES-01757;2025-11-09;"2025-11-09 10:00";"2025-11-09 11:00";cancelada;18616868-2;"luis contreras";si;"cancha padel techada";"la florida";35000;0;;2025-11-07
RES-01759;2025-08-07;"2025-08-07 11:00";"2025-08-07 12:00";ejecutada;18605052-5;ana;si;"piscina 2";providencia;20000;20000;efectivo;2025-08-02
RES-01760;2025-03-16;"2025-03-16 17:00";"2025-03-16 18:00";ejecutada;21863652-7;"luis contreras";no;"cancha basquetbol techada";"la florida";35000;35000;tarjeta;2025-03-13
RES-01762;2025-07-05;"2025-07-05 22:00";"2025-07-05 23:00";reservada;9269949-8;"ana silva";no;"salon eventos 4";"santa cruz";100000;0;;2025-07-01
RES-01766;2025-08-02;"2025-08-02 20:00";"2025-08-02 21:00";ejecutada;15115625-8;"juan perez";si;"cancha basquetbol aire libre";"santiago centro";25000;25000;transferencia;2025-07-31
RES-01768;2025-09-10;"2025-09-10 10:00";"2025-09-10 11:00";ejecutada;17213598-6;"pedro rojas";si;"salon eventos 4";"santa cruz";100000;100000;transferencia;2025-09-07
RES-01770;2025-09-05;"2025-09-05 14:00";"2025-09-05 15:00";cancelada;19576306-2;"luis contreras";no;"cancha tenis techada";"santa cruz";35000;0;;2025-09-03
RES-01773;2025-07-20;"2025-07-20 19:00";"2025-07-20 20:00";ejecutada;19104958-6;"pedro rojas";si;"cancha padel techada";providencia;35000;35000;efectivo;2025-07-20
RES-01775;2025-02-14;"2025-02-14 22:00";"2025-02-14 23:00";cancelada;14252158-k;"luis contreras";si;"cancha padel aire libre";"santa cruz";25000;0;;2025-02-14
RES-01776;2025-05-11;"2025-05-11 22:00";"2025-05-11 23:00";reservada;16657576-1;"luis contreras";no;"cancha basquetbol techada";"santiago centro";35000;0;;2025-05-09
RES-01778;2025-11-17;"2025-11-17 16:00";"2025-11-17 17:00";cancelada;13203913-5;"maria gonzalez";si;"salon eventos 1";"santa cruz";100000;0;;2025-11-15
RES-01779;2025-07-18;"2025-07-18 10:00";"2025-07-18 11:00";cancelada;16949045-7;"luis contreras";no;"cancha basquetbol techada";"santiago centro";35000;0;;2025-07-15
RES-01781;2025-02-15;"2025-02-15 13:00";"2025-02-15 14:00";cancelada;21852963-1;"luis contreras";si;"restaurant 2";"santa cruz";30000;0;;2025-02-11
RES-01782;2025-07-12;"2025-07-12 16:00";"2025-07-12 17:00";reservada;16759872-2;"ana silva";si;"salon eventos 2";providencia;100000;0;;2025-07-08
RES-01783;2025-01-08;"2025-01-08 08:00";"2025-01-08 09:00";ejecutada;14379507-1;"juan perez";no;"salon eventos 3";"santa cruz";100000;100000;tarjeta;2025-01-03
RES-01784;2025-08-16;"2025-08-16 09:00";"2025-08-16 10:00";cancelada;17786278-9;"juan perez";no;"salon eventos 1";"santiago centro";100000;0;;2025-08-13
RES-01786;2025-04-06;"2025-04-06 21:00";"2025-04-06 22:00";ejecutada;22378728-2;"maria gonzalez";si;"cancha futbolito aire libre";"santa cruz";25000;25000;tarjeta;2025-04-06
RES-01788;2025-08-14;"2025-08-14 21:00";"2025-08-14 22:00";cancelada;19048151-4;"ana silva";si;"piscina 2";"la florida";20000;0;;2025-08-14
RES-01790;2025-02-05;"2025-02-05 09:00";"2025-02-05 10:00";ejecutada;7544276-9;"maria gonzalez";no;"salon eventos 2";"la florida";100000;100000;tarjeta;2025-02-05
RES-01792;2025-05-14;"2025-05-14 17:00";"2025-05-14 18:00";cancelada;13147810-0;"pedro rojas";no;"salon eventos 1";"santiago centro";100000;0;;2025-05-11
RES-01797;2025-06-08;"2025-06-08 17:00";"2025-06-08 18:00";ejecutada;22156789-7;"luis contreras";si;"cancha basquetbol techada";"santa cruz";35000;35000;transferencia;2025-06-08
RES-01798;2025-09-18;"2025-09-18 20:00";"2025-09-18 21:00";ejecutada;5149595-0;"maria gonzalez";si;"cancha basquetbol aire libre";"la florida";25000;25000;transferencia;2025-09-14
RES-01801;2025-06-12;"2025-06-12 08:00";"2025-06-12 09:00";ejecutada;14379495-4;"luis contreras";si;"cancha futbolito aire libre";"santa cruz";25000;25000;efectivo;2025-06-08
RES-01802;2025-12-09;"2025-12-09 12:00";"2025-12-09 13:00";reservada;24402541-2;"luis contreras";no;"cancha padel techada";"la florida";35000;0;;2025-12-04
RES-01803;2025-07-19;"2025-07-19 14:00";"2025-07-19 15:00";ejecutada;21525938-2;"ana silva";si;"cancha padel aire libre";"santiago centro";25000;25000;efectivo;2025-07-18
RES-01805;2025-06-05;"2025-06-05 16:00";"2025-06-05 17:00";reservada;19211618-k;"luis contreras";si;"piscina 2";"la florida";20000;0;;2025-06-05
RES-01807;2025-06-11;"2025-06-11 13:00";"2025-06-11 14:00";cancelada;12651989-3;"luis contreras";no;"salon eventos 4";providencia;100000;0;;2025-06-10
RES-01809;2025-01-14;"2025-01-14 19:00";"2025-01-14 20:00";cancelada;24256806-0;"pedro rojas";no;"cancha basquetbol aire libre";"santa cruz";25000;0;;2025-01-13
RES-01811;2025-04-02;"2025-04-02 18:00";"2025-04-02 19:00";ejecutada;18154120-2;maria;no;"cancha futbolito techada";providencia;35000;35000;efectivo;2025-03-30
RES-01815;2025-05-13;"2025-05-13 15:00";"2025-05-13 16:00";cancelada;24138079-3;"juan perez";no;"cancha futbolito aire libre";"santa cruz";25000;0;;2025-05-10
RES-01816;2025-11-10;"2025-11-10 21:00";"2025-11-10 22:00";ejecutada;21554696-9;"maria gonzalez";si;"restaurant 2";"santa cruz";30000;30000;tarjeta;2025-11-07
RES-01817;2025-04-05;"2025-04-05 15:00";"2025-04-05 16:00";cancelada;10613264-k;"ana silva";si;"piscina 2";"santa cruz";20000;0;;2025-04-01
RES-01819;2025-05-20;"2025-05-20 14:00";"2025-05-20 15:00";cancelada;23457711-5;"luis contreras";no;"cancha tenis aire libre";"santiago centro";25000;0;;2025-05-17
RES-01821;2025-08-09;"2025-08-09 15:00";"2025-08-09 16:00";ejecutada;24693299-9;"pedro rojas";no;"cancha futbolito techada";"santiago centro";35000;35000;efectivo;2025-08-04
RES-01822;2025-09-07;"2025-09-07 14:00";"2025-09-07 15:00";reservada;16107528-0;"juan perez";no;"salon eventos 1";"la florida";100000;0;;2025-09-04
RES-01827;2025-04-06;"2025-04-06 19:00";"2025-04-06 20:00";ejecutada;23731597-9;"juan perez";si;"restaurant 1";"santiago centro";30000;30000;efectivo;2025-04-04
RES-01831;2025-05-14;"2025-05-14 19:00";"2025-05-14 20:00";reservada;11086191-5;"ana silva";si;"cancha basquetbol aire libre";providencia;25000;0;;2025-05-10
RES-01836;2025-08-10;"2025-08-10 17:00";"2025-08-10 18:00";ejecutada;16987649-5;"maria gonzalez";no;"cancha padel aire libre";providencia;25000;25000;efectivo;2025-08-08
RES-01837;2025-06-19;"2025-06-19 09:00";"2025-06-19 10:00";cancelada;15804334-3;"luis contreras";si;"cancha padel techada";"santiago centro";35000;0;;2025-06-17
RES-01838;2025-07-17;"2025-07-17 18:00";"2025-07-17 19:00";reservada;15562742-5;"maria gonzalez";si;"salon eventos 4";providencia;100000;0;;2025-07-17
RES-01839;2025-02-07;"2025-02-07 13:00";"2025-02-07 14:00";reservada;22885927-3;"luis contreras";si;"restaurant 2";"la florida";30000;0;;2025-02-06
RES-01840;2025-10-06;"2025-10-06 12:00";"2025-10-06 13:00";reservada;8459998-0;"maria gonzalez";si;"cancha tenis aire libre";"santa cruz";25000;0;;2025-10-04
RES-01841;2025-04-07;"2025-04-07 09:00";"2025-04-07 10:00";cancelada;23457711-5;"luis contreras";si;"restaurant 2";"santiago centro";30000;0;;2025-04-03
RES-01842;2025-09-06;"2025-09-06 13:00";"2025-09-06 14:00";cancelada;15530992-k;"luis contreras";si;"cancha tenis techada";"santiago centro";35000;0;;2025-09-02
RES-01846;2025-09-05;"2025-09-05 12:00";"2025-09-05 13:00";ejecutada;12080481-2;"maria gonzalez";si;"cancha padel aire libre";providencia;25000;25000;transferencia;2025-09-04
RES-01847;2025-02-16;"2025-02-16 19:00";"2025-02-16 20:00";ejecutada;22329198-8;"luis contreras";no;"cancha futbolito techada";"la florida";35000;35000;efectivo;2025-02-13
RES-01848;2025-06-18;"2025-06-18 09:00";"2025-06-18 10:00";ejecutada;18565989-5;"luis contreras";si;"cancha padel aire libre";providencia;25000;25000;efectivo;2025-06-13
RES-01850;2025-02-13;"2025-02-13 11:00";"2025-02-13 12:00";ejecutada;15505875-9;"pedro rojas";si;"cancha tenis aire libre";"la florida";25000;25000;transferencia;2025-02-10
RES-01851;2025-11-18;"2025-11-18 11:00";"2025-11-18 12:00";ejecutada;9392933-0;"pedro rojas";si;"salon eventos 4";"la florida";100000;100000;transferencia;2025-11-16
RES-01852;2025-09-20;"2025-09-20 12:00";"2025-09-20 13:00";cancelada;13554594-5;"pedro rojas";no;"restaurant 2";providencia;30000;0;;2025-09-17
RES-01853;2025-09-04;"2025-09-04 17:00";"2025-09-04 18:00";cancelada;10613264-k;"ana silva";si;"cancha futbolito aire libre";"santiago centro";25000;0;;2025-09-03
RES-01862;2025-01-14;"2025-01-14 13:00";"2025-01-14 14:00";cancelada;15585247-k;"pedro rojas";no;"cancha padel aire libre";"la florida";25000;0;;2025-01-09
RES-01863;2025-07-03;"2025-07-03 15:00";"2025-07-03 16:00";ejecutada;17133976-6;"juan perez";no;"restaurant 2";"santa cruz";30000;30000;tarjeta;2025-07-02
RES-01872;2025-09-12;"2025-09-12 17:00";"2025-09-12 18:00";cancelada;12080481-2;"maria gonzalez";si;"cancha padel techada";"santa cruz";35000;0;;2025-09-08
RES-01874;2025-12-19;"2025-12-19 11:00";"2025-12-19 12:00";ejecutada;6491083-3;"pedro rojas";si;"cancha padel aire libre";"santa cruz";25000;25000;tarjeta;2025-12-16
RES-01875;2025-11-06;"2025-11-06 22:00";"2025-11-06 23:00";reservada;7607462-3;"pedro rojas";no;"cancha tenis techada";"la florida";35000;0;;2025-11-04
RES-01876;2025-07-13;"2025-07-13 18:00";"2025-07-13 19:00";reservada;19895777-1;"juan perez";si;"cancha tenis aire libre";providencia;25000;0;;2025-07-13
RES-01882;2025-07-13;"2025-07-13 18:00";"2025-07-13 19:00";cancelada;16214968-7;"luis contreras";si;"cancha tenis aire libre";"la florida";25000;0;;2025-07-08
RES-01883;2025-08-08;"2025-08-08 11:00";"2025-08-08 12:00";cancelada;11862631-1;"ana silva";si;"cancha tenis techada";providencia;35000;0;;2025-08-03
RES-01886;2025-01-20;"2025-01-20 15:00";"2025-01-20 16:00";ejecutada;9087517-5;"pedro rojas";si;"salon eventos 2";"santiago centro";100000;100000;transferencia;2025-01-15
RES-01888;2026-07-18;"2026-07-20 02:30";"2026-07-20 03:30";reservada;22703981-4;"juan perez";si;"piscina 1";"santa cruz";20000;0;;2025-11-03
RES-01889;2025-08-12;"2025-08-12 18:00";"2025-08-12 19:00";cancelada;19895777-1;"juan perez";si;"cancha padel aire libre";"la florida";25000;0;;2025-08-08
RES-01890;2025-08-10;"2025-08-10 19:00";"2025-08-10 20:00";reservada;13288053-0;luis;si;"cancha tenis techada";"la florida";35000;0;;2025-08-08
RES-01891;2025-02-03;"2025-02-03 13:00";"2025-02-03 14:00";cancelada;7812836-4;"pedro rojas";si;"cancha futbolito techada";"santiago centro";35000;0;;2025-02-03
RES-01893;2025-02-11;"2025-02-11 13:00";"2025-02-11 14:00";ejecutada;15505875-7;"pedro rojas";no;"salon eventos 3";"la florida";100000;100000;transferencia;2025-02-06
RES-01894;2025-04-08;"2025-04-08 16:00";"2025-04-08 17:00";ejecutada;15040048-1;"juan perez";no;"cancha padel techada";"santa cruz";35000;35000;transferencia;2025-04-05
RES-01895;2025-03-12;"2025-03-12 20:00";"2025-03-12 21:00";cancelada;14254375-3;"pedro rojas";no;"restaurant 1";providencia;30000;0;;2025-03-10
RES-01897;2025-09-13;"2025-09-13 18:00";"2025-09-13 19:00";ejecutada;15694640-0;"maria gonzalez";si;"salon eventos 1";providencia;100000;100000;tarjeta;2025-09-10
RES-01898;2025-04-16;"2025-04-16 10:00";"2025-04-16 11:00";ejecutada;24002475-6;"luis contreras";si;"cancha futbolito aire libre";"santiago centro";25000;25000;efectivo;2025-04-13
RES-01899;2025-02-16;"2025-02-16 16:00";"2025-02-16 17:00";cancelada;12080481-2;"maria gonzalez";si;"piscina 2";"la florida";20000;0;;2025-02-14
RES-01900;2025-07-06;"2025-07-06 22:00";"2025-07-06 23:00";cancelada;24765561-1;"juan perez";no;"salon eventos 4";providencia;100000;0;;2025-07-05
RES-01902;2025-04-05;"2025-04-05 15:00";"2025-04-05 16:00";ejecutada;5149595-0;"maria gonzalez";no;"cancha basquetbol techada";"la florida";35000;35000;transferencia;2025-04-04
RES-01903;2025-04-13;"2025-04-13 09:00";"2025-04-13 10:00";reservada;18728677-8;"juan perez";si;"piscina 2";"santiago centro";20000;0;;2025-04-12
RES-01904;2025-08-06;"2025-08-06 09:00";"2025-08-06 10:00";reservada;6946141-7;"ana silva";si;"salon eventos 1";"santa cruz";100000;0;;2025-08-06
RES-01906;2025-11-13;"2025-11-13 16:00";"2025-11-13 17:00";cancelada;6353165-0;"ana silva";no;"cancha basquetbol aire libre";providencia;25000;0;;2025-11-08
RES-01913;2025-10-12;"2025-10-12 13:00";"2025-10-12 14:00";ejecutada;16094679-2;"ana silva";no;"salon eventos 1";providencia;100000;100000;efectivo;2025-10-09
RES-01916;2025-02-03;"2025-02-03 22:00";"2025-02-03 23:00";reservada;15293763-6;"luis contreras";si;"cancha tenis techada";"la florida";35000;0;;2025-02-02
RES-01918;2025-04-01;"2025-04-01 20:00";"2025-04-01 21:00";cancelada;10837704-6;"pedro rojas";si;"salon eventos 1";providencia;100000;0;;2025-03-28
RES-01919;2025-03-06;"2025-03-06 14:00";"2025-03-06 15:00";ejecutada;12192627-k;"pedro rojas";si;"cancha padel techada";"la florida";35000;35000;efectivo;2025-03-02
RES-01921;2025-10-12;"2025-10-12 15:00";"2025-10-12 16:00";ejecutada;15345989-4;"pedro rojas";no;"cancha padel techada";"santiago centro";35000;35000;tarjeta;2025-10-08
RES-01926;2025-06-10;"2025-06-10 08:00";"2025-06-10 09:00";ejecutada;17502418-2;luis;no;"salon eventos 2";"santa cruz";100000;100000;tarjeta;2025-06-05
RES-01927;2025-11-08;"2025-11-08 22:00";"2025-11-08 23:00";cancelada;12892449-3;pedro;no;"restaurant 2";providencia;30000;0;;2025-11-04
RES-01928;2025-11-14;"2025-11-14 19:00";"2025-11-14 20:00";reservada;20086756-4;"maria gonzalez";no;"salon eventos 1";"santiago centro";100000;0;;2025-11-10
RES-01929;2025-09-14;"2025-09-14 19:00";"2025-09-14 20:00";ejecutada;13014055-6;"maria gonzalez";si;"cancha padel techada";"santiago centro";35000;35000;transferencia;2025-09-11
RES-01930;2025-10-12;"2025-10-12 11:00";"2025-10-12 12:00";ejecutada;17931290-5;"juan perez";no;"cancha tenis techada";"santiago centro";35000;35000;tarjeta;2025-10-12
RES-01939;2025-12-18;"2025-12-18 13:00";"2025-12-18 14:00";cancelada;7130867-7;"luis contreras";si;"cancha padel aire libre";"santiago centro";25000;0;;2025-12-16
RES-01943;2025-09-12;"2025-09-12 19:00";"2025-09-12 20:00";reservada;5983819-9;"ana silva";no;"cancha tenis techada";providencia;35000;0;;2025-09-12
RES-01946;2025-02-14;"2025-02-14 13:00";"2025-02-14 14:00";cancelada;11277963-9;"juan perez";no;"piscina 2";"santiago centro";20000;0;;2025-02-13
RES-01954;2025-10-01;"2025-10-01 18:00";"2025-10-01 19:00";cancelada;10981983-5;"pedro rojas";si;"cancha tenis aire libre";providencia;25000;0;;2025-09-30
