evento_id;nombre_evento;fecha_contratación;fecha_evento;lugar_nombre;sucursal_nombre;tipo_cliente;run_cliente;nombre_cliente;rut_contacto_empresa;nombre_contacto_empresa;cargo_contacto;lista_asistentes;monto_total_evento;monto_pagado_reserva;monto_pagado_ejecucion
29;Lanzamiento Editorial;06-10-25;26-02-26;SalonEventos3;Providencia;empresa-institucion;76.000.019-1;Punto SpA;19846911-4;Filomena Ubilla Calderon;Editor Jefe;"Diego Rojas;Juan Vidal;Pablo Rojas;Elena Vidal;Luis Contreras;Pablo Gonzalez;Lucas Contreras;Sofia Lagos;Diego Vidal;Pablo Perez;Pedro Contreras;Juan Gonzalez;Pedro Iturra;Pablo Vidal;Lucas Perez;Pablo Contreras;Diego Rojas;Maria Gonzalez;Sofia Perez;Pablo Lagos;Antonella Gonzalez;Sofia Mendez;Juan Gonzalez;Maria Contreras;Diego Rojas;Maria Perez;Pablo Rojas;Elena Vidal;Antonella Tapia;Antonella Lagos;Pablo Tapia;Sofia Rojas;Pedro Silva;Juan Mendez;Antonella Iturra;Diego Contreras;Antonella Contreras;Camila Vidal;Pedro Contreras;Ana Rojas;Elena Tapia;Camila Vidal;Antonella Vidal;Ana Rojas;Pedro Rojas";9500000;4750000;4750000
30;Cena Navidad;13-01-26;10-02-26;SalonEventos1;Santiago Centro;empresa-institucion;76.000.020-5;Andes Ltda.;22838731-2;Eulogio Ubilla Mondaca;Gerente;"Antonella Contreras;Juan Silva;Maria Lagos;Maria Iturra;Antonella Rojas;Juan Rojas;Antonella Mendez;Sofia Iturra;Pedro Contreras;Camila Rojas;Ana Gonzalez;Antonella Vidal;Camila Iturra;Juan Lagos;Antonella Lagos;Lucas Iturra;Juan Perez;Elena Lagos;Elena Silva;Elena Vidal;Ana Perez;Luis Lagos;Juan Silva;Juan Gonzalez;Sofia Contreras;Camila Lagos;Pablo Gonzalez;Pablo Perez;Camila Perez;Camila Perez;Pablo Perez;Diego Lagos;Juan Rojas;Pedro Silva;Camila Lagos;Pablo Lagos;Pedro Rojas;Antonella Mendez;Camila Mendez;Pedro Iturra;Camila Lagos;Pablo Tapia;Antonella Lagos;Lucas Contreras;Antonella Lagos";19800000;9900000;9900000
31;Seminario de Derecho;15-11-25;05-02-26;SalonEventos1;La Florida;socio;17526820-0;;;;Socio;"Antonella Gonzalez;Antonella Contreras;Camila Lagos;Antonella Contreras;Sofia Vidal;Elena Iturra;Luis Lagos;Maria Lagos;Pablo Gonzalez;Diego Contreras;Elena Tapia;Ana Silva;Antonella Gonzalez;Maria Gonzalez;Luis Lagos;Pablo Gonzalez;Pablo Lagos;Pablo Contreras;Maria Silva;Pedro Silva;Maria Lagos;Lucas Perez;Ana Gonzalez;Ana Silva;Juan Perez;Pablo Lagos;Camila Tapia;Lucas Tapia;Lucas Contreras;Ana Gonzalez;Maria Contreras;Juan Vidal;Juan Tapia;Ana Mendez;Diego Mendez;Maria Mendez;Antonella Mendez;Juan Mendez;Luis Iturra;Lucas Silva;Juan Vidal;Ana Rojas;Luis Vidal;Pablo Perez;Elena Iturra";21200000;10600000;10600000
32;Feria GastronÃ³mica;07-01-26;26-02-26;SalonEventos4;Santa Cruz;socio;16103628-5;;;;Organizador;"Antonella Contreras;Elena Rojas;Juan Tapia;Lucas Tapia;Maria Mendez;Pedro Iturra;Ana Tapia;Luis Silva;Pedro Silva;Diego Lagos;Elena Contreras;Camila Vidal;Antonella Mendez;Diego Tapia;Ana Silva;Elena Mendez;Luis Iturra;Camila Tapia;Camila Lagos;Maria Perez;Antonella Rojas;Sofia Lagos;Diego Tapia;Antonella Tapia;Camila Tapia;Maria Lagos;Lucas Vidal;Juan Mendez;Maria Vidal;Diego Mendez;Sofia Iturra;Diego Iturra;Pedro Iturra;Pedro Gonzalez;Pablo Contreras;Lucas Mendez;Ana Perez;Juan Perez;Diego Gonzalez;Pablo Perez;Juan Mendez;Pedro Lagos;Elena Gonzalez;Maria Vidal;Luis Iturra";27300000;13650000;13650000
33;Taller de Cocina;18-08-25;16-02-26;SalonEventos3;Santiago Centro;persona;20166040-8;Herminda Olavarría Olavarría;;;Instructor;"Elena Iturra;Luis Gonzalez;Pablo Contreras;Diego Perez;Camila Silva;Maria Iturra;Luis Tapia;Juan Gonzalez;Antonella Perez;Juan Rojas;Camila Gonzalez;Pablo Rojas;Elena Perez;Luis Silva;Luis Gonzalez;Luis Gonzalez;Diego Mendez;Lucas Contreras;Maria Iturra;Pablo Vidal;Luis Gonzalez;Sofia Iturra;Maria Vidal;Antonella Tapia;Pablo Contreras;Pablo Vidal;Ana Gonzalez;Ana Lagos;Camila Perez;Pedro Silva;Sofia Contreras;Elena Tapia;Pedro Contreras;Juan Rojas;Luis Gonzalez;Pablo Contreras;Pedro Contreras;Juan Rojas;Maria Contreras;Luis Lagos;Diego Tapia;Maria Gonzalez;Maria Iturra;Elena Tapia;Luis Contreras";8100000;4050000;4050000
34;Recital de Piano;30-11-25;01-02-26;SalonEventos2;Santa Cruz;socio;21325038-8;;;;Director;"Juan Silva;Diego Gonzalez;Luis Mendez;Sofia Mendez;Juan Perez;Ana Rojas;Juan Gonzalez;Pedro Contreras;Ana Gonzalez;Juan Perez;Elena Perez;Elena Vidal;Maria Iturra;Sofia Silva;Pedro Contreras;Ana Iturra;Diego Vidal;Pedro Lagos;Juan Perez;Pablo Iturra;Elena Rojas;Elena Rojas;Diego Tapia;Pedro Tapia;Ana Silva;Ana Mendez;Sofia Iturra;Pedro Mendez;Juan Contreras;Ana Tapia;Ana Rojas;Maria Rojas;Camila Silva;Pablo Gonzalez;Pedro Perez;Luis Mendez;Maria Contreras;Camila Contreras;Lucas Mendez;Elena Contreras;Pablo Tapia;Elena Gonzalez;Luis Lagos;Elena Gonzalez;Camila Vidal";14500000;7250000;7250000
35;Venta de Garage Corporativa;27-01-26;16-02-26;SalonEventos1;Providencia;socio;18257455-3;;;;Coordinador;"Lucas Mendez;Antonella Mendez;Maria Contreras;Camila Silva;Juan Tapia;Luis Iturra;Pablo Iturra;Pablo Tapia;Diego Silva;Pedro Tapia;Ana Vidal;Camila Contreras;Sofia Iturra;Diego Perez;Maria Contreras;Maria Iturra;Diego Contreras;Sofia Lagos;Elena Lagos;Diego Rojas;Elena Silva;Lucas Vidal;Elena Tapia;Sofia Iturra;Sofia Mendez;Diego Rojas;Luis Perez;Ana Gonzalez;Juan Silva;Luis Contreras;Sofia Contreras;Lucas Vidal;Pablo Tapia;Antonella Vidal;Antonella Lagos;Antonella Tapia;Sofia Vidal;Luis Contreras;Luis Iturra;Sofia Tapia;Diego Silva;Pablo Iturra;Elena Lagos;Maria Lagos;Juan Perez";5600000;2800000;2800000
36;Desfile de Mascotas;05-10-25;11-02-26;SalonEventos4;Providencia;empresa-institucion;76.000.021-3;Pacifico Ltda.;19526957-2;Filomena Calderon Arancibia;Manager;"Luis Vidal;Pedro Tapia;Pablo Silva;Antonella Perez;Ana Vidal;Diego Vidal;Elena Mendez;Pedro Contreras;Pedro Vidal;Pablo Iturra;Diego Contreras;Lucas Perez;Pablo Iturra;Elena Mendez;Luis Iturra;Antonella Rojas;Antonella Rojas;Sofia Rojas;Maria Mendez;Juan Iturra;Sofia Tapia;Lucas Iturra;Lucas Tapia;Pedro Lagos;Elena Silva;Camila Perez;Lucas Lagos;Pedro Mendez;Pablo Lagos;Diego Silva;Antonella Contreras;Pedro Vidal;Luis Iturra;Elena Perez;Lucas Vidal;Pablo Contreras;Ana Tapia;Pablo Contreras;Luis Tapia;Pablo Silva;Antonella Rojas;Elena Contreras;Juan Gonzalez;Lucas Vidal;Diego Silva";7800000;3900000;3900000
37;Cocktail de Despedida;15-08-25;04-02-26;SalonEventos1;Santa Cruz;socio;14311235-7;;;;Sommelier;"Juan Tapia;Camila Rojas;Sofia Mendez;Juan Tapia;Lucas Tapia;Lucas Mendez;Pablo Tapia;Juan Tapia;Camila Contreras;Lucas Lagos;Luis Mendez;Elena Vidal;Ana Tapia;Camila Iturra;Luis Vidal;Lucas Silva;Ana Contreras;Antonella Perez;Camila Mendez;Antonella Lagos;Maria Rojas;Camila Iturra;Lucas Rojas;Ana Gonzalez;Pedro Tapia;Maria Lagos;Antonella Vidal;Elena Rojas;Ana Contreras;Camila Contreras;Ana Mendez;Pablo Iturra;Diego Iturra;Luis Perez;Juan Mendez;Lucas Vidal;Camila Rojas;Sofia Gonzalez;Ana Mendez;Antonella Perez;Luis Iturra;Antonella Rojas;Pablo Lagos;Camila Perez;Maria Vidal";12900000;6450000;6450000
38;Simposio TecnologÃ­a;29-09-25;02-02-26;SalonEventos1;Providencia;empresa-institucion;76.000.022-1;Patagonia Ltda.;18990493-2;Casimiro Estay Mondaca;Analista;"Juan Gonzalez;Antonella Mendez;Camila Gonzalez;Pedro Contreras;Juan Lagos;Pedro Contreras;Pablo Iturra;Diego Tapia;Lucas Contreras;Pedro Contreras;Juan Vidal;Antonella Silva;Luis Mendez;Diego Perez;Lucas Gonzalez;Elena Gonzalez;Camila Mendez;Antonella Lagos;Lucas Gonzalez;Camila Mendez;Juan Rojas;Maria Contreras;Elena Lagos;Camila Silva;Juan Silva;Lucas Tapia;Pablo Perez;Diego Silva;Pedro Gonzalez;Lucas Mendez;Camila Mendez;Elena Mendez;Ana Gonzalez;Antonella Silva;Juan Lagos;Juan Vidal;Pablo Silva;Pablo Contreras;Elena Perez;Camila Mendez;Diego Tapia;Pablo Tapia;Elena Gonzalez;Luis Rojas;Maria Gonzalez";23400000;11700000;11700000
39;Bingo Solidario;10-09-25;12-02-26;SalonEventos4;Santa Cruz;socio;10140560-1;;;;Tesorero;"Antonella Mendez;Juan Gonzalez;Diego Gonzalez;Juan Perez;Diego Contreras;Maria Rojas;Lucas Tapia;Lucas Contreras;Camila Iturra;Maria Vidal;Maria Lagos;Diego Iturra;Pablo Gonzalez;Elena Rojas;Pablo Silva;Maria Contreras;Pablo Lagos;Ana Vidal;Lucas Mendez;Juan Contreras;Elena Iturra;Sofia Rojas;Luis Vidal;Elena Perez;Elena Iturra;Elena Tapia;Luis Rojas;Juan Tapia;Juan Tapia;Sofia Tapia;Ana Iturra;Pedro Lagos;Camila Rojas;Lucas Contreras;Pablo Lagos;Luis Contreras;Lucas Mendez;Sofia Perez;Lucas Perez;Diego Contreras;Ana Vidal;Sofia Lagos;Maria Perez;Camila Iturra;Pablo Perez";6200000;3100000;3100000
40;ReuniÃ³n de Apoderados;29-12-25;10-02-26;SalonEventos1;Santa Cruz;empresa-institucion;76.000.023-K;Mapocho Ltda.;16162832-8;Demetria Calderon Olavarría;Delegado;"Lucas Mendez;Luis Contreras;Ana Vidal;Antonella Rojas;Pedro Silva;Diego Silva;Lucas Mendez;Camila Tapia;Pablo Gonzalez;Sofia Vidal;Lucas Rojas;Juan Iturra;Elena Tapia;Luis Gonzalez;Antonella Vidal;Pedro Silva;Pedro Lagos;Juan Contreras;Lucas Perez;Sofia Mendez;Lucas Gonzalez;Diego Iturra;Pablo Tapia;Lucas Gonzalez;Diego Iturra;Juan Contreras;Juan Perez;Elena Iturra;Ana Iturra;Juan Gonzalez;Juan Rojas;Camila Contreras;Lucas Mendez;Sofia Gonzalez;Lucas Lagos;Lucas Mendez;Lucas Gonzalez;Ana Iturra;Antonella Rojas;Camila Gonzalez;Sofia Vidal;Lucas Iturra;Elena Lagos;Luis Iturra;Sofia Gonzalez";5100000;2550000;2550000
41;Lanzamiento Disco;17-10-25;03-02-26;SalonEventos4;Santiago Centro;empresa-institucion;76.000.024-8;Cordillera Ltda.;15874661-1;Aurelio Benavides Arancibia;Productor;"Luis Rojas;Diego Silva;Antonella Lagos;Ana Perez;Luis Lagos;Pablo Rojas;Camila Gonzalez;Ana Silva;Maria Gonzalez;Maria Perez;Antonella Vidal;Pablo Vidal;Pablo Iturra;Camila Lagos;Pedro Iturra;Diego Contreras;Pedro Gonzalez;Antonella Vidal;Luis Iturra;Antonella Iturra;Diego Gonzalez;Juan Silva;Luis Perez;Elena Contreras;Camila Iturra;Juan Perez;Pablo Iturra;Luis Iturra;Diego Vidal;Ana Iturra;Camila Contreras;Sofia Perez;Juan Lagos;Maria Mendez;Juan Tapia;Ana Contreras;Juan Iturra;Maria Contreras;Pablo Mendez;Ana Mendez;Antonella Contreras;Elena Iturra;Sofia Silva;Ana Perez;Camila Lagos";17200000;8600000;8600000
42;Curso de Verano;16-01-26;26-02-26;SalonEventos2;Santiago Centro;empresa-institucion;76.000.025-6;Norte Ltda.;10324995-3;Bernarda Ubilla Arancibia;Director;"Luis Lagos;Pablo Silva;Pedro Perez;Camila Gonzalez;Elena Lagos;Pedro Lagos;Luis Perez;Sofia Gonzalez;Camila Iturra;Camila Tapia;Luis Iturra;Juan Contreras;Pablo Silva;Lucas Vidal;Antonella Silva;Luis Perez;Antonella Rojas;Sofia Iturra;Maria Silva;Ana Perez;Pedro Perez;Lucas Mendez;Lucas Iturra;Luis Gonzalez;Lucas Silva;Camila Lagos;Pablo Tapia;Pedro Perez;Luis Gonzalez;Maria Contreras;Pedro Iturra;Juan Rojas;Juan Gonzalez;Antonella Vidal;Camila Lagos;Antonella Vidal;Lucas Perez;Pedro Iturra;Sofia Vidal;Luis Lagos;Ana Mendez;Maria Contreras;Elena Contreras;Antonella Iturra;Camila Perez";13800000;6900000;6900000
43;Fiesta de Gala Invierno;10-11-25;18-02-26;SalonEventos2;Santa Cruz;empresa-institucion;76.000.026-4;Sur Ltda.;14937516-3;Demetria Estay Benavides;Manager;"Pedro Rojas;Juan Contreras;Maria Vidal;Camila Mendez;Diego Contreras;Camila Vidal;Antonella Perez;Juan Contreras;Pablo Tapia;Pedro Vidal;Maria Perez;Luis Iturra;Diego Gonzalez;Diego Vidal;Sofia Iturra;Camila Lagos;Juan Vidal;Luis Rojas;Pedro Tapia;Diego Silva;Diego Contreras;Pedro Contreras;Luis Contreras;Maria Rojas;Camila Mendez;Camila Contreras;Juan Perez;Camila Contreras;Pedro Silva;Ana Gonzalez;Lucas Mendez;Pedro Rojas;Maria Iturra;Elena Tapia;Elena Contreras;Camila Vidal;Pablo Rojas;Pedro Gonzalez;Antonella Vidal;Maria Vidal;Lucas Mendez;Sofia Mendez;Ana Mendez;Camila Perez;Pedro Silva";28400000;14200000;14200000
44;TÃ© de Tarde;28-11-25;08-02-26;SalonEventos2;La Florida;persona;24433391-5;Filomena Benavides Benavides;;;DueÃ±o;"Maria Tapia;Diego Silva;Diego Gonzalez;Ana Contreras;Diego Gonzalez;Maria Iturra;Antonella Gonzalez;Maria Silva;Elena Perez;Lucas Contreras;Antonella Gonzalez;Antonella Lagos;Sofia Lagos;Luis Gonzalez;Ana Perez;Diego Perez;Ana Mendez;Pedro Vidal;Pablo Lagos;Pablo Contreras;Juan Lagos;Camila Vidal;Ana Lagos;Ana Mendez;Diego Perez;Lucas Tapia;Camila Perez;Luis Tapia;Camila Lagos;Maria Iturra;Antonella Iturra;Lucas Vidal;Antonella Contreras;Diego Rojas;Sofia Vidal;Ana Perez;Maria Rojas;Sofia Tapia;Luis Silva;Maria Iturra;Maria Tapia;Pablo Rojas;Antonella Iturra;Pablo Lagos;Sofia Perez";5400000;2700000;2700000
45;Hackathon;28-12-25;17-02-26;SalonEventos1;La Florida;socio;9774947-7;;;;Lead Dev;"Pedro Lagos;Ana Silva;Juan Iturra;Antonella Vidal;Maria Iturra;Camila Silva;Juan Contreras;Maria Perez;Sofia Gonzalez;Pablo Tapia;Pedro Rojas;Pablo Rojas;Camila Tapia;Lucas Lagos;Pablo Rojas;Pablo Lagos;Ana Mendez;Ana Rojas;Camila Iturra;Antonella Mendez;Antonella Contreras;Maria Iturra;Pedro Contreras;Luis Gonzalez;Maria Rojas;Pedro Rojas;Maria Gonzalez;Sofia Tapia;Maria Rojas;Juan Gonzalez;Luis Tapia;Pedro Lagos;Elena Contreras;Pablo Vidal;Ana Rojas;Ana Perez;Camila Mendez;Maria Rojas;Luis Perez;Pedro Silva;Antonella Mendez;Pedro Iturra;Pedro Mendez;Elena Silva;Antonella Contreras";19100000;9550000;9550000
46;Paseo de Curso;24-09-25;23-02-26;SalonEventos4;Santa Cruz;empresa-institucion;76.000.027-2;Litoral Ltda.;23636962-5;Demetria Calderon Calderon;GuÃ­a;"Pedro Vidal;Antonella Gonzalez;Pedro Perez;Sofia Gonzalez;Camila Silva;Ana Contreras;Maria Vidal;Diego Perez;Antonella Rojas;Juan Silva;Ana Vidal;Lucas Tapia;Maria Rojas;Camila Vidal;Maria Iturra;Elena Tapia;Luis Iturra;Sofia Vidal;Pedro Mendez;Juan Contreras;Diego Contreras;Camila Tapia;Pablo Contreras;Antonella Perez;Luis Mendez;Pedro Silva;Maria Silva;Camila Vidal;Elena Vidal;Juan Tapia;Antonella Iturra;Sofia Lagos;Elena Rojas;Pedro Contreras;Pablo Rojas;Luis Perez;Ana Rojas;Lucas Vidal;Maria Perez;Diego Gonzalez;Diego Lagos;Luis Silva;Ana Silva;Antonella Iturra;Camila Rojas";7300000;3650000;3650000
47;Cata de Vinos;17-10-25;01-02-26;SalonEventos1;Santa Cruz;empresa-institucion;76.000.028-0;Aconcagua Ltda.;23395076-9;Aurelio Estay Ubilla;Sommelier;"Camila Perez;Juan Rojas;Antonella Gonzalez;Diego Vidal;Elena Contreras;Juan Gonzalez;Ana Mendez;Luis Lagos;Pedro Iturra;Luis Mendez;Diego Contreras;Antonella Mendez;Pablo Lagos;Pablo Rojas;Antonella Mendez;Elena Gonzalez;Juan Rojas;Maria Contreras;Ana Perez;Diego Contreras;Sofia Mendez;Luis Rojas;Elena Contreras;Lucas Contreras;Camila Gonzalez;Antonella Rojas;Antonella Iturra;Diego Contreras;Ana Contreras;Pablo Vidal;Diego Gonzalez;Camila Rojas;Camila Rojas;Ana Lagos;Juan Lagos;Lucas Tapia;Maria Contreras;Sofia Silva;Lucas Iturra;Juan Tapia;Pedro Silva;Elena Lagos;Antonella Gonzalez;Pablo Vidal;Juan Perez";14600000;7300000;7300000
48;Gala de Navidad;15-01-26;16-07-26;SalonEventos4;Santa Cruz;empresa-institucion;76.000.029-9;Austral Ltda.;13822293-4;Gumersindo Arancibia Mondaca;Gerente;"Sofia Lagos;Pablo Tapia;Antonella Gonzalez;Camila Mendez;Luis Vidal;Diego Iturra;Diego Iturra;Juan Contreras;Pedro Perez;Diego Perez;Pedro Iturra;Elena Rojas;Pablo Contreras;Diego Rojas;Sofia Perez;Diego Rojas;Diego Contreras;Pablo Perez;Sofia Vidal;Lucas Mendez;Juan Vidal;Antonella Tapia;Antonella Rojas;Antonella Gonzalez;Lucas Gonzalez;Pablo Contreras;Luis Iturra;Sofia Lagos;Sofia Vidal;Elena Lagos;Camila Tapia;Diego Iturra;Diego Mendez;Pablo Mendez;Diego Lagos;Camila Tapia;Diego Contreras;Sofia Mendez;Sofia Silva;Maria Perez;Sofia Rojas;Elena Rojas;Lucas Mendez;Sofia Gonzalez;Pedro Vidal";26500000;13250000;
49;Incentivo Laboral;22-10-25;13-02-26;SalonEventos2;Santiago Centro;empresa-institucion;76.000.030-2;Cumbre Ltda.;18434420-3;Eulogio Mondaca Ubilla;Consultor;"Pedro Tapia;Ana Gonzalez;Luis Contreras;Elena Mendez;Diego Rojas;Antonella Iturra;Ana Iturra;Antonella Perez;Diego Contreras;Antonella Gonzalez;Diego Rojas;Elena Silva;Maria Vidal;Ana Tapia;Lucas Gonzalez;Sofia Silva;Juan Gonzalez;Sofia Mendez;Pedro Silva;Pedro Silva;Pedro Perez;Elena Vidal;Sofia Rojas;Sofia Mendez;Antonella Lagos;Ana Mendez;Maria Iturra;Sofia Iturra;Juan Gonzalez;Camila Iturra;Luis Mendez;Lucas Gonzalez;Maria Iturra;Camila Rojas;Sofia Contreras;Antonella Lagos;Ana Lagos;Elena Gonzalez;Pablo Contreras;Camila Perez;Antonella Iturra;Lucas Perez;Pablo Lagos;Elena Perez;Pedro Contreras";11300000;5650000;5650000
50;Firma de AutÃ³grafos;11-12-25;08-02-26;SalonEventos4;Santa Cruz;empresa-institucion;76.000.031-0;Valle Ltda.;17371783-0;Eulogio Mondaca Calderon;Promotor;"Juan Gonzalez;Juan Perez;Ana Gonzalez;Pablo Rojas;Pedro Contreras;Diego Gonzalez;Juan Vidal;Pedro Gonzalez;Pablo Perez;Lucas Contreras;Camila Lagos;Lucas Rojas;Antonella Contreras;Pablo Gonzalez;Camila Mendez;Juan Vidal;Luis Rojas;Camila Silva;Pedro Vidal;Maria Iturra;Pedro Gonzalez;Juan Lagos;Lucas Contreras;Lucas Lagos;Pedro Gonzalez;Lucas Tapia;Camila Lagos;Pedro Perez;Sofia Mendez;Pablo Silva;Pedro Tapia;Lucas Iturra;Maria Contreras;Luis Lagos;Luis Rojas;Pablo Iturra;Maria Silva;Antonella Tapia;Pedro Silva;Ana Iturra;Elena Rojas;Pablo Gonzalez;Pedro Iturra;Luis Contreras;Pedro Vidal";8700000;4350000;4350000
51;Asamblea de Socios;07-10-25;07-02-26;SalonEventos4;Providencia;socio;11750440-9;;;;Presidente;"Pablo Tapia;Diego Gonzalez;Antonella Lagos;Lucas Tapia;Lucas Vidal;Maria Iturra;Antonella Contreras;Elena Gonzalez;Pablo Silva;Elena Gonzalez;Diego Vidal;Elena Rojas;Antonella Gonzalez;Juan Tapia;Juan Gonzalez;Luis Tapia;Diego Contreras;Juan Perez;Pablo Tapia;Lucas Lagos;Sofia Gonzalez;Pablo Perez;Camila Gonzalez;Pedro Vidal;Maria Contreras;Lucas Tapia;Pedro Iturra;Maria Perez;Antonella Tapia;Elena Iturra;Pedro Rojas;Pedro Tapia;Sofia Tapia;Sofia Silva;Antonella Mendez;Maria Gonzalez;Antonella Rojas;Maria Vidal;Juan Mendez;Elena Lagos;Lucas Mendez;Elena Lagos;Diego Tapia;Lucas Gonzalez;Lucas Lagos";9800000;4900000;4900000
52;Concierto Rock;25-11-25;22-02-26;SalonEventos4;Providencia;socio;24377951-9;;;;Director;"Juan Mendez;Pedro Mendez;Luis Silva;Pablo Mendez;Lucas Perez;Diego Rojas;Elena Iturra;Antonella Tapia;Diego Gonzalez;Luis Gonzalez;Lucas Perez;Sofia Mendez;Diego Lagos;Diego Vidal;Lucas Lagos;Lucas Lagos;Maria Iturra;Lucas Gonzalez;Lucas Gonzalez;Juan Iturra;Juan Contreras;Antonella Perez;Antonella Contreras;Antonella Lagos;Luis Perez;Maria Vidal;Ana Contreras;Juan Lagos;Pablo Silva;Ana Tapia;Juan Lagos;Antonella Vidal;Diego Iturra;Ana Silva;Juan Gonzalez;Elena Silva;Camila Perez;Maria Lagos;Luis Contreras;Maria Lagos;Sofia Lagos;Antonella Iturra;Luis Vidal;Diego Lagos;Maria Iturra";29800000;14900000;14900000
53;Taller Pintura;09-11-25;13-02-26;SalonEventos1;Santiago Centro;persona;11688814-9;Eulogio Arancibia Estay;;;Instructor;"Diego Lagos;Ana Contreras;Maria Contreras;Elena Mendez;Juan Vidal;Ana Perez;Diego Perez;Lucas Perez;Juan Iturra;Antonella Vidal;Pedro Vidal;Camila Mendez;Maria Tapia;Maria Contreras;Pedro Iturra;Juan Tapia;Maria Lagos;Luis Gonzalez;Camila Silva;Luis Rojas;Juan Perez;Juan Mendez;Lucas Vidal;Maria Mendez;Ana Rojas;Luis Vidal;Diego Contreras;Pedro Rojas;Maria Silva;Elena Silva;Ana Silva;Maria Gonzalez;Maria Rojas;Pedro Silva;Luis Tapia;Maria Rojas;Pedro Tapia;Elena Contreras;Sofia Vidal;Ana Gonzalez;Elena Iturra;Elena Perez;Ana Lagos;Pablo Iturra;Elena Iturra";7200000;3600000;3600000
54;PresentaciÃ³n de Libro;20-11-25;10-02-26;SalonEventos4;Providencia;socio;9897596-9;;;;Editor;"Maria Perez;Juan Perez;Maria Tapia;Luis Gonzalez;Pablo Lagos;Maria Rojas;Luis Silva;Luis Contreras;Lucas Iturra;Pedro Vidal;Sofia Gonzalez;Pablo Lagos;Pedro Gonzalez;Maria Mendez;Pedro Contreras;Pablo Vidal;Elena Rojas;Sofia Silva;Ana Lagos;Antonella Contreras;Ana Lagos;Pablo Iturra;Sofia Gonzalez;Elena Silva;Pedro Perez;Lucas Gonzalez;Diego Contreras;Lucas Tapia;Sofia Vidal;Ana Rojas;Pablo Contreras;Ana Mendez;Pedro Silva;Diego Vidal;Antonella Vidal;Antonella Lagos;Luis Mendez;Antonella Vidal;Diego Tapia;Luis Mendez;Elena Tapia;Ana Lagos;Sofia Iturra;Maria Tapia;Elena Mendez";6900000;3450000;3450000
55;Charla de Salud;22-10-25;20-02-26;SalonEventos3;Santiago Centro;empresa-institucion;76.000.032-9;Río Ltda.;22624207-4;Casimiro Estay Estay;MÃ©dico;"Elena Rojas;Maria Gonzalez;Elena Perez;Lucas Silva;Camila Vidal;Sofia Vidal;Antonella Contreras;Antonella Contreras;Ana Perez;Antonella Rojas;Pedro Rojas;Pedro Gonzalez;Luis Contreras;Elena Vidal;Diego Contreras;Pablo Rojas;Luis Tapia;Pablo Iturra;Sofia Rojas;Juan Tapia;Pedro Tapia;Luis Rojas;Juan Silva;Maria Perez;Lucas Lagos;Juan Rojas;Maria Silva;Juan Mendez;Luis Vidal;Antonella Perez;Juan Vidal;Camila Mendez;Ana Mendez;Ana Lagos;Antonella Lagos;Luis Gonzalez;Ana Contreras;Ana Gonzalez;Elena Lagos;Ana Vidal;Ana Iturra;Ana Rojas;Ana Tapia;Elena Mendez;Antonella Gonzalez";10300000;5150000;5150000
56;Cena de Aniversario;03-11-25;19-02-26;SalonEventos4;Santiago Centro;empresa-institucion;76.000.033-7;Bosque Ltda.;22459370-8;Casimiro Olavarría Estay;MaÃ®tre;"Pablo Gonzalez;Sofia Lagos;Juan Gonzalez;Luis Tapia;Lucas Iturra;Diego Gonzalez;Elena Mendez;Lucas Tapia;Maria Gonzalez;Elena Contreras;Luis Lagos;Sofia Lagos;Camila Silva;Pedro Lagos;Camila Silva;Lucas Contreras;Juan Vidal;Maria Silva;Diego Rojas;Camila Vidal;Juan Tapia;Ana Lagos;Antonella Iturra;Luis Mendez;Maria Iturra;Ana Tapia;Diego Perez;Camila Perez;Lucas Vidal;Ana Contreras;Pedro Iturra;Camila Lagos;Lucas Iturra;Elena Mendez;Maria Gonzalez;Lucas Mendez;Juan Vidal;Maria Vidal;Antonella Lagos;Luis Iturra;Lucas Vidal;Luis Gonzalez;Camila Contreras;Elena Iturra;Lucas Vidal";18500000;9250000;9250000
57;DÃ­a del NiÃ±o;17-09-25;14-02-26;SalonEventos1;La Florida;empresa-institucion;76.000.034-5;Altos Ltda.;16034310-9;Gumersindo Estay Arancibia;Animador;"Pablo Gonzalez;Antonella Contreras;Ana Perez;Pablo Contreras;Sofia Rojas;Camila Vidal;Antonella Gonzalez;Ana Silva;Pablo Perez;Juan Silva;Pedro Vidal;Elena Silva;Pablo Iturra;Maria Tapia;Juan Silva;Pablo Lagos;Diego Mendez;Luis Iturra;Elena Rojas;Juan Rojas;Ana Lagos;Sofia Perez;Ana Lagos;Juan Gonzalez;Camila Contreras;Pedro Rojas;Diego Rojas;Diego Lagos;Luis Tapia;Antonella Rojas;Pablo Mendez;Luis Mendez;Ana Lagos;Maria Rojas;Pedro Contreras;Lucas Silva;Elena Contreras;Antonella Rojas;Pedro Silva;Camila Silva;Ana Silva;Elena Mendez;Luis Contreras;Juan Rojas;Antonella Rojas";22400000;11200000;11200000
