run_persona;nombre_completo;email;telefono_celular;telefono_alternativo;direccion_calle;comuna_nombre;region_codigo;region_nombre;tipo_persona;run_socio_titular;parentesco;fecha_nacimiento;fecha_inicio_membresia;fecha_fin_membresia;es_usuario_sistema;tipo_usuario;clave_en_texto_plano;sucursal_base_nombre
15843865-8;"felicia lagos quezada";felicia.lagos283@mail.cl;967546483;;"av irarrazaval 1900";"vina del mar";5;valparaiso;adicional;17877848-0;;;2025-01-01;2025-12-31;NO;;;"la florida"
16865467-7;"helena ortiz quezada";helena.ortiz571@mail.cl;927712890;;"av irarrazaval 400";"santa cruz";6;o'higgins;invitado;17862474-9;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
18638644-6;"alvaro espinoza contreras";alvaro.espinoza567@mail.cl;;;"av irarrazaval 3000";concepcion;8;biobio;adicional;21325038-8;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
12652209-6;"loreto contreras lagos";loreto.contreras337@mail.cl;962773990;;"av vitacura 4000";"san miguel";13;metropolitana;adicional;18257455-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
14325281-9;"patricia galdames duarte";patricia.galdames636@mail.cl;978373872;;"av gran avenida 1300";"santa cruz";6;o'higgins;adicional;18257455-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
12223346-5;"natalia ortiz fuentes";natalia.ortiz450@mail.cl;;;"av providencia 600";providencia;13;metropolitana;adicional;18257455-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
9093668-9;"helena iturra mendez";helena.iturra990@mail.cl;968365078;;"av vicuna mackenna 3400";concepcion;8;biobio;beneficiario;9848362-5;hijo;;2025-01-01;2025-12-31;NO;;;"santa cruz"
5582590-3;"loreto henriquez mendez";loreto.henriquez812@mail.cl;;;"av recoleta 1600";maipu;13;metropolitana;invitado;11606281-k;;;2025-01-01;2025-12-31;NO;;;providencia
13572532-1;"felicia fuentes contreras";felicia.fuentes297@mail.cl;;;"av alameda 1600";"las condes";13;metropolitana;beneficiario;6988932-3;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
14311235-7;"patricia jara galdames";patricia.jara597@mail.cl;;;"av alameda 3900";concepcion;8;biobio;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1366;providencia
17931087-2;"kevin nunez alvarez";kevin.nunez437@mail.cl;;;"av alameda 200";providencia;13;metropolitana;adicional;20848551-2;;;2025-01-01;2025-12-31;NO;;;"la florida"
15667425-6;"loreto duarte alvarez";loreto.duarte654@mail.cl;;;"av vicuna mackenna 1600";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5609;"la florida"
7815983-5;"felicia barrera pardo";felicia.barrera297@mail.cl;;;"av gran avenida 1500";"la florida";13;metropolitana;invitado;11606281-k;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
20227807-8;"ignacio galdames duarte";ignacio.galdames141@mail.cl;;;"av pedro de valdivia 3600";"puente alto";13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave4822;"santa cruz"
14988444-0;"kevin espinoza ortiz";kevin.espinoza38@mail.cl;;;"av recoleta 1900";independencia;13;metropolitana;adicional;21896425-6;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
12639736-7;"oscar henriquez pardo";oscar.henriquez876@mail.cl;940807422;;"av irarrazaval 3900";santiago;13;metropolitana;adicional;6988932-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
21487779-1;"gonzalo pardo henriquez";gonzalo.pardo73@mail.cl;937972392;;"av vitacura 3200";santiago;13;metropolitana;invitado;8054887-4;;;2025-01-01;2025-12-31;NO;;;providencia
9458672-0;"natalia henriquez contreras";natalia.henriquez824@mail.cl;993747746;;"av providencia 1700";"las condes";13;metropolitana;adicional;20484469-3;;;2025-01-01;2025-12-31;NO;;;providencia
14177217-1;"beatriz espinoza nunez";beatriz.espinoza700@mail.cl;957605113;;"av vicuna mackenna 800";"las condes";13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave2216;providencia
17854299-0;"patricia iturra jara";patricia.iturra843@mail.cl;;;"av irarrazaval 900";independencia;13;metropolitana;invitado;12620839-1;;;2025-01-01;2025-12-31;NO;;;providencia
13604482-6;"daniela lagos jara";daniela.lagos594@mail.cl;995470298;;"av alameda 500";nunoa;13;metropolitana;adicional;16103628-5;;;2025-01-01;2025-12-31;NO;;;providencia
5046738-4;"enrique ortiz galdames";enrique.ortiz185@mail.cl;921746190;;"av vicuna mackenna 1300";concepcion;8;biobio;adicional;18257455-3;;;2025-01-01;2025-12-31;NO;;;providencia
5243679-6;"alvaro iturra iturra";alvaro.iturra79@mail.cl;912404995;;"av vicuna mackenna 3400";independencia;13;metropolitana;adicional;20484469-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
9355964-0;"alvaro quezada henriquez";alvaro.quezada429@mail.cl;;;"av vitacura 1900";"puente alto";13;metropolitana;adicional;12735469-3;;;2025-01-01;2025-12-31;NO;;;providencia
22481908-0;"mauricio iturra espinoza";mauricio.iturra823@mail.cl;;;"av vitacura 1100";"las condes";13;metropolitana;invitado;18257455-3;;;2025-01-01;2025-12-31;NO;;;providencia
10140560-1;"beatriz iturra alvarez";beatriz.iturra583@mail.cl;;;"av macul 800";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6823;"santiago centro"
19334960-8;"ignacio mendez iturra";ignacio.mendez881@mail.cl;917889997;;"av macul 3700";"la reina";13;metropolitana;adicional;22997716-4;;;2025-01-01;2025-12-31;NO;;;"la florida"
13626006-5;"alvaro galdames henriquez";alvaro.galdames921@mail.cl;;;"av apoquindo 3200";"las condes";13;metropolitana;adicional;17877848-0;;;2025-01-01;2025-12-31;NO;;;"la florida"
7662575-1;"patricia lagos ortiz";patricia.lagos573@mail.cl;;;"av providencia 3700";santiago;13;metropolitana;invitado;15667425-6;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
21319100-3;"alvaro galdames contreras";alvaro.galdames838@mail.cl;973082398;;"av vitacura 1600";nunoa;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1820;providencia
23092808-8;"felicia lagos nunez";felicia.lagos107@mail.cl;;;"av recoleta 700";"santa cruz";6;o'higgins;beneficiario;11606281-k;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
11628751-0;"patricia fuentes henriquez";patricia.fuentes175@mail.cl;;;"av vicuna mackenna 2100";"la reina";13;metropolitana;invitado;21265551-1;;;2025-01-01;2025-12-31;NO;;;providencia
6688186-5;"gonzalo barrera nunez";gonzalo.barrera678@mail.cl;;;"av providencia 500";"vina del mar";5;valparaiso;adicional;6344903-3;;;2025-01-01;2025-12-31;NO;;;providencia
18854363-4;"kevin ortiz contreras";kevin.ortiz600@mail.cl;919720618;;"av apoquindo 2000";independencia;13;metropolitana;invitado;9848362-5;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
8757100-7;"ignacio quezada pardo";ignacio.quezada716@mail.cl;;;"av recoleta 1800";independencia;13;metropolitana;adicional;19556227-9;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
16026668-6;"helena henriquez jara";helena.henriquez242@mail.cl;;;"av pedro de valdivia 1600";providencia;13;metropolitana;invitado;21319100-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
7477749-k;"helena alvarez iturra";helena.alvarez316@mail.cl;;;"av apoquindo 3200";providencia;13;metropolitana;beneficiario;24941085-3;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
18833411-3;"alvaro barrera fuentes";alvaro.barrera616@mail.cl;924324617;;"av alameda 2400";"la florida";13;metropolitana;adicional;12170069-7;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
12478779-3;"kevin barrera alvarez";kevin.barrera959@mail.cl;970945071;;"av gran avenida 2000";independencia;13;metropolitana;adicional;14311235-7;;;2025-01-01;2025-12-31;NO;;;providencia
7575505-8;"daniela contreras alvarez";daniela.contreras74@mail.cl;;;"av recoleta 4000";providencia;13;metropolitana;adicional;20484469-3;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
9157273-0;"javiera galdames quezada";javiera.galdames414@mail.cl;;;"av vitacura 2500";"vina del mar";5;valparaiso;invitado;20484469-3;;;2025-01-01;2025-12-31;NO;;;"la florida"
18058456-2;"enrique lagos jara";enrique.lagos529@mail.cl;986850942;;"av alameda 2500";"la reina";13;metropolitana;adicional;16804818-1;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
23572340-7;"gonzalo henriquez lagos";gonzalo.henriquez972@mail.cl;993706660;;"av vitacura 3700";concepcion;8;biobio;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave9887;"santiago centro"
21005871-2;"helena mendez pardo";helena.mendez846@mail.cl;978911350;;"av gran avenida 2600";"la florida";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7620;providencia
11148307-8;"claudio mendez duarte";claudio.mendez737@mail.cl;963980907;;"av vicuna mackenna 500";"la reina";13;metropolitana;adicional;18257455-3;;;2025-01-01;2025-12-31;NO;;;providencia
16043656-5;"javiera fuentes lagos";javiera.fuentes324@mail.cl;922009038;;"av macul 1700";"la reina";13;metropolitana;beneficiario;21325038-8;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
5844511-6;"enrique duarte barrera";enrique.duarte22@mail.cl;941352923;;"av apoquindo 1400";providencia;13;metropolitana;adicional;18257455-3;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
13896042-8;"daniela quezada henriquez";daniela.quezada763@mail.cl;;;"av alameda 3600";nunoa;13;metropolitana;adicional;20848551-2;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
16413330-3;"daniela barrera jara";daniela.barrera479@mail.cl;;;"av pedro de valdivia 400";providencia;13;metropolitana;invitado;15913517-9;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
24428204-0;"loreto contreras fuentes";loreto.contreras705@mail.cl;;;"av pedro de valdivia 3500";"las condes";13;metropolitana;adicional;24692054-0;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
5113462-5;"javiera fuentes pardo";javiera.fuentes211@mail.cl;970010184;;"av recoleta 2400";providencia;13;metropolitana;adicional;22924363-2;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
6874037-0;"alvaro ortiz galdames";alvaro.ortiz814@mail.cl;963882203;;"av macul 400";"vina del mar";5;valparaiso;adicional;24941085-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
23937539-1;"beatriz barrera fuentes";beatriz.barrera496@mail.cl;974577017;;"av gran avenida 2200";"la reina";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6867;"la florida"
23230624-6;"patricia jara espinoza";patricia.jara711@mail.cl;;;"av vitacura 3600";independencia;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1559;"la florida"
19877079-8;"ignacio nunez duarte";ignacio.nunez291@mail.cl;968037236;;"av apoquindo 2300";concepcion;8;biobio;invitado;16804818-1;;;2025-01-01;2025-12-31;NO;;;providencia
5214098-6;"natalia quezada nunez";natalia.quezada876@mail.cl;;;"av pedro de valdivia 3500";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave2664;"santiago centro"
9774947-7;"gonzalo galdames jara";gonzalo.galdames269@mail.cl;;;"av apoquindo 2900";"la reina";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave1255;"santiago centro"
19569219-k;"beatriz nunez henriquez";beatriz.nunez502@mail.cl;953444865;;"av gran avenida 300";"la florida";13;metropolitana;adicional;15913517-9;;;2025-01-01;2025-12-31;NO;;;providencia
6134202-8;"natalia nunez ortiz";natalia.nunez801@mail.cl;;;"av apoquindo 3500";concepcion;8;biobio;adicional;5093909-9;;;2025-01-01;2025-12-31;NO;;;"la florida"
24211768-8;"helena nunez iturra";helena.nunez765@mail.cl;;;"av providencia 500";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6340;providencia
24420372-8;"felicia mendez barrera";felicia.mendez261@mail.cl;939675020;;"av vicuna mackenna 1200";"san miguel";13;metropolitana;invitado;16804818-1;;;2025-01-01;2025-12-31;NO;;;"la florida"
6443485-3;"natalia duarte mendez";natalia.duarte613@mail.cl;949275284;;"av alameda 2700";"las condes";13;metropolitana;beneficiario;19067421-4;hijo;;2025-01-01;2025-12-31;NO;;;providencia
9238627-9;"mauricio duarte espinoza";mauricio.duarte254@mail.cl;;;"av vitacura 2800";concepcion;8;biobio;invitado;6344903-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
18572470-0;"javiera henriquez jara";javiera.henriquez52@mail.cl;;;"av apoquindo 2100";"santa cruz";6;o'higgins;invitado;20848551-2;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
20961930-k;"beatriz barrera espinoza";beatriz.barrera324@mail.cl;;;"av recoleta 3000";"la reina";13;metropolitana;adicional;20484469-3;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
24344875-1;"felicia quezada contreras";felicia.quezada588@mail.cl;;;"av macul 3800";"vina del mar";5;valparaiso;invitado;17862474-9;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
7854704-9;"mauricio espinoza alvarez";mauricio.espinoza598@mail.cl;;;"av alameda 1600";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6545;"santiago centro"
12794848-0;"ignacio fuentes espinoza";ignacio.fuentes188@mail.cl;941637501;;"av vitacura 1800";"santa cruz";6;o'higgins;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7437;"santiago centro"
14127831-2;"natalia espinoza pardo";natalia.espinoza259@mail.cl;911834051;;"av alameda 3200";"la florida";13;metropolitana;adicional;24887596-8;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
19152018-9;"alvaro quezada espinoza";alvaro.quezada778@mail.cl;918586132;;"av vitacura 2000";nunoa;13;metropolitana;adicional;23230624-6;;;2025-01-01;2025-12-31;NO;;;"la florida"
22485220-4;"alvaro fuentes pardo";alvaro.fuentes593@mail.cl;;;"av providencia 2500";concepcion;8;biobio;adicional;24692054-0;;;2025-01-01;2025-12-31;NO;;;"la florida"
15532259-4;"natalia jara jara";natalia.jara128@mail.cl;994141865;;"av vicuna mackenna 2000";nunoa;13;metropolitana;invitado;12170069-7;;;2025-01-01;2025-12-31;NO;;;"la florida"
10020333-2;"gonzalo barrera lagos";gonzalo.barrera824@mail.cl;916425745;;"av pedro de valdivia 3500";maipu;13;metropolitana;beneficiario;6988932-3;;;2025-01-01;2025-12-31;NO;;;providencia
23271233-3;"patricia nunez duarte";patricia.nunez955@mail.cl;916422618;;"av irarrazaval 3400";"santa cruz";6;o'higgins;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8566;"santa cruz"
21038193-7;"felicia pardo galdames";felicia.pardo399@mail.cl;;;"av vitacura 3500";concepcion;8;biobio;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave5195;"la florida"
23633227-6;"loreto barrera ortiz";loreto.barrera793@mail.cl;989670433;;"av pedro de valdivia 600";"vina del mar";5;valparaiso;invitado;12620839-1;;;2025-01-01;2025-12-31;NO;;;providencia
17594849-k;"kevin henriquez alvarez";kevin.henriquez39@mail.cl;;;"av irarrazaval 3200";"vina del mar";5;valparaiso;beneficiario;17608709-0;hijo;;2025-01-01;2025-12-31;NO;;;"santa cruz"
22493822-5;"javiera alvarez ortiz";javiera.alvarez384@mail.cl;;;"av providencia 200";maipu;13;metropolitana;invitado;20789127-4;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
11750440-9;"helena henriquez nunez";helena.henriquez198@mail.cl;994684323;;"av recoleta 2300";"vina del mar";5;valparaiso;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8626;"santa cruz"
20665475-9;"javiera alvarez fuentes";javiera.alvarez32@mail.cl;934854118;;"av alameda 2700";"santa cruz";6;o'higgins;invitado;19556227-9;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
12155520-1;"mauricio fuentes duarte";mauricio.fuentes900@mail.cl;;;"av vicuna mackenna 700";"la florida";13;metropolitana;invitado;21005871-2;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
24377951-9;"ignacio mendez henriquez";ignacio.mendez502@mail.cl;918275497;;"av vitacura 900";concepcion;8;biobio;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave8043;providencia
13105067-4;"mauricio mendez lagos";mauricio.mendez936@mail.cl;;;"av providencia 1900";concepcion;8;biobio;adicional;24941085-3;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
5807178-4;"beatriz barrera mendez";beatriz.barrera886@mail.cl;;;"av alameda 3100";nunoa;13;metropolitana;adicional;21038193-7;;;2025-01-01;2025-12-31;NO;;;"la florida"
14902991-2;"patricia contreras quezada";patricia.contreras593@mail.cl;;;"av irarrazaval 2800";maipu;13;metropolitana;adicional;15667425-6;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
24724208-2;"helena quezada duarte";helena.quezada776@mail.cl;;;"av vitacura 3000";santiago;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave3087;"la florida"
17199065-3;"loreto lagos henriquez";loreto.lagos57@mail.cl;;;"av irarrazaval 3300";"santa cruz";6;o'higgins;invitado;5058856-4;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
6060150-7;"ignacio quezada galdames";ignacio.quezada430@mail.cl;942429730;;"av alameda 1800";"santa cruz";6;o'higgins;beneficiario;11606281-k;;;2025-01-01;2025-12-31;NO;;;providencia
22555835-3;"ignacio pardo barrera";ignacio.pardo684@mail.cl;946581557;;"av providencia 4000";nunoa;13;metropolitana;adicional;12620839-1;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
9897596-9;"daniela quezada contreras";daniela.quezada167@mail.cl;;;"av vicuna mackenna 800";"la florida";13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7870;"santiago centro"
16107380-7;"mauricio henriquez lagos";mauricio.henriquez252@mail.cl;963012361;;"av macul 2000";"vina del mar";5;valparaiso;invitado;6988932-3;;;2025-01-01;2025-12-31;NO;;;providencia
15239062-9;"javiera pardo quezada";javiera.pardo67@mail.cl;956521563;;"av vicuna mackenna 2300";"la reina";13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave2089;providencia
12758689-4;"gonzalo nunez espinoza";gonzalo.nunez580@mail.cl;;;"av gran avenida 2200";providencia;13;metropolitana;adicional;21325038-8;;;2025-01-01;2025-12-31;NO;;;providencia
15551545-7;"ignacio alvarez iturra";ignacio.alvarez598@mail.cl;926058425;;"av providencia 1200";santiago;13;metropolitana;adicional;24692054-0;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
9387435-8;"loreto contreras iturra";loreto.contreras996@mail.cl;;;"av irarrazaval 3100";"la florida";13;metropolitana;invitado;23937539-1;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
17970437-0;"gonzalo barrera iturra";gonzalo.barrera181@mail.cl;;;"av apoquindo 1400";"vina del mar";5;valparaiso;invitado;24941085-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
22126807-5;"kevin quezada pardo";kevin.quezada237@mail.cl;;;"av irarrazaval 700";"la reina";13;metropolitana;invitado;24692054-0;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
10349926-6;"alvaro henriquez duarte";alvaro.henriquez44@mail.cl;916174065;;"av recoleta 2200";"la florida";13;metropolitana;invitado;24941085-3;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
9666051-2;"helena henriquez fuentes";helena.henriquez705@mail.cl;;;"av providencia 1600";maipu;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave7711;"santa cruz"
10974923-0;"ignacio alvarez lagos";ignacio.alvarez433@mail.cl;;;"av irarrazaval 1300";concepcion;8;biobio;invitado;17877848-0;;;2025-01-01;2025-12-31;NO;;;"santa cruz"
16304291-0;"helena jara contreras";helena.jara430@mail.cl;;;"av vitacura 2100";"las condes";13;metropolitana;adicional;24941085-3;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
24181209-0;"ignacio espinoza nunez";ignacio.espinoza708@mail.cl;;;"av vicuna mackenna 800";"santa cruz";6;o'higgins;adicional;21325038-8;;;2025-01-01;2025-12-31;NO;;;providencia
23382051-2;"mauricio duarte duarte";mauricio.duarte334@mail.cl;961380958;;"av gran avenida 2900";santiago;13;metropolitana;socio_titular;;;;2025-01-01;2025-12-31;SI;socio;clave6835;"santa cruz"
14491909-0;"gonzalo lagos espinoza";gonzalo.lagos646@mail.cl;;;"av pedro de valdivia 2700";"la florida";13;metropolitana;adicional;19556227-9;;;2025-01-01;2025-12-31;NO;;;"santiago centro"
21937004-0;"daniela barrera alvarez";daniela.barrera92@mail.cl;;;"av providencia 2900";"la florida";13;metropolitana;adicional;6016578-3;;;2025-01-01;2025-12-31;NO;;;providencia
15537181-1;"patricia mendez pardo";patricia.mendez615@mail.cl;;;"av alameda 1300";"las condes";13;metropolitana;administrativo;;;;2025-01-01;2025-12-31;SI;administrativo;clave3940;"santa cruz"
