codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago
;10-09-25;10-09-25;15-09-25;ejecutada;15804334-3;Luis Contreras;NO;Caba–a 14;Santa Cruz;600000;600000;tarjeta;07-09-25
;04-11-25;04-11-25;14-11-25;reservada;23369020-1;Ana Silva;SI;Caba–a 13;Providencia;1200000;0;;03-11-25
;20-12-25;20-12-25;28-12-25;cancelada;18728677-8;Juan Perez;SI;Caba–a 12;Providencia;960000;0;;19-12-25
;18-04-25;18-04-25 15:00;18-04-25 16:00;ejecutada;9213225-0;Maria Gonzalez;NO;Restaurant 1;Providencia;30000;30000;efectivo;14-04-25
;19-03-25;19-03-25;24-03-25;ejecutada;6436217-8;Pedro Rojas;SI;Caba–a 20;Santa Cruz;600000;600000;transferencia;14-03-25
;20-01-25;20-01-25;29-01-25;ejecutada;10578107-5;Luis;SI;Caba–a 1;Santa Cruz;1080000;1080000;tarjeta;20-01-25
;20-08-25;20-08-25;20-08-25 18:00;ejecutada;7101185-2;Pedro Rojas;NO;Salon Eventos 3;Providencia;100000;100000;transferencia;18-08-25
;16-10-25;16-10-25 15:00;16-10-25 16:00;ejecutada;20184378-2;Pedro Rojas;NO;Cancha Basquetbol Techada;Santa Cruz;35000;35000;efectivo;16-10-25
;05-05-25;05-05-25 21:00;05-05-25 22:00;ejecutada;19197001-2;Ana Silva;NO;Cancha Padel Techada;Santiago Centro;35000;35000;tarjeta;04-05-25
;14-03-25;14-03-25;17-03-25;reservada;17505864-8;Maria Gonzalez;SI;Caba–a 1;La Florida;360000;0;;11-03-25
;08-02-25;08-02-25;18-02-25;reservada;22852757-9;Ana Silva;NO;Caba–a 2;Santa Cruz;1200000;0;;06-02-25
;15-07-25;15-07-25;16-07-25;ejecutada;13006208-3;Luis Contreras;NO;Caba–a 16;Santa Cruz;120000;120000;efectivo;14-07-25
;03-10-25;03-10-25 12:00;03-10-25 13:00;ejecutada;13897062-0;Maria Gonzalez;NO;Cancha Futbolito Techada;Santa Cruz;35000;35000;efectivo;03-10-25
;09-09-25;09-09-25;12-09-25;cancelada;17275270-5;Pedro Rojas;SI;Caba–a 15;La Florida;360000;0;;07-09-25
;01-05-25;01-05-25 16:00;01-05-25 17:00;cancelada;18965892-3;Juan Perez;SI;Salon Eventos 1;Santa Cruz;100000;0;;30-04-25
;08-01-25;08-01-25 10:00;08-01-25 11:00;cancelada;18885368-4;Maria Gonzalez;SI;Cancha Tenis Techada X;La Florida;35000;0;;03-01-25
;18-11-25;18-11-25;25-11-25;reservada;20128868-1;Ana Silva;SI;Caba–a 19;Santiago Centro;840000;0;;15-11-25
;04-12-25;04-12-25;11-12-25;cancelada;5058687-1;Ana Silva;SI;Caba–a 7;Providencia;840000;0;;03-12-25
;19-04-25;19-04-25;27-04-25;reservada;9874086-4;Ana Silva;NO;Caba–a 15;Santa Cruz;960000;0;;14-04-25
;02-02-25;02-02-25;07-02-25;reservada;9487250-2;Ana Silva;SI;Caba–a 10;La Florida;600000;0;;28-01-25
;05-09-25;05-09-25;14-09-25;ejecutada;13532015-3;Luis Contreras;NO;Caba–a 5;Santiago Centro;1080000;1080000;tarjeta;02-09-25
;08-09-25;08-09-25 16:00;08-09-25 17:00;ejecutada;6512346-0;Maria Gonzalez;SI;Cancha Padel Aire Libre;Santa Cruz;25000;25000;efectivo;05-09-25
;18-11-25;18-11-25 08:00;18-11-25 09:00;cancelada;11727551-5;Maria Gonzalez;SI;Salon Eventos 3;Santa Cruz;100000;0;;17-11-25
;18-11-25;18-11-25;22-11-25;cancelada;6365576-7;Juan Perez;SI;Caba–a 9;Santiago Centro;480000;0;;14-11-25
;14-08-25;14-08-25;24-08-25;reservada;23835968-6;Juan Perez;NO;Caba–a 12;Providencia;1200000;0;;13-08-25
;15-12-25;15-12-25 13:00;15-12-25 14:00;cancelada;6504014-K;Luis Contreras;SI;Salon Eventos 1;Providencia;100000;0;;10-12-25
;14-06-25;14-06-25;21-06-25;ejecutada;22075434-0;Ana Silva;NO;Caba–a 15;Santa Cruz;840000;840000;tarjeta;14-06-25
;11-02-25;11-02-25 09:00;11-02-25 10:00;ejecutada;15819975-0;Pedro Rojas;NO;Piscina 2;La Florida;20000;20000;tarjeta;06-02-25
;19-03-25;19-03-25 22:00;19-03-25 23:00;reservada;23021174-4;Maria Gonzalez;SI;Cancha Tenis Techada;Providencia;35000;0;;18-03-25
;12-07-25;12-07-25;14-07-25;ejecutada;17553993-K;Ana Silva;NO;Caba–a 13;La Florida;240000;240000;tarjeta;11-07-25
;18-05-25;18-05-25 09:00;18-05-25 10:00;cancelada;16530236-2;Pedro Rojas;SI;Piscina 1;Santa Cruz;20000;0;;14-05-25
;09-07-26;11-07-26 12:00;21-07-26 12:00;reservada;17820790-3;Juan Perez;NO;Caba–a 19;Santiago Centro;1200000;0;;05-05-25
;06-12-25;abc/12/25;09-12-25;ejecutada;24002475-6;Luis Contreras;NO;Caba–a 20;Santiago Centro;360000;360000;transferencia;03-12-25
;16-06-25;16-06-25;25-06-25;ejecutada;16012079-7;Ana Silva;NO;Caba–a 11;Providencia;1080000;1080000;tarjeta;16-06-25
;04-03-25;04-03-25 11:00;04-03-25 12:00;reservada;22256719-K;Ana Silva;SI;Restaurant 1;Santa Cruz;30000;0;;02-03-25
;11-07-25;11-07-25;15-07-25;ejecutada;7735551-0;Ana Silva;SI;Caba–a 1;Santa Cruz;480000;480000;transferencia;10-07-25
;02-08-25;02-08-25;08-08-25;cancelada;6626889-6;Pedro Rojas;NO;Caba–a 15;Providencia;720000;0;;28-07-25
;09-12-25;09-12-25 12:00;09-12-25 13:00;cancelada;18616868-2;Luis Contreras;NO;Cancha Futbolito Aire Libre;Providencia;25000;0;;08-12-25
;14-11-25;14-11-25;19-11-25;ejecutada;13288053-0;Luis Contreras;NO;Caba–a 9;La Florida;600000;600000;transferencia;13-11-25
;19-03-25;19-03-25;26-03-25;cancelada;10119752-2;Juan Perez;SI;Caba–a 20;Santa Cruz;840000;0;;16-03-25
;07-11-25;07-11-25;15-11-25;ejecutada;13702711-9;Luis;NO;Caba–a 6;Santiago Centro;960000;960000;efectivo;07-11-25
;12-05-25;12-05-25;16-05-25;reservada;7660832-6;Pedro Rojas;NO;Caba–a 3;Providencia;480000;0;;12-05-25
;10-06-25;10-06-25 17:00;10-06-25 18:00;reservada;17275270-5;Pedro Rojas;SI;Cancha Futbolito Aire Libre;Santiago Centro;25000;0;;08-06-25
;14-01-25;14-01-25;15//25;reservada;19937737-8;Luis Contreras;NO;Caba–a 2;Santa Cruz;1200000;0;;14-01-25
;08-01-25;08-01-25;16-01-25;reservada;21296743-2;Pedro Rojas;SI;Caba–a 19;La Florida;960000;0;;03-01-25
;01-08-25;01-08-25;11-08-25;reservada;5204506-1;Ana Silva;SI;Caba–a 17;La Florida;1200000;0;;30-07-25
;14-03-25;14-03-25;22-03-25;cancelada;15499152-2;Maria Gonzalez;NO;Caba–a 1;Providencia;960000;0;;09-03-25
;07-12-25;07-12-25 11:00;07-12-25 12:00;ejecutada;5590602-5;Juan Perez;NO;Restaurant 2;Providencia;30000;30000;efectivo;04-12-25
;01-09-25;01-09-25;02-09-25;reservada;17294352-7;Ana Silva;NO;Caba–a 3;Santa Cruz;120000;0;;29-08-25
;15-04-25;15-04-25;17-04-25;reservada;21349217-9;Luis Contreras;NO;Caba–a 5;Santa Cruz;240000;0;;15-04-25
;03-07-25;03-07-25;07-07-25;ejecutada;22746919-6;Maria Gonzalez;NO;Caba–a 7;La Florida;480000;480000;transferencia;01-07-25
;20-07-25;20-07-25 12:00;20-07-25 13:00;cancelada;10145466-5;Pedro Rojas;NO;Cancha Basquetbol Aire Libre;Santiago Centro;25000;0;;19-07-25
;14-11-25;14-11-25;16-11-25;cancelada;17647891-8;Maria Gonzalez;NO;Caba–a 2;La Florida;240000;0;;13-11-25
;11-11-25;11-11-25 17:00;11-11-25 18:00;cancelada;18242406-4;Ana Silva;NO;Piscina 1;Santiago Centro;20000;0;;08-11-25
;11-09-25;11-09-25;14-09-25;ejecutada;10216723-6;Juan Perez;NO;Caba–a 13;Santa Cruz;360000;360000;efectivo;08-09-25
;12-02-25;12-02-25 14:00;12-02-25 15:00;cancelada;5938386-8;Ana Silva;SI;Piscina 2;La Florida;20000;0;;07-02-25
;05-03-25;05-03-25;05-03-25 12:00;reservada;18147916-7;Maria Gonzalez;SI;Restaurant 2;La Florida;30000;0;;28-02-25
;11-07-25;11-07-25;11-07-25 13:00;reservada;10272070-9;Pedro Rojas;SI;Cancha Tenis Aire Libre X;Santiago Centro;25000;0;;07-07-25
;11-03-25;11-03-25;16-03-25;reservada;7997541-9;Ana Silva;NO;Caba–a 13;La Florida;600000;0;;10-03-25
;12-08-25;12-08-25 09:00;12-08-25 10:00;ejecutada;15447012-3;Pedro Rojas;NO;Restaurant 1;Santiago Centro;30000;30000;tarjeta;09-08-25
;11-03-25;11-03-25;19-03-25;cancelada;20394775-3;Pedro Rojas;SI;Caba–a 14;Santa Cruz;960000;0;;10-03-25
;08-08-25;08-08-25;13-08-25;ejecutada;11727551-5;Maria Gonzalez;SI;Caba–a 15;Santiago Centro;600000;600000;efectivo;07-08-25
;18-01-25;18-01-25 19:00;18-01-25 20:00;ejecutada;23684083-2;Pedro Rojas;NO;Salon Eventos 4;Providencia;100000;100000;transferencia;14-01-25
;15-04-25;15-04-25;17-04-25;reservada;17963425-2;Luis Contreras;SI;Caba–a 1;Providencia;240000;0;;10-04-25
;04-07-25;04-07-25 13:00;04-07-25 14:00;reservada;13203913-5;Maria Gonzalez;SI;Cancha Futbolito Techada;Santiago Centro;35000;0;;30-06-25
;18-02-25;18-02-25;26-02-25;cancelada;12922397-9;Maria Gonzalez;NO;Caba–a 13;La Florida;960000;0;;18-02-25
;04-07-26;06-07-26 03:30;06-07-26 04:30;reservada;6835621-0;Luis Contreras;SI;Restaurant 2;La Florida;30000;0;;15-08-25
;06-09-25;06-09-25;14-09-25;cancelada;16094679-2;Ana Silva;NO;Caba–a 16;Providencia;960000;0;;03-09-25
;07-01-25;07-01-25;12-01-25;cancelada;7130867-7;Luis Contreras;SI;Caba–a 3;Providencia;600000;0;;03-01-25
;19-11-25;19-11-25 17:00;19-11-25 18:00;ejecutada;11616558-9;Maria Gonzalez;SI;Cancha Padel Aire Libre;La Florida;25000;25000;tarjeta;16-11-25
;03-03-25;03-03-25 16:00;03-03-25 17:00;reservada;15826885-K;Juan Perez;SI;Salon Eventos 1;Santiago Centro;100000;0;;28-02-25
;20-12-25;20-12-25;27-12-25;reservada;24402541-2;Luis Contreras;NO;Caba–a 10;Santa Cruz;840000;0;;15-12-25
;12-08-25;12-08-25;15-08-25;ejecutada;5327894-9;Maria Gonzalez;SI;Caba–a 15;La Florida;360000;360000;transferencia;12-08-25
;18-07-25;18-07-25 19:00;18-07-25 20:00;cancelada;9487250-2;Ana Silva;NO;Restaurant 1;La Florida;30000;0;;18-07-25
;06-04-25;06-04-25;11-04-25;ejecutada;22746919-6;Maria Gonzalez;NO;Caba–a 7;Providencia;600000;600000;tarjeta;05-04-25
;07-07-25;07-07-25;15-07-25;cancelada;18568061-4;Ana Silva;SI;Caba–a 16;Santiago Centro;960000;0;;04-07-25
;06-04-25;06-04-25;12-04-25;reservada;17820790-3;Juan Perez;SI;Caba–a 1;Santiago Centro;720000;0;;05-04-25
;10-06-25;10-06-25;16-06-25;reservada;18147916-7;Maria Gonzalez;SI;Caba–a 14;Santiago Centro;720000;0;;09-06-25
;01-10-25;01-10-25 21:00;01-10-25 22:00;ejecutada;16987649-5;Maria Gonzalez;SI;Cancha Tenis Techada;La Florida;35000;35000;efectivo;01-10-25
;05-01-25;05-01-25 13:00;05-01-25 14:00;reservada;14584200-K;Pedro Rojas;NO;Salon Eventos 4;Santa Cruz;100000;0;;05-01-25
;06-12-25;06-12-25;11-12-25;cancelada;8309406-0;Luis Contreras;NO;Caba–a 13 X;Santiago Centro;600000;0;;06-12-25
;01-01-25;01-01-25;09-01-25;reservada;16214968-7;Luis Contreras;SI;Caba–a 15 X;Santa Cruz;960000;0;;29-12-24
;05-03-25;05-03-25;12-03-25;cancelada;24427724-1;Maria Gonzalez;NO;Caba–a 2;Santa Cruz;840000;0;;01-03-25
;05-08-25;05-08-25 19:00;05-08-25 20:00;cancelada;10289799-4;Maria Gonzalez;SI;Cancha Basquetbol Techada X;Santa Cruz;35000;0;;01-08-25
;06-04-25;06-04-25 09:00;06-04-25 10:00;cancelada;14861266-8;Ana Silva;NO;Salon Eventos 3;Santa Cruz;100000;0;;01-04-25
;02-07-25;02-07-25;07-07-25;reservada;15121060-0;Ana Silva;SI;Caba–a 7;La Florida;600000;0;;01-07-25
;06-11-25;06-11-25;07-11-25;ejecutada;18910856-7;Maria Gonzalez;SI;Caba–a 2;Santa Cruz;120000;120000;transferencia;05-11-25
;16-03-25;16-03-25 22:00;16-03-25 23:00;cancelada;10145466-5;Pedro Rojas;NO;Cancha Padel Aire Libre;Providencia;25000;0;;12-03-25
;10-08-25;10-08-25 08:00;10-08-25 09:00;reservada;13224751-K;Luis Contreras;NO;Cancha Basquetbol Techada;La Florida;35000;0;;06-08-25
;13-05-25;13-05-25;19-05-25;reservada;11374837-0;Maria Gonzalez;NO;Caba–a 8;Providencia;720000;0;;08-05-25
;abc/12/25;09-02-25;16-02-25;reservada;17786278-9;Juan Perez;SI;Caba–a 3 X;Santa Cruz;840000;0;;09-02-25
;06-11-25;06-11-25 12:00;06-11-25 13:00;cancelada;18881160-4;Pedro Rojas;SI;Cancha Tenis Aire Libre;La Florida;25000;0;;04-11-25
;16-12-25;16-12-25;22-12-25;reservada;18154120-2;Maria Gonzalez;NO;Caba–a 10;Santiago Centro;720000;0;;11-12-25
;16-01-25;16-01-25;22-01-25;ejecutada;19430435-8;Maria Gonzalez;NO;Caba–a 20;Santa Cruz;720000;720000;transferencia;11-01-25
;02-03-25;02-03-25;11-03-25;cancelada;20128868-5;Ana Silva;SI;Caba–a 12;La Florida;1080000;0;;01-03-25
;20-02-25;20-02-25;28-02-25;reservada;6440714-7;Ana Silva;NO;Caba–a 8;Providencia;960000;0;;20-02-25
;19-05-25;19-05-25;28-05-25;cancelada;19211618-K;Luis Contreras;NO;Caba–a 12;Santa Cruz;1080000;0;;16-05-25
;08-10-25;08-10-25;18-10-25;ejecutada;19576306-2;Luis Contreras;SI;Caba–a 8;Santa Cruz;1200000;1200000;tarjeta;03-10-25
;14-08-25;14-08-25;16-08-25;reservada;9179703-8;Maria Gonzalez;NO;Caba–a 11;Providencia;240000;0;;10-08-25
;16-03-25;16-03-25 12:00;16-03-25 13:00;ejecutada;9978267-6;Pedro Rojas;NO;Cancha Futbolito Aire Libre;Santa Cruz;25000;25000;efectivo;14-03-25
;12-06-25;12-06-25 19:00;12-06-25 20:00;reservada;24139677-0;Ana Silva;SI;Piscina 1;La Florida;20000;0;;11-06-25
;11-07-25;11-07-25;15-07-25;cancelada;22863706-8;Luis Contreras;SI;Caba–a 4;Santa Cruz;480000;0;;07-07-25
;13-10-25;13-10-25;15-10-25;ejecutada;5149595-0;Maria Gonzalez;NO;Caba–a 20;Santiago Centro;240000;240000;efectivo;10-10-25
;11-07-25;11-07-25;15-07-25;reservada;5757659-6;Pedro Rojas;SI;Caba–a 3;Santa Cruz;480000;0;;11-07-25
;13-12-25;13-12-25 09:00;13-12-25 10:00;reservada;11219981-0;Pedro Rojas;SI;Piscina 1;La Florida;20000;0;;12-12-25
;17-08-25;17-08-25;18-08-25;cancelada;8309406-0;Luis Contreras;SI;Caba–a 8;Santa Cruz;120000;0;;14-08-25
;07-05-25;07-05-25;15-05-25;ejecutada;10905503-4;Pedro Rojas;NO;Caba–a 10;La Florida;960000;960000;transferencia;03-05-25
;14-02-25;14-02-25;22-02-25;ejecutada;16741119-3;Luis Contreras;NO;Caba–a 4;Santa Cruz;960000;960000;efectivo;13-02-25
;abc/12/25;17-02-25;19-02-25;reservada;17911506-9;Pedro Rojas;SI;Caba–a 14;Providencia;240000;0;;16-02-25
;13-08-25;13-08-25 17:00;13-08-25 18:00;reservada;12925543-9;Maria Gonzalez;NO;Cancha Padel Techada;Providencia;35000;0;;13-08-25
;01-05-25;01-05-25;02-05-25;reservada;11086191-5;Ana Silva;SI;Caba–a 6;Providencia;120000;0;;30-04-25
;11-02-25;11-02-25 15:00;11-02-25 16:00;cancelada;13397853-4;Juan Perez;NO;Cancha Basquetbol Techada;Santiago Centro;35000;0;;08-02-25
;02-10-25;02-10-25;04-10-25;reservada;24139677-0;Ana Silva;NO;Caba–a 11;Providencia;240000;0;;01-10-25
;12-05-25;12-05-25;12-05-25 11:00;ejecutada;21162735-2;Juan Perez;NO;Cancha Tenis Aire Libre;La Florida;25000;25000;transferencia;09-05-25
;19-09-25;19-09-25;23-09-25;cancelada;15562742-5;Maria Gonzalez;NO;Caba–a 6;Santiago Centro;480000;0;;14-09-25
;19-04-25;19-04-25;23-04-25;cancelada;6389986-0;Luis Contreras;NO;Caba–a 4;Santa Cruz;480000;0;;14-04-25
;01-07-25;01-07-25;03-07-25;ejecutada;15120266-7;Juan Perez;NO;Caba–a 19;Providencia;240000;240000;transferencia;29-06-25
;07-08-25;07-08-25 13:00;07-08-25 14:00;cancelada;10289799-2;Maria Gonzalez;NO;Piscina 1;Santa Cruz;20000;0;;04-08-25
;20-01-25;20-01-25 08:00;20-01-25 09:00;reservada;23835968-6;Juan Perez;SI;Salon Eventos 4;Santiago Centro;100000;0;;19-01-25
;16-10-25;16-10-25 10:00;16-10-25 11:00;cancelada;15600733-1;Luis Contreras;SI;Piscina 1;Santa Cruz;20000;0;;12-10-25
;10-03-25;10-03-25;14-03-25;ejecutada;13519552-9;Juan Perez;NO;Caba–a 5;La Florida;480000;480000;efectivo;10-03-25
;11-07-25;abc/12/25;18-07-25;ejecutada;19195488-2;Pedro Rojas;NO;Caba–a 18;La Florida;840000;840000;tarjeta;10-07-25
;11-12-25;11-12-25;13-12-25;reservada;9298423-0;Maria Gonzalez;SI;Caba–a 10;Providencia;240000;0;;09-12-25
;01-12-25;01-12-25;03-12-25;ejecutada;10701917-0;Pedro Rojas;NO;Caba–a 18;Providencia;240000;240000;transferencia;29-11-25
;11-06-25;11-06-25 21:00;11-06-25 22:00;reservada;17914991-5;Maria Gonzalez;NO;Cancha Futbolito Aire Libre;Santa Cruz;25000;0;;08-06-25
;19-11-25;19-11-25;28-11-25;cancelada;15804334-3;Luis Contreras;NO;Caba–a 17;Santa Cruz;1080000;0;;14-11-25
;08-06-25;08-06-25;09-06-25;cancelada;22329198-8;Luis Contreras;SI;Caba–a 8;Santiago Centro;120000;0;;04-06-25
;01-08-25;01-08-25 09:00;01-08-25 10:00;ejecutada;15035367-K;Maria Gonzalez;NO;Restaurant 2;Providencia;30000;30000;transferencia;29-07-25
;09-11-25;09-11-25 19:00;09-11-25 20:00;reservada;20672079-4;Juan Perez;NO;Cancha Basquetbol Aire Libre;Santa Cruz;25000;0;;07-11-25
;09-09-25;09-09-25 08:00;09-09-25 09:00;cancelada;12913560-3;Ana Silva;SI;Cancha Padel Techada;Santiago Centro;35000;0;;08-09-25
;16-09-25;16-09-25;19-09-25;reservada;23451242-0;Juan Perez;SI;Caba–a 8 X;La Florida;360000;0;;16-09-25
;10-10-25;10-10-25;17-10-25;reservada;16054257-8;Luis;SI;Caba–a 3;Santiago Centro;840000;0;;08-10-25
;02-07-25;02-07-25;06-07-25;reservada;11218435-K;Luis Contreras;SI;Caba–a 4;Santiago Centro;480000;0;;29-06-25
;20-02-25;20-02-25 08:00;20-02-25 09:00;reservada;13554594-5;Pedro Rojas;NO;Salon Eventos 3;La Florida;100000;0;;19-02-25
;13-01-25;13-01-25;20-01-25;reservada;16460920-0;Maria Gonzalez;SI;Caba–a 11;Santiago Centro;840000;0;;12-01-25
;12-07-25;12-07-25 22:00;12-07-25 23:00;ejecutada;11616558-9;Maria Gonzalez;NO;Cancha Futbolito Aire Libre;Santa Cruz;25000;25000;transferencia;12-07-25
;05-10-25;05-10-25;09-10-25;cancelada;10698937-0;Pedro Rojas;SI;Caba–a 12;Santiago Centro;480000;0;;04-10-25
;06-06-25;06-06-25;10-06-25;cancelada;10778324-5;Luis Contreras;NO;Caba–a 16;La Florida;480000;0;;01-06-25
;06-11-25;06-11-25 09:00;06-11-25 10:00;reservada;11218435-K;Luis Contreras;SI;Restaurant 2;Santa Cruz;30000;0;;06-11-25
;14-11-25;14-11-25;16-11-25;cancelada;9259413-0;Luis Contreras;SI;Caba–a 11;Santa Cruz;240000;0;;11-11-25
;18-11-25;18-11-25 14:00;18-11-25 15:00;cancelada;10289799-4;Maria Gonzalez;SI;Restaurant 2;Providencia;30000;0;;15-11-25
;18-04-25;18-04-25 08:00;18-04-25 09:00;cancelada;13224751-K;Luis Contreras;SI;Salon Eventos 3;La Florida;100000;0;;14-04-25
;04-01-25;04-01-25 09:00;04-01-25 10:00;reservada;7686256-7;Luis Contreras;SI;Cancha Basquetbol Techada;Santiago Centro;35000;0;;30-12-24
;03-03-25;03-03-25 20:00;03-03-25 21:00;reservada;16304937-6;Juan Perez;SI;Restaurant 1;Santa Cruz;30000;0;;01-03-25
;20-08-25;20-08-25;29-08-25;cancelada;16759872-2;Ana Silva;NO;Caba–a 12;Providencia;1080000;0;;18-08-25
;09-01-25;09-01-25;14-01-25;cancelada;23835968-6;Juan Perez;SI;Caba–a 4;Santiago Centro;600000;0;;08-01-25
;17-07-25;17-07-25 08:00;17-07-25 09:00;cancelada;19576306-2;Luis Contreras;NO;Piscina 1;Providencia;20000;0;;17-07-25
;19-02-25;19-02-25 21:00;19-02-25 22:00;ejecutada;17911506-9;Pedro Rojas;NO;Piscina 2;Santiago Centro;20000;20000;efectivo;15-02-25
;12-09-25;12-09-25;16-09-25;reservada;20408365-7;Maria Gonzalez;SI;Caba–a 13;Providencia;480000;0;;09-09-25
;01-03-25;01-03-25;07-03-25;cancelada;24427724-1;Maria Gonzalez;NO;Caba–a 3;La Florida;720000;0;;27-02-25
;04-03-25;04-03-25 17:00;04-03-25 18:00;cancelada;16214968-7;Luis Contreras;SI;Salon Eventos 4;Santiago Centro;100000;0;;04-03-25
;09-01-25;/05/25;19-01-25;cancelada;7479790-3;Luis Contreras;SI;Caba–a 15;Santa Cruz;1200000;0;;04-01-25
;01-05-26;03-05-26 04:30;08-05-26 04:30;reservada;10645717-4;Pedro Rojas;NO;Caba–a 16;Providencia;600000;0;;11-10-25
;05-02-25;05-02-25;13-02-25;reservada;16107528-0;Juan Perez;SI;Caba–a 5;La Florida;960000;0;;03-02-25
;03-05-25;03-05-25;04-05-25;reservada;16054257-8;Luis Contreras;NO;Caba–a 19;Santiago Centro;120000;0;;30-04-25
;13-02-25;13-02-25;18-02-25;ejecutada;21912374-4;Pedro;SI;Caba–a 6;La Florida;600000;600000;transferencia;09-02-25
;11-01-25;11-01-25 13:00;11-01-25 14:00;ejecutada;6807678-1;Pedro Rojas;NO;Restaurant 1;Santa Cruz;30000;30000;efectivo;06-01-25
;15-09-25;15-09-25 15:00;15-09-25 16:00;ejecutada;8409701-2;Pedro Rojas;SI;Cancha Futbolito Aire Libre;Santiago Centro;25000;25000;tarjeta;11-09-25
;08-03-25;08-03-25;16-03-25;ejecutada;5137322-7;Juan Perez;SI;Caba–a 14;Santa Cruz;960000;960000;transferencia;04-03-25
;15-06-25;15-06-25;21-06-25;reservada;20086756-4;Maria Gonzalez;SI;Caba–a 17;Santiago Centro;720000;0;;12-06-25
;13-11-25;13-11-25 12:00;13-11-25 13:00;cancelada;18602114-2;Juan Perez;NO;Salon Eventos 1;Providencia;100000;0;;11-11-25
;10-01-25;10-01-25;14-01-25;ejecutada;6365576-7;Juan Perez;SI;Caba–a 15;Santa Cruz;480000;480000;tarjeta;08-01-25
;14-07-25;14-07-25;22-07-25;ejecutada;17263289-0;Juan Perez;NO;Caba–a 14;Santiago Centro;960000;960000;efectivo;11-07-25
;14-07-25;14-07-25;23-07-25;reservada;12592948-6;Ana Silva;NO;Caba–a 14;La Florida;1080000;0;;14-07-25
;17-11-25;17-11-25;25-11-25;reservada;19727843-9;Luis Contreras;NO;Caba–a 15;Santiago Centro;960000;0;;17-11-25
;09-05-25;09-05-25;16-05-25;cancelada;7261443-7;Ana Silva;SI;Caba–a 11;La Florida;840000;0;;07-05-25
;03-06-25;03-06-25;06-06-25;ejecutada;24740663-8;Luis Contreras;NO;Caba–a 16;Santa Cruz;360000;360000;transferencia;29-05-25
;08-03-25;08-03-25 10:00;08-03-25 11:00;ejecutada;8223654-6;Ana Silva;SI;Salon Eventos 3;Santiago Centro;100000;100000;tarjeta;06-03-25
;11-12-25;11-12-25;21-12-25;reservada;20914133-7;Juan Perez;SI;Caba–a 15;Santiago Centro;1200000;0;;10-12-25
;09-07-25;09-07-25;17-07-25;cancelada;13604604-5;Juan Perez;SI;Caba–a 14;La Florida;960000;0;;07-07-25
;20-01-25;20-01-25;23-01-25;reservada;5395622-K;Pedro Rojas;NO;Caba–a 3;Providencia;360000;0;;15-01-25
;03-04-25;03-04-25 18:00;03-04-25 19:00;reservada;13224751-K;Luis Contreras;NO;Piscina 1;Santa Cruz;20000;0;;29-03-25
;09-01-25;09-01-25 15:00;09-01-25 16:00;ejecutada;8084042-K;Maria Gonzalez;NO;Piscina 1;La Florida;20000;20000;transferencia;06-01-25
;05-03-25;05-03-25;13-03-25;reservada;17470694-8;Pedro Rojas;SI;Caba–a 17 X;La Florida;960000;0;;03-03-25
;02-10-25;02-10-25;06-10-25;cancelada;18467664-8;Pedro Rojas;SI;Caba–a 3;La Florida;480000;0;;01-10-25
;15-02-25;15-02-25;17-02-25;cancelada;7997541-5;Ana Silva;NO;Caba–a 1;Santa Cruz;240000;0;;12-02-25
;19-03-25;19-03-25 12:00;19-03-25 13:00;ejecutada;21947907-7;Maria Gonzalez;NO;Cancha Basquetbol Aire Libre;Providencia;25000;25000;efectivo;14-03-25
;13-11-25;13-11-25;21-11-25;reservada;14843634-7;Juan Perez;NO;Caba–a 2;Santiago Centro;960000;0;;08-11-25
;09-10-25;09-10-25;14-10-25;ejecutada;9813420-4;Maria Gonzalez;SI;Caba–a 5;Santiago Centro;600000;600000;transferencia;08-10-25
;01-01-25;01-01-25;03-01-25;reservada;23876696-6;Luis Contreras;NO;Caba–a 3;Santiago Centro;240000;0;;01-01-25
;02-07-25;02-07-25;03-07-25;reservada;13792450-1;Juan Perez;NO;Caba–a 19;La Florida;120000;0;;01-07-25
;04-11-25;04-11-25 21:00;04-11-25 22:00;reservada;15115625-8;Juan Perez;SI;Cancha Basquetbol Techada;Santiago Centro;35000;0;;02-11-25
;19-02-25;19-02-25 10:00;19-02-25 11:00;cancelada;11627877-4;Pedro Rojas;NO;Salon Eventos 2;Providencia;100000;0;;14-02-25
;09-01-25;09-01-25;10-01-25;ejecutada;7500349-8;Pedro Rojas;SI;Caba–a 3;Santiago Centro;120000;120000;tarjeta;09-01-25
;09-06-26;11-06-26 02:00;11-06-26 03:00;reservada;17096666-K;Juan Perez;SI;Cancha Futbolito Aire Libre;Santa Cruz;25000;0;;14-11-25
;06-05-25;06-05-25;14-05-25;reservada;16214968-7;Luis Contreras;NO;Caba–a 16;La Florida;960000;0;;05-05-25
;13-08-25;13-08-25 16:00;13-08-25 17:00;ejecutada;7500349-8;Pedro Rojas;NO;Salon Eventos 3;Santa Cruz;100000;100000;efectivo;09-08-25
